01/16/2025	15:22:25	(analyzed:  1/17/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60691.997670	5653350.000000	43718615.009519	142220034.944416	379043.157567	10000000.000090	640000000.005000
60691.997682	5654404.000000	43718615.013074	142220034.94713598	379043.158033	9999999.999930	640000000.000000
60691.997694	5655456.000000	43718615.010277	142220034.969889	379043.158229	9999999.999910	640000000.002000
60691.997706	5656511.000000	43718615.009550	142220034.927522	379043.157999	10000000.000010	639999999.999000
60691.997719	5657565.000000	43718615.011284	142220034.97917598	379043.157925	9999999.999970	639999999.998000
60691.997731	5658618.000000	43718615.013220	142220034.942033	379043.158014	9999999.999940	640000000.001000
60691.997743	5659673.000000	43718615.006889	142220034.95197898	379043.158106	10000000.000000	640000000.002000
60691.997755	5660728.000000	43718615.010402	142220034.97560102	379043.157934	10000000.000080	640000000.000000
60691.997767	5661780.000000	43718615.012394	142220034.950057	379043.158180	9999999.999930	640000000.003000
60691.997780	5662834.000000	43718615.011225	142220034.94212902	379043.158103	10000000.000050	639999999.999000
60691.997792	5663890.000000	43718615.013877	142220034.960662	379043.158043	9999999.999940	640000000.005000
60691.997804	5664943.000000	43718615.017231	142220034.961319	379043.157875	9999999.999970	640000000.001000
60691.997816	5665998.000000	43718615.012600	142220034.96394402	379043.158022	10000000.000070	640000000.004000
60691.997828	5667054.000000	43718615.007648	142220034.956522	379043.158286	10000000.000030	640000000.001000
60691.997841	5668107.000000	43718615.014056	142220034.942414	379043.157958	9999999.999890	639999999.999000
60691.997853	5669162.000000	43718615.013078	142220034.956618	379043.157986	9999999.999990	640000000.001000
60691.997865	5670217.000000	43718615.010107	142220034.9642	379043.158059	10000000.000070	639999999.999000
60691.997877	5671270.000000	43718615.005225	142220034.935879	379043.157920	9999999.999880	640000000.001000
60691.997889	5672323.000000	43718615.014772	142220034.945478	379043.158290	10000000.000140	640000000.001000
60691.997902	5673376.000000	43718615.013230	142220034.961413	379043.158046	9999999.999890	640000000.000000
60691.997914	5674430.000000	43718615.010012	142220034.954356	379043.157847	9999999.999900	640000000.000000
60691.997926	5675483.000000	43718615.012959	142220034.961642	379043.157929	9999999.999950	640000000.000000
60691.997938	5676539.000000	43718615.005181	142220034.957849	379043.158118	10000000.000040	639999999.997000
60691.997950	5677593.000000	43718615.023146	142220034.957847	379043.158224	9999999.999870	639999999.997000
60691.997963	5678646.000000	43718615.002867	142220034.954162	379043.158274	9999999.999980	640000000.001000
60691.997975	5679703.000000	43718615.008919	142220034.922829	379043.157814	10000000.000060	640000000.004000
60691.997987	5680757.000000	43718615.017154	142220034.958831	379043.158052	9999999.999900	639999999.996000
60691.997999	5681810.000000	43718615.010898	142220034.959823	379043.157787	9999999.999950	640000000.005000
60691.998011	5682865.000000	43718615.013520	142220034.959813	379043.158247	9999999.999910	639999999.998000
60691.998024	5683920.000000	43718615.006269	142220034.95412	379043.157898	10000000.000010	640000000.003000
60691.998036	5684973.000000	43718615.013162	142220034.957691	379043.158367	9999999.999830	640000000.001000
60691.998048	5686030.000000	43718615.004775	142220034.94825602	379043.157884	10000000.000190	640000000.001000
60691.998060	5687084.000000	43718615.011693	142220034.954221	379043.158027	9999999.999900	639999999.999000
60691.998072	5688139.000000	43718615.020346	142220034.945335	379043.158194	9999999.999950	640000000.002000
60691.998085	5689194.000000	43718615.006672	142220034.965216	379043.158045	10000000.000020	640000000.003000
60691.998097	5690249.000000	43718615.018400	142220034.950129	379043.157916	9999999.999720	640000000.000000
60691.998109	5691304.000000	43718615.002572	142220034.965428	379043.157783	10000000.000010	639999999.998000
60691.998121	5692358.000000	43718615.010442	142220034.954512	379043.158406	9999999.999870	639999999.999000
60691.998133	5693413.000000	43718615.013946	142220034.959861	379043.157926	10000000.000040	640000000.004000
60691.998146	5694466.000000	43718615.007530	142220034.952863	379043.158124	9999999.999970	640000000.002000
60691.998158	5695520.000000	43718615.014470	142220034.941883	379043.158038	9999999.999940	640000000.000000
60691.998170	5696575.000000	43718615.012576	142220034.963676	379043.158038	10000000.000220	640000000.003000
60691.998182	5697629.000000	43718615.009429	142220034.929447	379043.157990	9999999.999850	640000000.001000
60691.998194	5698684.000000	43718615.008103	142220034.97381002	379043.158019	10000000.000020	640000000.003000
60691.998207	5699739.000000	43718615.017608	142220034.959505	379043.158050	10000000.000470	640000000.002000
60691.998219	5700793.000000	43718615.008057	142220034.930917	379043.157811	9999999.999970	640000000.000000
60691.998231	5701847.000000	43718615.018542	142220034.953453	379043.158236	9999999.999980	640000000.002000
60691.998243	5702902.000000	43718615.007950	142220034.95376	379043.158179	10000000.000050	640000000.003000
60691.998255	5703957.000000	43718615.008704	142220034.954508	379043.157785	9999999.999680	639999999.999000
60691.998268	5705012.000000	43718615.011982	142220034.96467298	379043.158328	10000000.000050	640000000.001000
60691.998280	5706066.000000	43718615.009748	142220034.93757	379043.157773	10000000.000060	639999999.999000
60691.998292	5707120.000000	43718615.010701	142220034.964046	379043.157963	9999999.999480	639999999.998000
60691.998304	5708174.000000	43718615.013347	142220034.931506	379043.158091	10000000.000010	639999999.999000
60691.998316	5709227.000000	43718615.008917	142220034.96462	379043.158022	10000000.000010	640000000.001000
60691.998329	5710283.000000	43718615.013370	142220034.957916	379043.158061	9999999.999590	640000000.002000
60691.998341	5711340.000000	43718615.011408	142220034.946571	379043.158068	9999999.999970	640000000.002000
60691.998353	5712394.000000	43718615.008406	142220034.959882	379043.158052	10000000.000070	640000000.000000
60691.998365	5713447.000000	43718615.009372	142220034.935998	379043.157991	9999999.999600	640000000.001000
60691.998378	5714502.000000	43718615.014374	142220034.950121	379043.158085	10000000.000000	640000000.001000
60691.998390	5715556.000000	43718615.010961	142220034.969966	379043.158013	10000000.000040	640000000.001000
60691.998402	5716611.000000	43718615.013049	142220034.95719302	379043.157882	9999999.999870	640000000.000000
60691.998414	5717665.000000	43718615.010141	142220034.941636	379043.158187	9999999.999960	639999999.999000
60691.998426	5718719.000000	43718615.011686	142220034.960695	379043.158043	9999999.999920	640000000.002000
60691.998439	5719772.000000	43718615.013211	142220034.948694	379043.158065	10000000.000090	639999999.999000
60691.998451	5720826.000000	43718615.006109	142220034.937266	379043.158017	10000000.000030	640000000.002000
60691.998463	5721881.000000	43718615.012145	142220034.960913	379043.158012	9999999.999960	639999999.997000
60691.998475	5722935.000000	43718615.010088	142220034.962205	379043.158068	10000000.000060	639999999.999000
60691.998487	5723988.000000	43718615.012429	142220034.963556	379043.158037	9999999.999950	639999999.998000
60691.998500	5725044.000000	43718615.013040	142220034.932477	379043.158142	9999999.999940	640000000.000000
60691.998512	5726097.000000	43718615.000422	142220034.969158	379043.157866	10000000.000080	640000000.002000
60691.998524	5727150.000000	43718615.016880	142220034.962073	379043.158127	9999999.999890	640000000.000000
60691.998536	5728204.000000	43718615.012921	142220034.938775	379043.158084	9999999.999970	640000000.005000
60691.998548	5729260.000000	43718615.013055	142220034.96973	379043.157999	10000000.000150	640000000.002000
60691.998561	5730313.000000	43718615.009143	142220034.946332	379043.157825	10000000.000000	639999999.999000
60691.998573	5731368.000000	43718615.010934	142220034.965696	379043.158259	9999999.999970	640000000.001000
60691.998585	5732422.000000	43718615.012443	142220034.938256	379043.158130	10000000.000150	639999999.998000
60691.998597	5733475.000000	43718615.009854	142220034.97040302	379043.157968	10000000.000060	639999999.998000
60691.998609	5734530.000000	43718615.010245	142220034.942204	379043.157963	10000000.000070	640000000.001000
60691.998622	5735583.000000	43718615.011047	142220034.945603	379043.158227	10000000.000150	639999999.998000
60691.998634	5736637.000000	43718615.013082	142220034.97023898	379043.157721	10000000.000040	640000000.000000
60691.998646	5737691.000000	43718615.010670	142220034.947684	379043.158004	10000000.000030	639999999.998000
60691.998658	5738746.000000	43718615.012278	142220034.95205	379043.158379	10000000.000090	640000000.000000
60691.998670	5739800.000000	43718615.010117	142220034.94667798	379043.157974	10000000.000020	639999999.998000
60691.998683	5740853.000000	43718615.010517	142220034.955523	379043.157867	9999999.999980	640000000.003000
60691.998695	5741907.000000	43718615.011305	142220034.95805	379043.157979	10000000.000050	640000000.000000
60691.998707	5742960.000000	43718615.013365	142220034.959102	379043.157938	9999999.999920	639999999.999000
60691.998719	5744015.000000	43718615.012798	142220034.95833498	379043.158048	10000000.000010	639999999.996000
60691.998731	5745069.000000	43718615.015304	142220034.951923	379043.158087	10000000.000200	640000000.002000
60691.998744	5746122.000000	43718615.007755	142220034.945985	379043.158078	9999999.999890	640000000.000000
60691.998756	5747175.000000	43718615.010262	142220034.96651	379043.157879	10000000.000170	639999999.998000
60691.998768	5748231.000000	43718615.009381	142220034.95332	379043.158300	10000000.000030	640000000.003000
60691.998780	5749284.000000	43718615.012411	142220034.94482	379043.158125	9999999.999970	640000000.000000
60691.998792	5750338.000000	43718615.008023	142220034.96456	379043.157864	10000000.000100	640000000.001000
60691.998805	5751393.000000	43718615.013221	142220034.954222	379043.157919	10000000.000270	640000000.006000
60691.998817	5752447.000000	43718615.013153	142220034.954541	379043.158067	10000000.000020	639999999.999000
60691.998829	5753501.000000	43718615.012519	142220034.944227	379043.158050	10000000.000060	640000000.002000
60691.998841	5754556.000000	43718615.008202	142220034.950509	379043.158097	10000000.000270	639999999.999000
60691.998853	5755610.000000	43718615.011721	142220034.961711	379043.157905	9999999.999990	640000000.000000
60691.998866	5756664.000000	43718615.011507	142220034.95081902	379043.158339	10000000.000020	639999999.997000
60691.998878	5757718.000000	43718615.013676	142220034.951282	379043.157822	10000000.000140	640000000.004000
60691.998890	5758771.000000	43718615.010783	142220034.947611	379043.158037	9999999.999970	640000000.006000
60691.998902	5759825.000000	43718615.008365	142220034.94532502	379043.157965	9999999.999970	640000000.001000
60691.998914	5760880.000000	43718615.012669	142220034.95561	379043.158139	10000000.000230	639999999.997000
60691.998927	5761934.000000	43718615.012967	142220034.935136	379043.157869	9999999.999910	639999999.997000
60691.998939	5762988.000000	43718615.012732	142220034.943408	379043.158357	10000000.000060	640000000.002000
60691.998951	5764042.000000	43718615.010417	142220034.958101	379043.158004	10000000.000090	639999999.999000
60691.998963	5765097.000000	43718615.012990	142220034.972237	379043.157800	10000000.000060	639999999.999000
60691.998975	5766152.000000	43718615.005832	142220034.940584	379043.157908	10000000.000010	639999999.997000
60691.998988	5767207.000000	43718615.011837	142220034.94401	379043.158179	10000000.000150	639999999.996000
60691.999000	5768261.000000	43718615.011416	142220034.965183	379043.158246	10000000.000040	640000000.000000
60691.999012	5769315.000000	43718615.011932	142220034.96504998	379043.157935	9999999.999930	640000000.002000
60691.999024	5770370.000000	43718615.015504	142220034.945784	379043.158179	10000000.000280	640000000.000000
60691.999036	5771424.000000	43718615.007813	142220034.952332	379043.157888	10000000.000050	639999999.998000
60691.999049	5772479.000000	43718615.012187	142220034.94837	379043.158069	9999999.999930	640000000.002000
60691.999061	5773535.000000	43718615.010362	142220034.95069999	379043.158306	10000000.000010	640000000.002000
60691.999073	5774590.000000	43718615.014189	142220034.940767	379043.157992	10000000.000000	640000000.001000
60691.999085	5775643.000000	43718615.006924	142220034.977364	379043.157747	10000000.000040	640000000.001000
60691.999097	5776697.000000	43718615.016893	142220034.925769	379043.158079	10000000.000140	639999999.999000
60691.999110	5777750.000000	43718615.010043	142220034.972939	379043.158182	10000000.000040	640000000.005000
60691.999122	5778805.000000	43718615.007974	142220034.949884	379043.158053	10000000.000140	639999999.996000
60691.999134	5779861.000000	43718615.009769	142220034.943235	379043.157989	10000000.000110	640000000.001000
60691.999146	5780917.000000	43718615.012489	142220034.965952	379043.158037	10000000.000060	640000000.001000
60691.999158	5781971.000000	43718615.012669	142220034.962375	379043.157940	10000000.000000	639999999.999000
60691.999171	5783024.000000	43718615.008763	142220034.953721	379043.158114	10000000.000200	640000000.004000
60691.999183	5784079.000000	43718615.013973	142220034.941913	379043.157891	10000000.000000	640000000.002000
60691.999195	5785133.000000	43718615.010494	142220034.959754	379043.157917	9999999.999960	639999999.997000
60691.999207	5786185.000000	43718615.010715	142220034.952245	379043.158224	10000000.000120	640000000.000000
60691.999219	5787240.000000	43718615.008768	142220034.952105	379043.157898	10000000.000050	640000000.001000
60691.999232	5788293.000000	43718615.016009	142220034.95837	379043.158030	9999999.999970	640000000.000000
60691.999244	5789347.000000	43718615.013159	142220034.935991	379043.158047	10000000.000040	640000000.001000
60691.999256	5790402.000000	43718615.009849	142220034.957253	379043.158080	10000000.000030	640000000.005000
60691.999268	5791458.000000	43718615.010066	142220034.948866	379043.157919	10000000.000040	640000000.000000
60691.999280	5792512.000000	43718615.010858	142220034.936003	379043.158074	10000000.000100	639999999.998000
60691.999293	5793567.000000	43718615.016530	142220034.957646	379043.158134	9999999.999980	640000000.002000
60691.999305	5794622.000000	43718615.007636	142220034.957167	379043.157866	10000000.000110	639999999.996000
60691.999317	5795676.000000	NaN	nan	NaN	NaN	NaN
60691.999329	5796731.000000	43718615.006262	nan	379043.158148	10000000.000010	639999999.999000
60691.999341	5797785.000000	43718615.013432	142220034.950861	379043.158135	9999999.999960	639999999.997000
60691.999354	5798839.000000	43718615.013132	142220034.953329	379043.158078	10000000.000100	640000000.001000
60691.999366	5799894.000000	43718615.015997	142220034.960835	379043.157628	9999999.999920	639999999.999000
60691.999378	5800949.000000	43718615.006896	142220034.942622	379043.158415	9999999.999960	640000000.000000
60691.999390	5802002.000000	43718615.005535	142220034.94338	379043.157876	10000000.000120	639999999.997000
60691.999402	5803058.000000	43718615.010369	142220034.95929998	379043.157734	9999999.999900	640000000.000000
60691.999415	5804112.000000	43718615.010817	142220034.968211	379043.158431	10000000.000010	639999999.998000
60691.999427	5805167.000000	43718615.019494	142220034.947377	379043.157897	10000000.000190	639999999.999000
60691.999439	5806222.000000	43718615.007148	142220034.954317	379043.158177	9999999.999890	640000000.000000
60691.999451	5807277.000000	43718615.010541	142220034.951371	379043.157820	9999999.999890	640000000.002000
60691.999463	5808329.000000	43718615.010499	142220034.952225	379043.158107	10000000.000040	639999999.997000
60691.999476	5809386.000000	43718615.013783	142220034.967241	379043.157874	10000000.000080	640000000.004000
60691.999488	5810440.000000	43718615.014057	142220034.942786	379043.158406	10000000.000000	640000000.003000
60691.999500	5811493.000000	43718615.006093	142220034.955094	379043.158133	10000000.000040	640000000.000000
60691.999512	5812548.000000	43718615.014180	142220034.951557	379043.157854	10000000.000060	639999999.999000
60691.999525	5813602.000000	43718615.010348	142220034.945564	379043.157807	9999999.999930	639999999.999000
60691.999537	5814657.000000	43718615.011361	142220034.951421	379043.158163	10000000.000040	640000000.003000
60691.999549	5815710.000000	43718615.011622	142220034.951595	379043.158329	9999999.999970	639999999.999000
60691.999561	5816764.000000	43718615.012844	142220034.975174	379043.157695	10000000.000090	640000000.001000
60691.999573	5817817.000000	43718615.007096	142220034.948955	379043.158149	9999999.999890	639999999.999000
60691.999586	5818872.000000	43718615.015220	142220034.965778	379043.157997	10000000.000070	640000000.002000
60691.999598	5819927.000000	43718615.008658	142220034.93822598	379043.158056	10000000.000020	639999999.995000
60691.999610	5820979.000000	43718615.009467	142220034.964551	379043.158162	10000000.000140	639999999.997000
60691.999622	5822033.000000	43718615.009871	142220034.956521	379043.158007	9999999.999960	640000000.004000
60691.999634	5823088.000000	43718615.011417	142220034.942024	379043.158129	10000000.000030	640000000.006000
60691.999647	5824143.000000	43718615.012574	142220034.962747	379043.158016	10000000.000100	640000000.000000
60691.999659	5825197.000000	43718615.012461	142220034.962627	379043.157966	9999999.999950	639999999.997000
60691.999671	5826251.000000	43718615.008894	142220034.945634	379043.158040	10000000.000010	640000000.000000
60691.999683	5827306.000000	43718615.012559	142220034.951606	379043.158173	10000000.000070	640000000.000000
60691.999695	5828361.000000	43718615.006348	142220034.945907	379043.158065	9999999.999970	640000000.001000
60691.999708	5829417.000000	43718615.020686	142220034.973591	379043.158016	9999999.999900	640000000.004000
60691.999720	5830470.000000	43718615.010649	142220034.945971	379043.158361	10000000.000040	640000000.001000
60691.999732	5831524.000000	43718615.011466	142220034.948717	379043.157854	10000000.000010	640000000.001000
60691.999744	5832578.000000	43718615.006930	142220034.967009	379043.158126	10000000.000040	640000000.002000
60691.999756	5833633.000000	43718615.007942	142220034.938445	379043.157861	10000000.000120	640000000.003000
60691.999769	5834688.000000	43718615.013429	142220034.954741	379043.158041	9999999.999980	640000000.001000
60691.999781	5835743.000000	43718615.016104	142220034.958419	379043.158196	9999999.999930	639999999.997000
60691.999793	5836797.000000	43718615.010535	142220034.955001	379043.158164	10000000.000030	640000000.002000
60691.999805	5837850.000000	43718615.010691	142220034.94861698	379043.158135	10000000.000020	640000000.001000
60691.999817	5838904.000000	43718615.007872	142220034.957627	379043.157921	9999999.999990	640000000.002000
60691.999830	5839960.000000	43718615.008653	142220034.96427	379043.158184	10000000.000040	640000000.002000
60691.999842	5841015.000000	43718615.010080	142220034.95560598	379043.158150	10000000.000010	639999999.999000
60691.999854	5842069.000000	43718615.013210	142220034.954636	379043.157746	9999999.999950	639999999.998000
60691.999866	5843123.000000	43718615.011026	142220034.92894602	379043.158214	10000000.000080	639999999.994000
60691.999878	5844178.000000	43718615.009677	142220034.961638	379043.158319	9999999.999970	639999999.998000
60691.999891	5845233.000000	43718615.013097	142220034.958749	379043.158041	10000000.000090	640000000.003000
60691.999903	5846288.000000	43718615.011195	142220034.947952	379043.157744	10000000.000230	640000000.000000
60691.999915	5847340.000000	43718615.015206	142220034.96297002	379043.158024	10000000.000040	639999999.998000
60691.999927	5848394.000000	43718615.006854	142220034.954887	379043.158172	9999999.999990	639999999.999000
60691.999939	5849448.000000	43718615.007797	142220034.946861	379043.158214	10000000.000150	640000000.003000
60691.999952	5850501.000000	43718615.013336	142220034.955701	379043.157821	10000000.000000	639999999.999000
60691.999964	5851554.000000	43718615.011717	142220034.937598	379043.158178	10000000.000100	639999999.997000
60691.999976	5852609.000000	43718615.013071	142220034.955865	379043.157942	10000000.000280	640000000.002000
60691.999988	5853663.000000	43718615.007314	142220034.970133	379043.158273	10000000.000040	640000000.003000
60692.000000	5854720.000000	43718615.017555	142220034.933172	379043.157812	9999999.999970	639999999.998000
60692.000013	5855774.000000	43718615.007995	142220034.963054	379043.158019	10000000.000300	640000000.004000
60692.000025	5856829.000000	43718615.017881	142220034.965362	379043.158184	9999999.999920	639999999.995000
60692.000037	5857882.000000	43718615.003265	142220034.949988	379043.157824	9999999.999930	639999999.998000
60692.000049	5858937.000000	43718615.014315	142220034.938688	379043.158196	10000000.000110	640000000.000000
60692.000061	5859989.000000	43718615.009033	142220034.947253	379043.157846	10000000.000020	640000000.003000
60692.000074	5861043.000000	43718615.015745	142220034.968554	379043.158012	10000000.000130	640000000.003000
60692.000086	5862098.000000	43718615.010617	142220034.956085	379043.158166	9999999.999950	640000000.002000
60692.000098	5863152.000000	43718615.011240	142220034.945022	379043.157942	10000000.000020	640000000.000000
60692.000110	5864205.000000	43718615.014333	142220034.958669	379043.157935	10000000.000000	639999999.999000
60692.000122	5865260.000000	43718615.004874	142220034.94021899	379043.158198	10000000.000280	640000000.006000
60692.000135	5866314.000000	43718615.013073	142220034.954837	379043.157981	9999999.999970	640000000.003000
60692.000147	5867368.000000	43718615.009064	142220034.95659602	379043.158163	10000000.000040	639999999.998000
60692.000159	5868423.000000	43718615.015264	142220034.943085	379043.157924	10000000.000070	640000000.003000
60692.000171	5869478.000000	43718615.011213	142220034.957182	379043.157894	10000000.000110	639999999.999000
60692.000183	5870531.000000	43718615.008304	142220034.97005	379043.158312	9999999.999950	640000000.002000
60692.000196	5871587.000000	43718615.012983	142220034.932065	379043.158188	10000000.000220	640000000.000000
60692.000208	5872641.000000	43718615.011716	142220034.962078	379043.157665	10000000.000030	640000000.002000
60692.000220	5873696.000000	43718615.012467	142220034.935641	379043.158251	10000000.000050	640000000.001000
60692.000232	5874750.000000	43718615.010898	142220034.954593	379043.158096	10000000.000100	640000000.001000
60692.000244	5875805.000000	43718615.013118	142220034.963831	379043.158018	9999999.999930	640000000.001000
60692.000257	5876859.000000	43718615.010500	142220034.965702	379043.158061	10000000.000090	640000000.002000
60692.000269	5877915.000000	43718615.010530	142220034.935199	379043.157908	10000000.000080	640000000.002000
60692.000281	5878970.000000	43718615.008447	142220034.96858	379043.158137	9999999.999920	639999999.998000
60692.000293	5880024.000000	43718615.013496	142220034.947614	379043.158018	10000000.000010	640000000.002000
60692.000306	5881079.000000	43718615.008551	142220034.958895	379043.157839	10000000.000170	640000000.004000
60692.000318	5882133.000000	43718615.010120	142220034.941876	379043.158130	10000000.000040	640000000.001000
60692.000330	5883187.000000	43718615.010262	142220034.971478	379043.158070	9999999.999990	640000000.000000
60692.000342	5884243.000000	43718615.013876	142220034.954611	379043.158043	10000000.000060	640000000.003000
60692.000354	5885297.000000	43718615.011334	142220034.947833	379043.158003	10000000.000030	640000000.003000
60692.000367	5886351.000000	43718615.007313	142220034.948803	379043.158020	10000000.000100	640000000.001000
60692.000379	5887406.000000	43718615.013067	142220034.961043	379043.158114	10000000.000120	639999999.996000
60692.000391	5888460.000000	43718615.012951	142220034.957999	379043.158040	10000000.000010	640000000.001000
60692.000403	5889516.000000	43718615.014688	142220034.952195	379043.157942	9999999.999970	639999999.995000
60692.000415	5890569.000000	43718615.010351	142220034.955538	379043.158187	10000000.000200	639999999.997000
60692.000428	5891624.000000	43718615.009077	142220034.943582	379043.158005	10000000.000010	639999999.999000
60692.000440	5892679.000000	43718615.011328	142220034.95506	379043.158112	10000000.000060	640000000.003000
60692.000452	5893734.000000	43718615.011926	142220034.950904	379043.157810	10000000.000180	640000000.003000
60692.000464	5894789.000000	43718615.012679	142220034.951219	379043.158172	9999999.999820	640000000.000000
60692.000476	5895844.000000	43718615.012494	142220034.947429	379043.157866	10000000.000000	640000000.000000
60692.000489	5896897.000000	43718615.005975	142220034.980869	379043.158487	10000000.000140	640000000.003000
60692.000501	5897950.000000	43718615.011346	142220034.947003	379043.157976	10000000.000020	640000000.000000
60692.000513	5899005.000000	43718615.016490	142220034.961418	379043.158056	9999999.999990	640000000.003000
60692.000525	5900061.000000	43718615.007108	142220034.965762	379043.158095	10000000.000180	640000000.004000
60692.000537	5901117.000000	43718615.012628	142220034.936779	379043.158094	9999999.999820	640000000.004000
60692.000550	5902172.000000	43718615.013912	142220034.951449	379043.157912	10000000.000140	639999999.999000
60692.000562	5903226.000000	43718615.011800	142220034.948593	379043.158089	10000000.000240	640000000.001000
60692.000574	5904280.000000	43718615.011307	142220034.959743	379043.157991	9999999.999990	639999999.999000
60692.000586	5905334.000000	43718615.005881	142220034.951094	379043.158238	9999999.999980	639999999.996000
60692.000598	5906386.000000	43718615.017080	142220034.951577	379043.157954	10000000.000140	640000000.004000
60692.000611	5907440.000000	43718615.011970	142220034.95385802	379043.158071	10000000.000000	640000000.003000
60692.000623	5908493.000000	43718615.009082	142220034.960713	379043.158019	9999999.999940	639999999.993000
60692.000635	5909546.000000	43718615.012570	142220034.924811	379043.158053	10000000.000110	640000000.004000
60692.000647	5910601.000000	43718615.009093	142220034.96568102	379043.158096	9999999.999940	639999999.997000
60692.000659	5911656.000000	43718615.013912	142220034.973322	379043.157956	9999999.999990	639999999.999000
60692.000672	5912709.000000	43718615.008455	142220034.947295	379043.158044	10000000.000090	640000000.005000
60692.000684	5913763.000000	43718615.015546	142220034.948365	379043.157997	9999999.999930	640000000.004000
60692.000696	5914817.000000	43718615.012694	142220034.950535	379043.158155	9999999.999830	639999999.997000
60692.000708	5915874.000000	43718615.008013	142220034.952922	379043.158043	10000000.000150	640000000.000000
60692.000720	5916929.000000	43718615.011073	142220034.972255	379043.158020	10000000.000070	639999999.996000
60692.000733	5917983.000000	43718615.005726	142220034.945584	379043.158096	9999999.999980	639999999.999000
60692.000745	5919036.000000	43718615.014503	142220034.965293	379043.158259	10000000.000180	640000000.003000
60692.000757	5920092.000000	43718615.010617	142220034.952096	379043.158014	9999999.999950	640000000.003000
60692.000769	5921147.000000	43718615.011637	142220034.95025998	379043.157940	9999999.999970	639999999.999000
60692.000781	5922201.000000	43718615.013743	142220034.967722	379043.158118	10000000.000190	639999999.999000
60692.000794	5923257.000000	43718615.009553	142220034.95607	379043.157900	9999999.999830	639999999.999000
60692.000806	5924310.000000	43718615.010740	142220034.942472	379043.158139	9999999.999940	640000000.001000
60692.000818	5925363.000000	43718615.014001	142220034.97304702	379043.157835	10000000.000120	640000000.000000
60692.000830	5926417.000000	43718615.009668	142220034.95304102	379043.158069	10000000.000060	640000000.000000
60692.000842	5927471.000000	43718615.010242	142220034.93173	379043.157934	10000000.000140	640000000.002000
60692.000855	5928524.000000	43718615.011981	142220034.960231	379043.158208	10000000.000080	640000000.000000
60692.000867	5929579.000000	43718615.007356	142220034.963122	379043.157992	10000000.000010	640000000.000000
60692.000879	5930633.000000	43718615.011670	142220034.947865	379043.157749	9999999.999960	639999999.999000
60692.000891	5931686.000000	43718615.015529	142220034.962509	379043.158245	10000000.000260	640000000.000000
60692.000903	5932739.000000	43718615.011138	142220034.94764	379043.158062	9999999.999930	640000000.002000
60692.000916	5933792.000000	43718615.009471	142220034.94448	379043.157944	9999999.999860	640000000.002000
60692.000928	5934846.000000	43718615.012320	142220034.957254	379043.158172	10000000.000230	640000000.001000
60692.000940	5935899.000000	43718615.007594	142220034.94871402	379043.157974	10000000.000100	640000000.001000
60692.000952	5936953.000000	43718615.017913	142220034.97401	379043.158090	9999999.999960	640000000.000000
60692.000964	5938008.000000	43718615.017768	142220034.959035	379043.158057	10000000.000030	640000000.000000
60692.000977	5939062.000000	43718615.011964	142220034.951579	379043.158149	10000000.000040	639999999.999000
60692.000989	5940118.000000	43718615.003364	142220034.95536	379043.157999	10000000.000030	640000000.002000
60692.001001	5941173.000000	43718615.014845	142220034.93701	379043.157760	10000000.000110	639999999.999000
60692.001013	5942226.000000	43718615.011178	142220034.960182	379043.157894	9999999.999980	640000000.003000
60692.001025	5943281.000000	43718615.009995	142220034.961351	379043.158149	10000000.000050	639999999.999000
60692.001038	5944336.000000	43718615.007819	142220034.95858902	379043.158093	10000000.000140	639999999.996000
60692.001050	5945389.000000	43718615.019376	142220034.946535	379043.157930	10000000.000000	639999999.999000
60692.001062	5946444.000000	43718615.007808	142220034.96368802	379043.158055	9999999.999920	640000000.000000
60692.001074	5947498.000000	43718615.015539	142220034.943513	379043.158252	10000000.000040	640000000.000000
60692.001086	5948551.000000	43718615.011871	142220034.944182	379043.157765	10000000.000180	639999999.999000
60692.001099	5949603.000000	43718615.008099	142220034.945164	379043.157907	10000000.000090	639999999.999000
60692.001111	5950658.000000	43718615.009137	142220034.965366	379043.158163	10000000.000130	640000000.001000
60692.001123	5951711.000000	43718615.014477	142220034.9531	379043.158082	10000000.000020	640000000.001000
60692.001135	5952765.000000	43718615.010365	142220034.93111402	379043.158282	9999999.999900	640000000.001000
60692.001147	5953820.000000	43718615.011047	142220034.977645	379043.157835	10000000.000100	639999999.999000
60692.001160	5954872.000000	43718615.007034	142220034.927765	379043.158038	9999999.999740	640000000.004000
60692.001172	5955926.000000	43718615.012182	142220034.955855	379043.157672	10000000.000010	640000000.002000
60692.001184	5956980.000000	43718615.007573	142220034.954289	379043.158148	10000000.000090	639999999.999000
60692.001196	5958034.000000	43718615.011673	142220034.938403	379043.157885	9999999.999970	640000000.000000
60692.001208	5959087.000000	43718615.018456	142220034.973871	379043.158184	9999999.999850	639999999.999000
60692.001221	5960141.000000	43718615.005807	142220034.945136	379043.158316	10000000.000100	640000000.003000
60692.001233	5961196.000000	43718615.010501	142220034.95576298	379043.157810	10000000.000020	640000000.000000
60692.001245	5962250.000000	43718615.007860	142220034.966665	379043.157872	10000000.000000	639999999.999000
60692.001257	5963306.000000	43718615.011501	142220034.931474	379043.158411	9999999.999940	640000000.000000
