08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60535.920487	634250.000000	nan	142219737.842797	379043.157136	10000000.000150	640000000.003000
60535.920500	635305.000000	nan	142219737.828283	379043.157642	9999999.999980	640000000.004000
60535.920512	636359.000000	nan	142219737.855883	379043.156567	10000000.000020	640000000.000000
60535.920524	637413.000000	nan	142219737.831426	379043.157311	9999999.999950	640000000.003000
60535.920536	638467.000000	nan	142219737.824295	379043.157204	10000000.000010	640000000.001000
60535.920548	639521.000000	nan	142219737.858693	379043.157102	10000000.000000	639999999.998000
60535.920561	640573.000000	nan	142219737.854702	379043.157244	10000000.000200	639999999.999000
60535.920573	641628.000000	nan	142219737.808884	379043.157254	9999999.999970	640000000.004000
60535.920585	642683.000000	nan	142219737.833518	379043.157512	9999999.999940	640000000.002000
60535.920597	643736.000000	nan	142219737.838505	379043.157169	10000000.000060	639999999.999000
60535.920609	644792.000000	nan	142219737.86692402	379043.156980	9999999.999880	639999999.999000
60535.920622	645847.000000	nan	142219737.83309302	379043.157467	9999999.999990	640000000.005000
60535.920634	646900.000000	nan	142219737.82976702	379043.157141	9999999.999960	640000000.000000
60535.920646	647955.000000	nan	142219737.818123	379043.157413	9999999.999960	639999999.998000
60535.920658	649010.000000	nan	142219737.840931	379043.157062	10000000.000170	639999999.998000
60535.920670	650065.000000	nan	142219737.835612	379043.157194	10000000.000090	640000000.002000
60535.920683	651117.000000	nan	142219737.839178	379043.157205	10000000.000030	639999999.998000
60535.920695	652171.000000	nan	142219737.84829	379043.157187	9999999.999910	639999999.997000
60535.920707	653225.000000	nan	142219737.851103	379043.157453	10000000.000000	640000000.005000
60535.920719	654278.000000	nan	142219737.83435902	379043.157415	10000000.000090	640000000.004000
60535.920731	655332.000000	nan	142219737.83579502	379043.156704	10000000.000010	640000000.001000
60535.920744	656386.000000	nan	142219737.833003	379043.157192	10000000.000090	640000000.001000
60535.920756	657440.000000	nan	142219737.838214	379043.157407	10000000.000010	640000000.000000
60535.920768	658496.000000	nan	142219737.824903	379043.157375	9999999.999910	640000000.002000
60535.920780	659550.000000	nan	142219737.845004	379043.157151	10000000.000070	639999999.996000
60535.920792	660604.000000	nan	142219737.838786	379043.157322	9999999.999880	640000000.003000
60535.920805	661658.000000	nan	142219737.841547	379043.157056	10000000.000070	640000000.005000
60535.920817	662714.000000	nan	142219737.844237	379043.157462	9999999.999990	639999999.999000
60535.920829	663767.000000	nan	142219737.827841	379043.157091	9999999.999980	640000000.000000
60535.920841	664822.000000	nan	142219737.859826	379043.157410	10000000.000040	639999999.998000
60535.920853	665877.000000	nan	142219737.834061	379043.157126	9999999.999910	640000000.006000
60535.920866	666931.000000	nan	142219737.83971402	379043.156962	10000000.000080	640000000.006000
60535.920878	667986.000000	nan	142219737.847947	379043.157469	10000000.000090	640000000.001000
60535.920890	669042.000000	nan	142219737.842671	379043.157485	10000000.000000	639999999.999000
60535.920902	670096.000000	nan	142219737.848759	379043.157025	10000000.000030	640000000.000000
60535.920914	671153.000000	nan	142219737.84157	379043.157222	9999999.999860	640000000.000000
60535.920927	672206.000000	nan	142219737.821765	379043.157046	9999999.999990	640000000.001000
60535.920939	673260.000000	nan	142219737.865023	379043.157505	10000000.000030	640000000.001000
60535.920951	674316.000000	nan	142219737.8359	379043.157086	9999999.999990	640000000.005000
60535.920963	675369.000000	nan	142219737.841069	379043.157179	10000000.000040	640000000.003000
60535.920975	676422.000000	nan	142219737.830004	379043.157241	9999999.999950	639999999.999000
60535.920988	677478.000000	nan	142219737.84498	379043.157679	10000000.000070	640000000.000000
60535.921000	678531.000000	nan	142219737.835381	379043.156762	10000000.000120	640000000.000000
60535.921012	679584.000000	nan	142219737.839769	379043.157020	10000000.000070	639999999.999000
60535.921024	680639.000000	nan	142219737.83637902	379043.157664	9999999.999970	640000000.004000
60535.921036	681693.000000	nan	142219737.825877	379043.157176	10000000.000090	640000000.001000
60535.921049	682745.000000	nan	142219737.83443	379043.157142	10000000.000070	639999999.994000
60535.921061	683799.000000	nan	142219737.836674	379043.156990	9999999.999980	640000000.003000
60535.921073	684855.000000	nan	142219737.841843	379043.157486	10000000.000030	640000000.005000
60535.921085	685909.000000	nan	142219737.827271	379043.157203	10000000.000080	640000000.000000
60535.921097	686963.000000	nan	142219737.840871	379043.156952	10000000.000140	640000000.000000
60535.921110	688017.000000	nan	142219737.85601202	379043.157228	10000000.000080	640000000.002000
60535.921122	689071.000000	nan	142219737.80948302	379043.157075	10000000.000050	639999999.999000
60535.921134	690126.000000	nan	142219737.851443	379043.157031	10000000.000040	640000000.002000
60535.921146	691181.000000	nan	142219737.845058	379043.157143	9999999.999890	640000000.002000
60535.921158	692234.000000	nan	142219737.841983	379043.157629	9999999.999940	639999999.998000
60535.921171	693289.000000	nan	142219737.845643	379043.157042	10000000.000060	639999999.999000
60535.921183	694344.000000	nan	142219737.821356	379043.157353	10000000.000090	640000000.000000
60535.921195	695397.000000	nan	142219737.83230302	379043.157127	10000000.000000	640000000.000000
60535.921207	696452.000000	nan	142219737.832893	379043.157086	9999999.999990	639999999.999000
60535.921220	697507.000000	nan	142219737.879162	379043.157244	9999999.999950	640000000.000000
60535.921232	698563.000000	nan	142219737.815342	379043.157625	9999999.999990	640000000.000000
60535.921244	699617.000000	nan	142219737.830837	379043.157158	9999999.999940	640000000.002000
60535.921256	700670.000000	nan	142219737.839189	379043.156802	10000000.000040	640000000.005000
60535.921268	701724.000000	nan	142219737.825444	379043.157182	9999999.999920	640000000.001000
60535.921281	702776.000000	nan	142219737.862876	379043.157311	10000000.000050	640000000.001000
60535.921293	703830.000000	nan	142219737.851556	379043.157464	10000000.000080	640000000.001000
60535.921305	704886.000000	nan	142219737.813064	379043.157065	10000000.000020	639999999.999000
60535.921317	705941.000000	nan	142219737.844092	379043.157154	10000000.000060	639999999.999000
60535.921329	706997.000000	nan	142219737.85282502	379043.157148	10000000.000070	640000000.002000
60535.921342	708052.000000	nan	142219737.853158	379043.157455	9999999.999950	639999999.999000
60535.921354	709108.000000	nan	142219737.827708	379043.156753	10000000.000110	640000000.001000
60535.921366	710163.000000	nan	142219737.838914	379043.157501	10000000.000050	640000000.001000
60535.921378	711220.000000	nan	142219737.854573	379043.157465	9999999.999890	639999999.998000
60535.921390	712274.000000	nan	142219737.811172	379043.157389	9999999.999990	640000000.002000
60535.921403	713327.000000	nan	142219737.86669502	379043.156648	9999999.999990	639999999.998000
60535.921415	714381.000000	nan	142219737.838227	379043.157705	10000000.000030	639999999.999000
60535.921427	715436.000000	nan	142219737.84668502	379043.157121	10000000.000030	640000000.004000
60535.921439	716490.000000	nan	142219737.827492	379043.157087	10000000.000010	640000000.002000
60535.921451	717544.000000	nan	142219737.849898	379043.157104	10000000.000050	639999999.999000
60535.921464	718598.000000	nan	142219737.809473	379043.157608	10000000.000090	639999999.996000
60535.921476	719653.000000	nan	142219737.832183	379043.157235	9999999.999980	640000000.004000
60535.921488	720708.000000	nan	142219737.863228	379043.156911	9999999.999850	639999999.998000
60535.921500	721761.000000	nan	142219737.80680302	379043.157302	10000000.000160	640000000.002000
60535.921512	722816.000000	nan	142219737.843414	379043.157429	9999999.999870	640000000.002000
60535.921525	723872.000000	nan	142219737.846684	379043.157120	10000000.000040	639999999.998000
60535.921537	724925.000000	nan	142219737.861452	379043.157013	10000000.000090	640000000.002000
60535.921549	725980.000000	nan	142219737.85974	379043.157447	10000000.000040	640000000.002000
60535.921561	727033.000000	nan	142219737.850558	379043.157413	10000000.000020	640000000.002000
60535.921573	728088.000000	nan	142219737.836499	379043.157058	10000000.000060	640000000.002000
60535.921586	729142.000000	nan	142219737.831189	379043.157419	10000000.000010	639999999.998000
60535.921598	730196.000000	nan	142219737.84885	379043.157059	10000000.000050	640000000.000000
60535.921610	731251.000000	nan	142219737.818283	379043.157317	9999999.999840	640000000.003000
60535.921622	732306.000000	nan	142219737.860545	379043.157083	10000000.000060	639999999.999000
60535.921635	733361.000000	nan	142219737.83780602	379043.157064	10000000.000000	639999999.999000
60535.921647	734416.000000	nan	142219737.822467	379043.157288	10000000.000110	640000000.002000
60535.921659	735472.000000	nan	142219737.839693	379043.157039	10000000.000040	640000000.006000
60535.921671	736527.000000	nan	142219737.821798	379043.157100	9999999.999900	639999999.997000
60535.921683	737581.000000	nan	142219737.87055	379043.157462	9999999.999850	640000000.003000
60535.921696	738635.000000	nan	142219737.832432	379043.157270	10000000.000090	640000000.000000
60535.921708	739688.000000	nan	142219737.839195	379043.157240	10000000.000040	640000000.001000
60535.921720	740742.000000	nan	142219737.831183	379043.157345	10000000.000020	639999999.999000
60535.921732	741796.000000	nan	142219737.848224	379043.157113	10000000.000040	639999999.999000
60535.921744	742852.000000	nan	142219737.813961	379043.157381	9999999.999960	640000000.002000
60535.921757	743906.000000	nan	142219737.839214	379043.157079	10000000.000080	640000000.004000
60535.921769	744961.000000	nan	142219737.858977	379043.157749	9999999.999920	639999999.997000
60535.921781	746015.000000	nan	142219737.85231	379043.157321	10000000.000020	639999999.998000
60535.921793	747069.000000	nan	142219737.8344	379043.157167	9999999.999900	640000000.002000
60535.921805	748124.000000	nan	142219737.84303102	379043.157292	10000000.000030	640000000.002000
60535.921818	749179.000000	nan	142219737.86388	379043.157254	10000000.000020	640000000.000000
60535.921830	750235.000000	nan	142219737.807404	379043.156888	10000000.000060	639999999.999000
60535.921842	751290.000000	nan	142219737.85379001	379043.157373	9999999.999970	639999999.998000
60535.921854	752344.000000	nan	142219737.825933	379043.157238	10000000.000010	640000000.002000
60535.921866	753398.000000	nan	142219737.847113	379043.157157	10000000.000100	640000000.003000
60535.921879	754453.000000	nan	142219737.840807	379043.157324	9999999.999990	640000000.005000
60535.921891	755509.000000	nan	142219737.838923	379043.157287	10000000.000000	640000000.003000
60535.921903	756561.000000	nan	142219737.833925	379043.157327	10000000.000040	639999999.996000
60535.921915	757616.000000	nan	142219737.82468602	379043.157056	9999999.999930	639999999.999000
60535.921927	758669.000000	nan	142219737.850185	379043.157081	9999999.999900	640000000.001000
60535.921940	759722.000000	nan	142219737.836281	379043.157695	10000000.000030	640000000.003000
60535.921952	760775.000000	nan	142219737.820518	379043.156930	10000000.000010	640000000.001000
60535.921964	761830.000000	nan	142219737.863511	379043.157180	10000000.000060	639999999.997000
60535.921976	762883.000000	nan	142219737.834243	379043.157709	9999999.999880	640000000.002000
60535.921988	763938.000000	nan	142219737.841905	379043.156876	9999999.999880	639999999.999000
60535.922001	764993.000000	nan	142219737.837414	379043.157120	10000000.000040	640000000.000000
60535.922013	766046.000000	nan	142219737.838553	379043.157108	10000000.000050	640000000.002000
60535.922025	767101.000000	nan	142219737.848658	379043.157132	9999999.999970	640000000.008000
60535.922037	768156.000000	nan	142219737.839307	379043.157236	9999999.999970	640000000.000000
60535.922049	769213.000000	nan	142219737.816668	379043.157443	9999999.999960	639999999.999000
60535.922062	770266.000000	nan	142219737.838069	379043.157199	10000000.000030	640000000.001000
60535.922074	771321.000000	nan	142219737.841612	379043.156805	9999999.999970	639999999.998000
60535.922086	772374.000000	nan	142219737.844971	379043.157323	9999999.999990	640000000.001000
60535.922098	773428.000000	nan	142219737.830339	379043.157243	10000000.000030	639999999.997000
60535.922110	774483.000000	nan	142219737.852159	379043.157193	9999999.999940	640000000.005000
60535.922123	775537.000000	nan	142219737.829281	379043.157066	9999999.999900	639999999.997000
60535.922135	776593.000000	nan	142219737.840709	379043.157299	10000000.000060	640000000.000000
60535.922147	777649.000000	nan	142219737.853819	379043.157109	9999999.999860	640000000.001000
60535.922159	778701.000000	nan	142219737.839317	379043.157149	9999999.999970	640000000.001000
60535.922171	779756.000000	nan	142219737.824494	379043.157313	9999999.999920	640000000.005000
60535.922184	780810.000000	nan	142219737.821603	379043.157223	9999999.999950	640000000.005000
60535.922196	781865.000000	nan	142219737.866634	379043.157095	10000000.000060	640000000.000000
60535.922208	782920.000000	nan	142219737.82663	379043.157494	10000000.000160	640000000.003000
60535.922220	783974.000000	nan	142219737.858051	379043.157037	10000000.000020	639999999.999000
60535.922233	785029.000000	nan	142219737.817665	379043.157322	10000000.000000	640000000.000000
60535.922245	786081.000000	nan	142219737.84413	379043.157460	9999999.999890	639999999.995000
60535.922257	787135.000000	nan	142219737.867559	379043.157197	10000000.000050	640000000.001000
60535.922269	788189.000000	nan	142219737.82236	379043.157035	9999999.999970	640000000.001000
60535.922281	789242.000000	nan	142219737.81662402	379043.157532	10000000.000120	639999999.998000
60535.922293	790297.000000	nan	142219737.856486	379043.157150	9999999.999960	640000000.004000
60535.922306	791352.000000	nan	142219737.827768	379043.157239	10000000.000020	639999999.999000
60535.922318	792405.000000	nan	142219737.85446	379043.157180	10000000.000040	640000000.002000
60535.922330	793458.000000	nan	142219737.809372	379043.157120	9999999.999980	639999999.999000
60535.922342	794513.000000	nan	142219737.872183	379043.157197	9999999.999940	639999999.997000
60535.922354	795567.000000	nan	142219737.823542	379043.157290	10000000.000090	640000000.002000
60535.922367	796622.000000	nan	142219737.835214	379043.157330	10000000.000110	640000000.001000
60535.922379	797677.000000	nan	142219737.838056	379043.157052	10000000.000100	640000000.001000
60535.922391	798733.000000	nan	142219737.82473	379043.157243	9999999.999920	639999999.999000
60535.922403	799787.000000	nan	142219737.849754	379043.157280	10000000.000110	639999999.999000
60535.922416	800840.000000	nan	142219737.831924	379043.157052	10000000.000060	640000000.000000
60535.922428	801894.000000	nan	142219737.840841	379043.157161	10000000.000100	640000000.000000
60535.922440	802946.000000	nan	142219737.865116	379043.157516	9999999.999970	640000000.004000
60535.922452	804002.000000	nan	142219737.835651	379043.157110	10000000.000000	640000000.002000
60535.922464	805057.000000	nan	142219737.855044	379043.157230	10000000.000120	639999999.997000
60535.922477	806110.000000	nan	142219737.837589	379043.157377	10000000.000010	640000000.001000
60535.922489	807166.000000	nan	142219737.821265	379043.157148	10000000.000030	640000000.000000
60535.922501	808219.000000	nan	142219737.87509802	379043.157220	9999999.999840	640000000.001000
60535.922513	809273.000000	nan	142219737.81980202	379043.157158	10000000.000090	640000000.002000
60535.922525	810330.000000	nan	142219737.853339	379043.157396	10000000.000010	639999999.999000
60535.922538	811383.000000	nan	142219737.820466	379043.157086	9999999.999890	639999999.998000
60535.922550	812437.000000	nan	142219737.845538	379043.157099	9999999.999930	640000000.001000
60535.922562	813492.000000	nan	142219737.843949	379043.157001	9999999.999990	639999999.997000
60535.922574	814545.000000	nan	142219737.83344302	379043.157411	10000000.000030	640000000.000000
60535.922586	815599.000000	nan	142219737.834738	379043.157322	10000000.000120	640000000.000000
60535.922599	816654.000000	nan	142219737.826263	379043.157356	10000000.000020	640000000.000000
60535.922611	817709.000000	nan	142219737.851971	379043.156976	9999999.999970	640000000.002000
60535.922623	818764.000000	nan	142219737.84475002	379043.157219	10000000.000010	640000000.003000
60535.922635	819818.000000	nan	142219737.820879	379043.157166	9999999.999970	640000000.000000
60535.922647	820871.000000	nan	142219737.872889	379043.157271	10000000.000070	640000000.002000
60535.922660	821925.000000	nan	142219737.813549	379043.157130	9999999.999850	640000000.000000
60535.922672	822980.000000	nan	142219737.85294202	379043.157254	10000000.000010	640000000.000000
60535.922684	824035.000000	nan	142219737.827399	379043.156985	9999999.999970	640000000.003000
60535.922696	825092.000000	nan	142219737.854719	379043.157039	10000000.000040	640000000.002000
60535.922708	826148.000000	nan	142219737.825352	379043.157394	9999999.999830	640000000.005000
60535.922721	827202.000000	nan	142219737.846763	379043.157204	9999999.999990	640000000.001000
60535.922733	828256.000000	nan	142219737.845563	379043.157186	9999999.999990	640000000.000000
60535.922745	829310.000000	nan	142219737.807069	379043.157136	10000000.000020	640000000.004000
60535.922757	830365.000000	nan	142219737.882322	379043.157579	9999999.999980	640000000.001000
60535.922769	831420.000000	nan	142219737.842551	379043.157142	9999999.999950	639999999.998000
60535.922782	832475.000000	nan	142219737.810663	379043.156900	9999999.999870	639999999.999000
60535.922794	833531.000000	nan	142219737.86160502	379043.157527	9999999.999940	640000000.000000
60535.922806	834584.000000	nan	142219737.818664	379043.156869	9999999.999940	640000000.004000
60535.922818	835639.000000	nan	142219737.85033	379043.157295	9999999.999970	640000000.000000
60535.922830	836694.000000	nan	142219737.823378	379043.157305	9999999.999960	640000000.002000
60535.922843	837748.000000	nan	142219737.84909	379043.157179	10000000.000040	640000000.000000
60535.922855	838804.000000	nan	142219737.833748	379043.157299	9999999.999990	639999999.998000
60535.922867	839857.000000	nan	142219737.856276	379043.157301	10000000.000020	640000000.001000
60535.922879	840910.000000	nan	142219737.835694	379043.156834	10000000.000000	640000000.005000
60535.922891	841965.000000	nan	142219737.82271102	379043.157357	9999999.999970	639999999.999000
60535.922904	843019.000000	nan	142219737.825226	379043.157267	10000000.000020	640000000.002000
60535.922916	844074.000000	nan	142219737.861371	379043.157431	9999999.999990	640000000.000000
60535.922928	845130.000000	nan	142219737.839442	379043.157022	9999999.999960	639999999.998000
60535.922940	846183.000000	nan	142219737.82466	379043.157204	9999999.999950	639999999.999000
60535.922953	847237.000000	nan	142219737.828049	379043.157304	10000000.000030	640000000.000000
60535.922965	848290.000000	nan	142219737.841046	379043.157065	10000000.000030	640000000.001000
60535.922977	849344.000000	nan	142219737.85504	379043.157424	10000000.000050	640000000.001000
60535.922989	850397.000000	nan	142219737.826947	379043.157096	10000000.000040	640000000.004000
60535.923001	851455.000000	nan	142219737.841895	379043.157076	10000000.000030	640000000.001000
60535.923014	852510.000000	nan	142219737.85916	379043.157267	9999999.999980	640000000.003000
60535.923026	853563.000000	nan	142219737.84041	379043.157421	10000000.000040	639999999.998000
60535.923038	854617.000000	nan	142219737.82113	379043.157312	10000000.000060	639999999.997000
60535.923050	855672.000000	nan	142219737.825649	379043.157095	10000000.000030	640000000.001000
60535.923062	856726.000000	nan	142219737.853228	379043.157061	10000000.000020	640000000.000000
60535.923075	857780.000000	nan	142219737.854894	379043.157633	10000000.000140	640000000.004000
60535.923087	858835.000000	nan	142219737.81424502	379043.157236	10000000.000000	640000000.000000
60535.923099	859889.000000	nan	142219737.830672	379043.157168	9999999.999950	640000000.002000
60535.923111	860943.000000	nan	142219737.855206	379043.157157	9999999.999930	640000000.001000
60535.923123	861998.000000	nan	142219737.843255	379043.157175	9999999.999940	640000000.002000
60535.923136	863051.000000	43718654.027739994	142219737.834716	379043.157017	10000000.000130	640000000.003000
60535.923148	864106.000000	43718654.069685	142219737.860618	379043.157451	10000000.000050	640000000.001000
60535.923160	865160.000000	43718654.005686	142219737.824806	379043.157267	9999999.999930	640000000.001000
60535.923172	866213.000000	43718654.051782	142219737.849513	379043.157353	9999999.999970	640000000.001000
60535.923184	867269.000000	43718654.043451995	142219737.854272	379043.156968	10000000.000040	640000000.003000
60535.923197	868324.000000	43718654.023054995	142219737.832598	379043.157190	10000000.000120	640000000.003000
60535.923209	869379.000000	43718654.019079	142219737.819945	379043.157132	9999999.999990	639999999.999000
60535.923221	870434.000000	43718654.035639994	142219737.838847	379043.157332	10000000.000070	640000000.005000
60535.923233	871488.000000	43718654.045545	142219737.844273	379043.157367	10000000.000030	639999999.996000
60535.923245	872542.000000	43718654.022255994	142219737.835525	379043.157176	10000000.000080	640000000.003000
60535.923258	873596.000000	43718654.036766	142219737.838918	379043.157072	10000000.000030	639999999.998000
60535.923270	874650.000000	43718654.04802	142219737.845727	379043.157363	9999999.999920	640000000.002000
60535.923282	875705.000000	43718654.033332996	142219737.842192	379043.157378	10000000.000020	640000000.003000
60535.923294	876761.000000	43718654.046783	142219737.84298602	379043.156945	10000000.000050	639999999.999000
60535.923306	877816.000000	43718654.001237	142219737.809556	379043.156876	10000000.000120	640000000.007000
60535.923319	878870.000000	43718654.083634995	142219737.845809	379043.157655	10000000.000090	640000000.002000
60535.923331	879923.000000	43718654.062773995	142219737.831092	379043.157223	10000000.000000	640000000.000000
60535.923343	880978.000000	43718654.071247995	142219737.842385	379043.156809	10000000.000010	640000000.007000
60535.923355	882034.000000	43718654.031674	142219737.810426	379043.157487	10000000.000030	640000000.002000
60535.923367	883089.000000	43718654.087808	142219737.845444	379043.157221	10000000.000070	640000000.001000
60535.923380	884144.000000	43718654.097206995	142219737.852406	379043.157105	9999999.999900	640000000.000000
60535.923392	885197.000000	43718654.049052	142219737.828513	379043.156942	9999999.999980	640000000.000000
60535.923404	886252.000000	43718654.086994	142219737.847346	379043.157291	9999999.999980	640000000.002000
60535.923416	887307.000000	43718654.085668	142219737.839451	379043.156995	10000000.000080	640000000.004000
60535.923438	889159.000000	43718654.06448799	142219737.834991	379043.157362	9999999.999920	640000000.001000
60535.923450	890213.000000	43718654.057197995	142219737.828363	379043.157405	10000000.000080	639999999.998000
60535.923462	891269.000000	43718654.091065995	142219737.851698	379043.157087	9999999.999970	639999999.999000
60535.923474	892323.000000	43718654.077776	142219737.840035	379043.157160	9999999.999970	640000000.000000
60535.923487	893377.000000	43718654.072358996	142219737.855921	379043.157038	9999999.999970	640000000.000000
60535.923499	894432.000000	43718654.024942994	142219737.80572	379043.157422	9999999.999990	640000000.001000
60535.923511	895486.000000	43718654.079941995	142219737.850662	379043.157366	9999999.999980	639999999.998000
60535.923523	896539.000000	43718654.093199	142219737.866517	379043.156845	10000000.000020	640000000.001000
60535.923535	897594.000000	43718654.038921	142219737.819246	379043.157499	10000000.000070	640000000.002000
60535.923548	898648.000000	43718654.038228996	142219737.830201	379043.157434	10000000.000050	639999999.998000
60535.923560	899701.000000	43718654.085264	142219737.84421602	379043.156898	10000000.000040	639999999.997000
60535.923572	900756.000000	43718654.09281	142219737.864448	379043.157241	10000000.000070	640000000.001000
60535.923584	901810.000000	43718654.025938	142219737.813101	379043.157341	10000000.000060	640000000.002000
60535.923596	902864.000000	43718654.084612	142219737.85665402	379043.157297	10000000.000090	640000000.006000
60535.923609	903920.000000	43718654.058134	142219737.83610502	379043.157191	10000000.000010	640000000.001000
60535.923621	904974.000000	43718654.020413995	142219737.811698	379043.157209	10000000.000060	639999999.999000
60535.923633	906028.000000	43718654.07909	142219737.853639	379043.157013	10000000.000030	640000000.004000
60535.923645	907084.000000	43718654.064838	142219737.838153	379043.157352	10000000.000030	640000000.002000
60535.923657	908138.000000	43718654.072005995	142219737.848859	379043.157491	10000000.000030	639999999.998000
60535.923670	909191.000000	43718654.015487	142219737.823798	379043.157184	9999999.999920	640000000.002000
60535.923682	910247.000000	43718654.025229	142219737.843712	379043.157065	9999999.999930	640000000.000000
60535.923694	911302.000000	43718654.069707	142219737.862421	379043.157393	10000000.000080	640000000.003000
60535.923706	912356.000000	43718654.025968	142219737.817749	379043.157221	9999999.999910	639999999.999000
60535.923718	913412.000000	43718654.029438	142219737.837258	379043.157379	9999999.999980	639999999.999000
60535.923731	914465.000000	43718654.036547	142219737.852981	379043.157088	9999999.999980	640000000.001000
60535.923743	915519.000000	43718654.005075	142219737.816157	379043.157006	9999999.999970	640000000.002000
60535.923755	916575.000000	43718654.054790996	142219737.848135	379043.157339	10000000.000110	640000000.000000
60535.923767	917630.000000	43718654.039367996	142219737.84545	379043.157520	9999999.999980	639999999.998000
60535.923779	918686.000000	43718654.013956994	142219737.802715	379043.156993	9999999.999950	640000000.001000
60535.923792	919741.000000	43718654.051786	142219737.851078	379043.157331	9999999.999970	640000000.000000
60535.923804	920794.000000	43718654.046397	142219737.860311	379043.156871	9999999.999920	640000000.000000
60535.923816	921847.000000	43718654.028207995	142219737.824968	379043.157201	9999999.999900	640000000.002000
60535.923828	922902.000000	43718654.008901	142219737.824474	379043.157387	10000000.000000	640000000.001000
60535.923840	923957.000000	43718654.042443	142219737.836107	379043.157102	10000000.000110	640000000.004000
60535.923853	925012.000000	43718654.08134399	142219737.8704	379043.157240	10000000.000020	640000000.001000
60535.923865	926068.000000	43718654.025106	142219737.812732	379043.157122	10000000.000020	640000000.001000
60535.923877	927122.000000	43718654.037526995	142219737.841233	379043.157179	10000000.000120	640000000.002000
60535.923889	928177.000000	43718654.042646	142219737.841405	379043.157315	10000000.000050	640000000.002000
60535.923902	929230.000000	43718654.059929	142219737.858398	379043.157214	9999999.999970	640000000.002000
60535.923914	930285.000000	43718654.052939996	142219737.843362	379043.157088	9999999.999990	640000000.003000
60535.923926	931340.000000	43718654.029466994	142219737.841416	379043.157254	10000000.000040	640000000.003000
60535.923938	932396.000000	43718654.051722	142219737.840032	379043.157392	9999999.999990	639999999.999000
60535.923950	933450.000000	43718654.009186	142219737.801374	379043.157320	10000000.000140	640000000.000000
60535.923963	934504.000000	43718654.066337995	142219737.86518702	379043.157073	10000000.000170	640000000.001000
60535.923975	935557.000000	43718654.06092	142219737.846175	379043.157199	9999999.999940	640000000.001000
60535.923987	936611.000000	43718654.026769	142219737.821495	379043.157419	9999999.999960	640000000.001000
60535.923999	937667.000000	43718654.09494	142219737.85693702	379043.157482	9999999.999950	640000000.001000
60535.924011	938721.000000	43718654.04079799	142219737.81101802	379043.156754	10000000.000000	640000000.000000
60535.924024	939774.000000	43718654.097834	142219737.876572	379043.157189	9999999.999880	639999999.998000
60535.924036	940829.000000	43718654.056582	142219737.820145	379043.157462	9999999.999980	640000000.004000
60535.924048	941884.000000	43718654.105825	142219737.865916	379043.157036	9999999.999990	640000000.001000
60535.924060	942939.000000	43718654.030539	142219737.796541	379043.156950	9999999.999980	640000000.001000
60535.924072	943992.000000	43718654.073082	142219737.849247	379043.157374	9999999.999930	640000000.000000
60535.924085	945047.000000	43718654.058822	142219737.833549	379043.157225	9999999.999900	640000000.001000
60535.924097	946100.000000	43718654.097862996	142219737.862297	379043.157027	9999999.999850	640000000.004000
60535.924109	947154.000000	43718654.044199	142219737.812978	379043.157363	10000000.000020	640000000.002000
60535.924121	948208.000000	43718654.087744996	142219737.85699	379043.157333	10000000.000040	640000000.001000
60535.924133	949262.000000	43718654.069385	142219737.825891	379043.156939	9999999.999820	640000000.000000
60535.924146	950315.000000	43718654.053191	142219737.836892	379043.157383	9999999.999980	639999999.999000
60535.924158	951369.000000	43718654.089153	142219737.840824	379043.157374	9999999.999990	640000000.003000
60535.924170	952424.000000	43718654.051319994	142219737.84751502	379043.156914	10000000.000060	639999999.998000
60535.924182	953478.000000	43718654.040124	142219737.81554702	379043.157337	10000000.000080	639999999.999000
60535.924194	954533.000000	43718654.073473	142219737.852956	379043.157184	9999999.999980	640000000.004000
60535.924207	955586.000000	43718654.068798	142219737.85502902	379043.157127	9999999.999900	639999999.999000
60535.924219	956639.000000	43718654.065814994	142219737.845964	379043.157233	9999999.999850	640000000.001000
60535.924231	957694.000000	43718654.001623996	142219737.797156	379043.157308	9999999.999990	639999999.998000
60535.924243	958750.000000	43718654.092186	142219737.866949	379043.157448	9999999.999880	640000000.000000
60535.924255	959804.000000	43718654.029808	142219737.823031	379043.156981	9999999.999970	640000000.000000
60535.924268	960856.000000	43718654.072618	142219737.85798702	379043.156982	10000000.000000	639999999.997000
60535.924280	961911.000000	43718654.037388	142219737.824954	379043.157180	9999999.999980	640000000.004000
60535.924292	962967.000000	43718654.072092	142219737.849604	379043.157619	10000000.000070	640000000.001000
60535.924304	964019.000000	43718654.035012	142219737.826784	379043.156822	10000000.000090	640000000.000000
60535.924316	965075.000000	43718654.042417	142219737.836098	379043.157370	9999999.999930	640000000.003000
60535.924329	966131.000000	43718654.045122996	142219737.828517	379043.157378	9999999.999980	640000000.004000
60535.924341	967183.000000	43718654.055358	142219737.847213	379043.157317	10000000.000020	639999999.999000
60535.924353	968238.000000	43718654.085953	142219737.870337	379043.157230	10000000.000010	639999999.996000
60535.924365	969292.000000	43718654.055892	142219737.84923902	379043.156937	9999999.999900	640000000.001000
60535.924377	970346.000000	43718654.021469995	142219737.82042	379043.157170	10000000.000120	639999999.998000
