08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.929015	1371066.000000	113927.229473	105000000.000300	99999999.998400	22737007.998830	28855440.099670
60535.929028	1372122.000000	113927.229066	105000000.000100	99999999.999500	22737007.999340	28855440.100370
60535.929040	1373176.000000	113927.229492	105000000.000300	100000000.000200	22737008.000390	28855440.100420
60535.929052	1374231.000000	113927.229298	105000000.001900	99999999.999500	22737008.001090	28855440.100030
60535.929064	1375286.000000	113927.229148	105000000.001000	100000000.000400	22737008.001280	28855440.099890
60535.929076	1376341.000000	113927.229479	104999999.999200	99999999.999000	22737008.001370	28855440.100100
60535.929089	1377395.000000	113927.229483	104999999.999800	100000000.000400	22737008.001040	28855440.100240
60535.929101	1378449.000000	113927.229323	105000000.001700	99999999.999900	22737008.000180	28855440.099770
60535.929113	1379503.000000	113927.229164	105000000.000700	99999999.998600	22737007.998690	28855440.099830
60535.929125	1380558.000000	113927.229502	105000000.000800	100000000.000800	22737007.998650	28855440.099520
60535.929137	1381612.000000	113927.229492	105000000.000600	99999999.998600	22737007.998690	28855440.099440
60535.929150	1382667.000000	113927.229254	105000000.000600	100000000.000600	22737007.999110	28855440.099110
60535.929162	1383721.000000	113927.229319	104999999.999100	100000000.000100	22737007.999900	28855440.099770
60535.929174	1384777.000000	113927.229197	105000000.001400	99999999.999000	22737008.000680	28855440.099320
60535.929186	1385831.000000	113927.229267	104999999.998900	100000000.000800	22737008.001020	28855440.099890
60535.929198	1386884.000000	113927.229541	105000000.001500	99999999.999300	22737008.001360	28855440.099780
60535.929211	1387939.000000	113927.229322	105000000.000000	100000000.000100	22737008.001270	28855440.100450
60535.929223	1388994.000000	113927.229089	105000000.000000	100000000.000300	22737008.000640	28855440.100210
60535.929235	1390049.000000	113927.229661	105000000.001900	99999999.998500	22737007.999400	28855440.099920
60535.929247	1391105.000000	113927.229399	104999999.999400	100000000.000700	22737007.998790	28855440.099610
60535.929260	1392157.000000	113927.228950	105000000.000500	99999999.999700	22737007.998520	28855440.099870
60535.929272	1393211.000000	113927.229205	105000000.001000	100000000.000100	22737007.998810	28855440.099710
60535.929284	1394266.000000	113927.229659	104999999.999500	99999999.999500	22737007.999330	28855440.099790
60535.929296	1395322.000000	113927.229285	105000000.001100	99999999.998800	22737008.000290	28855440.100410
60535.929308	1396377.000000	113927.229184	104999999.999600	100000000.000300	22737008.000820	28855440.099980
60535.929321	1397433.000000	113927.229629	104999999.999700	100000000.000400	22737008.001380	28855440.100030
60535.929333	1398487.000000	113927.229346	105000000.000700	100000000.000300	22737008.001260	28855440.100540
60535.929345	1399541.000000	113927.229092	105000000.000500	100000000.000900	22737008.000690	28855440.100470
60535.929357	1400595.000000	113927.229174	105000000.001400	99999999.998300	22737007.999960	28855440.099650
60535.929369	1401650.000000	113927.229430	105000000.000100	99999999.998900	22737007.998860	28855440.100170
60535.929382	1402705.000000	113927.229486	104999999.999800	100000000.000800	22737007.998700	28855440.100140
60535.929394	1403760.000000	113927.229360	105000000.000600	100000000.000700	22737007.998980	28855440.099420
60535.929406	1404814.000000	113927.229165	105000000.000100	100000000.000900	22737007.999090	28855440.099530
60535.929418	1405867.000000	113927.229294	105000000.001300	99999999.998100	22737007.999550	28855440.100390
60535.929430	1406922.000000	113927.229312	105000000.000000	100000000.000100	22737008.000910	28855440.099900
60535.929443	1407978.000000	113927.229629	105000000.000000	99999999.999600	22737008.001260	28855440.100300
60535.929455	1409033.000000	113927.229084	105000000.000400	100000000.000000	22737008.001180	28855440.099420
60535.929467	1410089.000000	113927.229573	105000000.000100	100000000.000500	22737008.001290	28855440.100050
60535.929479	1411145.000000	113927.229384	105000000.000100	99999999.997200	22737008.000510	28855440.099830
60535.929491	1412197.000000	113927.229222	105000000.001300	100000000.000900	22737007.999220	28855440.099530
60535.929504	1413253.000000	113927.229094	105000000.001100	100000000.001000	22737007.998710	28855440.099810
60535.929516	1414308.000000	113927.229258	104999999.999700	99999999.999200	22737007.998680	28855440.100350
60535.929528	1415362.000000	113927.229499	104999999.999900	100000000.001500	22737007.998600	28855440.100550
60535.929540	1416418.000000	113927.229320	104999999.999700	99999999.998800	22737007.999390	28855440.100520
60535.929553	1417471.000000	113927.229141	105000000.001800	99999999.999900	22737008.000450	28855440.099820
60535.929565	1418524.000000	113927.229306	104999999.999400	100000000.001700	22737008.001240	28855440.100040
60535.929577	1419579.000000	113927.229514	105000000.000300	99999999.997500	22737008.001370	28855440.099940
60535.929589	1420633.000000	113927.229206	105000000.000000	100000000.001500	22737008.001270	28855440.100680
60535.929601	1421689.000000	113927.229192	105000000.000600	99999999.997500	22737008.001170	28855440.100230
60535.929614	1422744.000000	113927.229369	105000000.001400	100000000.000700	22737007.999790	28855440.099050
60535.929626	1423797.000000	113927.229457	104999999.999200	100000000.000500	22737007.998600	28855440.100240
60535.929638	1424850.000000	113927.229278	105000000.000000	99999999.997500	22737007.998580	28855440.100510
60535.929650	1425903.000000	113927.229404	105000000.001500	100000000.001200	22737007.998490	28855440.100600
60535.929662	1426958.000000	113927.229064	104999999.999100	100000000.000000	22737007.999100	28855440.099310
60535.929675	1428011.000000	113927.229746	105000000.000100	99999999.998900	22737008.000210	28855440.099440
60535.929687	1429065.000000	113927.229402	105000000.001400	100000000.001500	22737008.000540	28855440.100350
60535.929699	1430121.000000	113927.229068	104999999.999900	99999999.998000	22737008.001360	28855440.100400
60535.929711	1431175.000000	113927.229362	105000000.000300	100000000.000600	22737008.001520	28855440.100700
60535.929723	1432231.000000	113927.229550	105000000.001600	100000000.000300	22737008.001380	28855440.100490
60535.929736	1433286.000000	113927.229206	105000000.001000	99999999.999700	22737008.000430	28855440.100170
60535.929748	1434339.000000	113927.229071	105000000.000200	100000000.000600	22737007.999300	28855440.100000
60535.929760	1435394.000000	113927.229082	105000000.000000	99999999.997900	22737007.998710	28855440.099720
60535.929772	1436449.000000	113927.229494	105000000.001300	100000000.000100	22737007.998870	28855440.100600
60535.929784	1437501.000000	113927.229430	105000000.000500	100000000.000400	22737007.998900	28855440.100030
60535.929797	1438555.000000	113927.229364	104999999.999300	100000000.000100	22737007.999600	28855440.099730
60535.929809	1439610.000000	113927.229488	105000000.000000	100000000.000300	22737008.000500	28855440.099820
60535.929821	1440663.000000	113927.229020	105000000.001500	99999999.998700	22737008.000950	28855440.100340
60535.929833	1441716.000000	113927.229472	105000000.001500	100000000.001100	22737008.001300	28855440.100280
60535.929845	1442771.000000	113927.229348	105000000.001000	100000000.000700	22737008.001350	28855440.100380
60535.929858	1443824.000000	113927.229111	104999999.999700	99999999.999200	22737008.000680	28855440.100020
60535.929870	1444877.000000	113927.229358	105000000.000100	100000000.000700	22737007.999950	28855440.099790
60535.929882	1445934.000000	113927.229349	105000000.001200	99999999.998800	22737007.998810	28855440.100360
60535.929894	1446988.000000	113927.229266	105000000.000700	100000000.000400	22737007.998460	28855440.099280
60535.929906	1448041.000000	113927.229350	104999999.999800	100000000.000100	22737007.998810	28855440.099660
60535.929919	1449097.000000	113927.229317	105000000.001100	100000000.000500	22737007.999100	28855440.101410
60535.929931	1450152.000000	113927.229159	105000000.000400	100000000.000300	22737007.999810	28855440.100280
60535.929943	1451206.000000	113927.229283	104999999.999500	99999999.998900	22737008.000390	28855440.099750
60535.929955	1452262.000000	113927.229478	105000000.001300	99999999.999400	22737008.001420	28855440.100370
60535.929967	1453315.000000	113927.229333	104999999.999500	100000000.000200	22737008.001420	28855440.100240
60535.929980	1454369.000000	113927.229511	105000000.000700	99999999.998900	22737008.001190	28855440.099640
60535.929992	1455424.000000	113927.229149	105000000.001700	99999999.999900	22737008.000610	28855440.100260
60535.930004	1456478.000000	113927.229196	104999999.998800	99999999.999600	22737007.999330	28855440.100180
60535.930016	1457532.000000	113927.229404	105000000.000000	100000000.000300	22737007.998600	28855440.100060
60535.930028	1458585.000000	113927.229343	105000000.000200	100000000.000700	22737007.998810	28855440.100220
60535.930041	1459640.000000	113927.229437	105000000.000400	99999999.999000	22737007.998710	28855440.099790
60535.930053	1460692.000000	113927.229380	105000000.001400	100000000.000000	22737007.999150	28855440.099630
60535.930065	1461747.000000	113927.229327	105000000.001100	100000000.001100	22737008.000170	28855440.099410
60535.930077	1462802.000000	113927.229353	105000000.000300	99999999.999400	22737008.000810	28855440.100120
60535.930089	1463856.000000	113927.228949	105000000.000600	100000000.000200	22737008.001470	28855440.100330
60535.930102	1464909.000000	113927.229395	105000000.000600	99999999.997300	22737008.001370	28855440.099960
60535.930114	1465965.000000	113927.229361	104999999.999700	100000000.000700	22737008.001380	28855440.099810
60535.930126	1467017.000000	113927.229345	105000000.000900	100000000.000000	22737007.999980	28855440.099860
60535.930138	1468070.000000	113927.229581	104999999.999100	100000000.000100	22737007.999120	28855440.100100
60535.930150	1469124.000000	113927.229125	105000000.000300	100000000.001100	22737007.998860	28855440.100570
60535.930163	1470179.000000	113927.229225	105000000.001100	99999999.998000	22737007.998730	28855440.099750
60535.930175	1471233.000000	113927.229381	105000000.001100	100000000.001000	22737007.998770	28855440.099950
60535.930187	1472289.000000	113927.229419	104999999.999600	100000000.000200	22737007.999330	28855440.099690
60535.930199	1473343.000000	113927.229574	104999999.999900	99999999.999500	22737008.000560	28855440.099210
60535.930211	1474396.000000	113927.229333	104999999.999800	100000000.000900	22737008.001350	28855440.099780
60535.930224	1475452.000000	113927.229229	105000000.000100	99999999.998700	22737008.001390	28855440.100280
60535.930236	1476508.000000	113927.229225	105000000.000100	99999999.999500	22737008.001250	28855440.100130
60535.930248	1477563.000000	113927.229430	105000000.001400	100000000.000100	22737008.000750	28855440.099560
60535.930260	1478618.000000	113927.229224	105000000.001200	99999999.999600	22737007.999820	28855440.100610
60535.930272	1479672.000000	113927.229422	104999999.999600	100000000.000200	22737007.998580	28855440.100370
60535.930285	1480726.000000	113927.229265	105000000.001700	99999999.999400	22737007.998850	28855440.099770
60535.930297	1481781.000000	113927.229234	105000000.000500	100000000.000000	22737007.998810	28855440.099420
60535.930309	1482836.000000	113927.228814	105000000.000700	100000000.000100	22737007.999140	28855440.100420
60535.930321	1483891.000000	113927.229858	105000000.000500	99999999.998600	22737007.999970	28855440.100450
60535.930333	1484947.000000	113927.229245	104999999.999500	100000000.001300	22737008.000730	28855440.099560
60535.930346	1486001.000000	113927.229085	104999999.999800	99999999.999500	22737008.001520	28855440.100620
60535.930358	1487053.000000	113927.229255	105000000.001800	99999999.999600	22737008.001410	28855440.099780
60535.930370	1488109.000000	113927.229189	104999999.999000	100000000.000800	22737008.001360	28855440.098830
60535.930382	1489163.000000	113927.229798	105000000.000600	99999999.998900	22737008.000480	28855440.100110
60535.930395	1490224.000000	113927.229178	105000000.001700	100000000.000100	22737007.999330	28855440.100100
60535.930407	1491279.000000	113927.229243	105000000.000800	100000000.000100	22737007.998770	28855440.099790
60535.930419	1492331.000000	113927.229456	104999999.999100	99999999.999300	22737007.998670	28855440.100100
60535.930431	1493385.000000	113927.229626	105000000.001000	100000000.000300	22737007.998860	28855440.101160
60535.930443	1494441.000000	113927.229081	104999999.999100	99999999.998700	22737007.999430	28855440.099960
60535.930456	1495496.000000	113927.229253	105000000.001600	100000000.001000	22737008.000140	28855440.099870
60535.930468	1496549.000000	113927.229597	105000000.000400	100000000.000800	22737008.001010	28855440.099920
60535.930480	1497604.000000	113927.229280	104999999.999200	100000000.000000	22737008.001380	28855440.100370
60535.930492	1498658.000000	113927.229189	105000000.001200	100000000.000600	22737008.001380	28855440.099870
60535.930504	1499712.000000	113927.229299	105000000.000600	99999999.997400	22737008.001360	28855440.099880
60535.930517	1500768.000000	113927.229388	105000000.000700	100000000.000100	22737008.000400	28855440.100640
60535.930529	1501822.000000	113927.229755	105000000.000400	100000000.000300	22737007.998940	28855440.099570
60535.930541	1502876.000000	113927.229119	104999999.998800	99999999.999500	22737007.998670	28855440.099720
60535.930553	1503932.000000	113927.229069	105000000.001300	99999999.999200	22737007.998690	28855440.099710
60535.930565	1504986.000000	113927.229182	104999999.999600	99999999.998500	22737007.998990	28855440.100470
60535.930578	1506038.000000	113927.229329	105000000.000400	99999999.999900	22737007.999520	28855440.099800
60535.930590	1507094.000000	113927.229433	105000000.001100	100000000.001800	22737008.000350	28855440.100590
60535.930602	1508149.000000	113927.229265	104999999.999500	99999999.999600	22737008.000910	28855440.100410
60535.930614	1509203.000000	113927.229406	105000000.000400	100000000.001100	22737008.001280	28855440.100720
60535.930626	1510258.000000	113927.229103	104999999.999900	99999999.998900	22737008.001200	28855440.099700
60535.930639	1511311.000000	113927.229736	105000000.001400	99999999.999900	22737008.000980	28855440.099240
60535.930651	1512365.000000	113927.229351	105000000.001200	100000000.000100	22737007.999980	28855440.100480
60535.930663	1513420.000000	113927.229116	104999999.999900	99999999.998800	22737007.998820	28855440.100080
60535.930675	1514475.000000	113927.229280	105000000.001400	100000000.000400	22737007.998670	28855440.100050
60535.930687	1515529.000000	113927.229487	105000000.001100	99999999.999200	22737007.998820	28855440.100010
60535.930700	1516584.000000	113927.229328	104999999.998600	99999999.999400	22737007.999160	28855440.099760
60535.930712	1517638.000000	113927.229311	104999999.999600	100000000.000800	22737007.999780	28855440.100350
60535.930724	1518692.000000	113927.229500	105000000.001500	99999999.999300	22737008.000630	28855440.099940
60535.930736	1519747.000000	113927.229315	105000000.001200	100000000.000700	22737008.001120	28855440.100350
60535.930748	1520802.000000	113927.229332	104999999.998900	100000000.000500	22737008.001510	28855440.099680
60535.930761	1521855.000000	113927.229273	105000000.001600	99999999.998500	22737008.001240	28855440.100270
60535.930773	1522907.000000	113927.229276	105000000.000100	100000000.000700	22737008.000480	28855440.100410
60535.930785	1523963.000000	113927.229571	105000000.000700	99999999.998700	22737007.999830	28855440.100010
60535.930797	1525015.000000	113927.229395	105000000.000900	100000000.001200	22737007.998560	28855440.100180
60535.930809	1526068.000000	113927.229433	104999999.999400	100000000.000600	22737007.998750	28855440.099230
60535.930822	1527123.000000	113927.229382	105000000.000300	99999999.999800	22737007.998660	28855440.100180
60535.930834	1528177.000000	113927.229221	105000000.001200	100000000.000100	22737007.999170	28855440.099610
60535.930846	1529230.000000	113927.229312	105000000.000900	99999999.997900	22737007.999870	28855440.099360
60535.930858	1530285.000000	113927.229432	104999999.999000	100000000.000500	22737008.000900	28855440.100800
60535.930870	1531340.000000	113927.229413	105000000.000300	100000000.000900	22737008.001230	28855440.099730
60535.930883	1532394.000000	113927.229490	104999999.999900	99999999.999400	22737008.001410	28855440.100390
60535.930895	1533448.000000	113927.229315	105000000.000500	100000000.001400	22737008.001160	28855440.100120
60535.930907	1534502.000000	113927.229236	105000000.000000	99999999.998700	22737008.000490	28855440.100280
60535.930919	1535555.000000	113927.229429	105000000.001400	99999999.999600	22737007.999220	28855440.099950
60535.930931	1536610.000000	113927.229426	105000000.001500	100000000.000000	22737007.998590	28855440.099900
60535.930944	1537666.000000	113927.229424	104999999.999900	100000000.000300	22737007.998570	28855440.099940
60535.930956	1538719.000000	113927.229450	104999999.999700	100000000.000800	22737007.998730	28855440.100500
60535.930968	1539774.000000	113927.229325	104999999.999900	99999999.998600	22737007.999470	28855440.100030
60535.930980	1540829.000000	113927.229462	105000000.000500	99999999.999000	22737008.000350	28855440.099530
60535.930992	1541883.000000	113927.229140	105000000.000900	100000000.001100	22737008.000970	28855440.099210
60535.931005	1542939.000000	113927.229366	105000000.000800	100000000.000200	22737008.001280	28855440.099440
60535.931017	1543994.000000	113927.229558	105000000.000300	100000000.001000	22737008.001510	28855440.099880
60535.931029	1545048.000000	113927.229024	105000000.000800	99999999.999700	22737008.001170	28855440.099100
60535.931041	1546104.000000	113927.229648	105000000.001000	99999999.999100	22737008.000230	28855440.100370
60535.931054	1547157.000000	113927.229452	105000000.000800	100000000.001000	22737007.999190	28855440.100650
60535.931066	1548211.000000	113927.229056	105000000.000700	99999999.998800	22737007.998700	28855440.100100
60535.931078	1549267.000000	113927.228947	105000000.000400	100000000.000500	22737007.998780	28855440.100230
60535.931090	1550322.000000	113927.229670	105000000.000900	99999999.999500	22737007.998940	28855440.099940
60535.931102	1551375.000000	113927.229577	105000000.000700	100000000.000100	22737007.999580	28855440.099920
60535.931115	1552430.000000	113927.229115	105000000.000900	100000000.001200	22737008.000710	28855440.099770
60535.931127	1553482.000000	113927.229182	105000000.000500	99999999.998600	22737008.000970	28855440.099540
60535.931139	1554537.000000	113927.229558	105000000.000300	100000000.000100	22737008.001330	28855440.099560
60535.931151	1555590.000000	113927.229311	104999999.999500	100000000.000400	22737008.001240	28855440.100350
60535.931163	1556645.000000	113927.229471	105000000.001900	99999999.999400	22737008.000690	28855440.100370
60535.931176	1557697.000000	113927.229310	104999999.999300	100000000.000500	22737007.999720	28855440.099900
60535.931188	1558750.000000	113927.229112	105000000.000100	99999999.998500	22737007.998740	28855440.099840
60535.931200	1559805.000000	113927.229444	105000000.000000	100000000.000100	22737007.998630	28855440.100540
60535.931212	1560858.000000	113927.229505	105000000.001300	99999999.999600	22737007.998750	28855440.099360
60535.931224	1561912.000000	113927.229181	105000000.001000	99999999.999100	22737007.999250	28855440.100110
60535.931236	1562965.000000	113927.229518	105000000.000200	100000000.000400	22737008.000040	28855440.099080
60535.931249	1564018.000000	113927.229352	104999999.999700	99999999.998800	22737008.000740	28855440.099540
60535.931261	1565073.000000	113927.229218	105000000.001700	99999999.999300	22737008.001320	28855440.100000
60535.931273	1566127.000000	113927.229366	105000000.000700	100000000.000600	22737008.001370	28855440.100090
60535.931285	1567183.000000	113927.229339	105000000.000000	100000000.000800	22737008.001290	28855440.100160
60535.931297	1568236.000000	113927.229411	105000000.000100	100000000.000700	22737008.000620	28855440.099660
60535.931310	1569292.000000	113927.229242	105000000.001000	99999999.998700	22737007.999270	28855440.099890
60535.931322	1570346.000000	113927.229127	105000000.001200	100000000.000800	22737007.998630	28855440.100110
60535.931334	1571399.000000	113927.229581	105000000.000400	100000000.000700	22737007.998760	28855440.100270
60535.931346	1572456.000000	113927.229515	104999999.999200	99999999.999700	22737007.998880	28855440.099990
60535.931359	1573510.000000	113927.229105	105000000.001400	100000000.000000	22737007.999240	28855440.099660
60535.931371	1574562.000000	113927.229088	105000000.001300	99999999.999000	22737008.000060	28855440.099700
60535.931383	1575615.000000	113927.229317	105000000.000100	99999999.999500	22737008.000880	28855440.100540
60535.931395	1576668.000000	113927.229646	104999999.999100	100000000.000600	22737008.001440	28855440.099040
60535.931407	1577724.000000	113927.229110	105000000.000500	99999999.999400	22737008.001360	28855440.099520
60535.931420	1578787.000000	113927.229488	104999999.999600	100000000.001600	22737008.001420	28855440.100240
60535.931432	1579842.000000	113927.229260	105000000.001700	99999999.999700	22737008.000170	28855440.099820
60535.931444	1580895.000000	113927.229202	104999999.999000	99999999.999200	22737007.999150	28855440.100380
60535.931456	1581950.000000	113927.229548	105000000.001100	100000000.000800	22737007.998570	28855440.099840
60535.931468	1583004.000000	113927.229155	105000000.001100	99999999.998700	22737007.998690	28855440.099810
60535.931481	1584057.000000	113927.229321	104999999.999900	100000000.000000	22737007.998880	28855440.100940
60535.931493	1585112.000000	113927.229632	104999999.999900	100000000.000500	22737007.999280	28855440.100260
60535.931505	1586166.000000	113927.229187	105000000.001800	99999999.999400	22737008.000330	28855440.099590
60535.931517	1587219.000000	113927.229421	105000000.000700	100000000.000000	22737008.001220	28855440.100500
60535.931529	1588275.000000	113927.229210	104999999.999600	99999999.997800	22737008.001450	28855440.100510
60535.931542	1589330.000000	113927.229231	104999999.999700	99999999.999800	22737008.001400	28855440.100380
60535.931554	1590384.000000	113927.229346	105000000.000100	100000000.001300	22737008.001070	28855440.099990
60535.931566	1591439.000000	113927.229573	105000000.001600	99999999.999600	22737008.000000	28855440.099500
60535.931578	1592494.000000	113927.229104	104999999.999800	100000000.000500	22737007.999260	28855440.099870
60535.931590	1593547.000000	113927.229294	105000000.000000	99999999.998300	22737007.998800	28855440.100010
60535.931603	1594605.000000	113927.229389	105000000.000200	100000000.000100	22737007.998480	28855440.100210
60535.931615	1595657.000000	113927.229333	105000000.001200	100000000.000200	22737007.999010	28855440.099830
60535.931627	1596710.000000	113927.229492	104999999.999800	99999999.999100	22737007.999480	28855440.100040
60535.931639	1597765.000000	113927.229369	105000000.000800	100000000.001200	22737008.000420	28855440.100570
60535.931651	1598819.000000	113927.229202	105000000.001200	99999999.998200	22737008.001090	28855440.099730
60535.931664	1599874.000000	113927.229028	104999999.999800	100000000.001000	22737008.001310	28855440.099720
60535.931676	1600928.000000	113927.229595	105000000.000200	100000000.000600	22737008.001190	28855440.100720
60535.931688	1601984.000000	113927.229549	105000000.001300	99999999.999000	22737008.000920	28855440.099700
60535.931700	1603039.000000	113927.229259	105000000.000700	100000000.000100	22737007.999760	28855440.100180
60535.931713	1604095.000000	113927.229155	105000000.000800	99999999.999300	22737007.998890	28855440.099820
60535.931725	1605150.000000	113927.229566	104999999.999600	100000000.000300	22737007.998880	28855440.100570
60535.931737	1606204.000000	113927.229174	105000000.001500	100000000.000000	22737007.998800	28855440.099160
60535.931749	1607260.000000	113927.229294	105000000.001100	99999999.999600	22737007.998890	28855440.100380
60535.931761	1608316.000000	113927.229305	105000000.000800	100000000.001000	22737007.999790	28855440.100580
60535.931774	1609368.000000	113927.229593	105000000.000300	99999999.998800	22737008.000580	28855440.099920
60535.931786	1610424.000000	113927.229468	104999999.999200	99999999.999100	22737008.001140	28855440.100100
60535.931798	1611480.000000	113927.229243	105000000.001300	100000000.000900	22737008.001300	28855440.100380
60535.931810	1612533.000000	113927.229363	104999999.999900	99999999.998900	22737008.001210	28855440.099330
60535.931822	1613586.000000	113927.229392	105000000.001500	99999999.999600	22737008.000790	28855440.099140
60535.931835	1614642.000000	113927.229229	104999999.999200	100000000.000100	22737007.999860	28855440.099740
60535.931847	1615696.000000	113927.229235	104999999.999900	100000000.000000	22737007.998670	28855440.099320
60535.931859	1616752.000000	113927.229434	104999999.999800	100000000.001600	22737007.998540	28855440.100150
60535.931871	1617808.000000	113927.229525	105000000.001400	99999999.998900	22737007.998450	28855440.099980
60535.931883	1618861.000000	113927.228972	104999999.999800	100000000.000400	22737007.999130	28855440.100090
60535.931896	1619917.000000	113927.229318	105000000.000100	100000000.000000	22737007.999750	28855440.100750
60535.931908	1620971.000000	113927.229458	105000000.000200	100000000.000300	22737008.000580	28855440.099800
60535.931920	1622025.000000	113927.229294	105000000.001700	99999999.999600	22737008.001250	28855440.099890
60535.931932	1623080.000000	113927.229248	105000000.000100	99999999.998900	22737008.001510	28855440.100090
60535.931944	1624134.000000	113927.229333	105000000.001500	100000000.000400	22737008.001520	28855440.100910
60535.931957	1625186.000000	113927.229597	105000000.000900	100000000.000900	22737008.000760	28855440.100140
60535.931969	1626241.000000	113927.229339	105000000.000800	99999999.999300	22737007.999870	28855440.100050
60535.931981	1627294.000000	113927.229150	105000000.000800	100000000.001000	22737007.998260	28855440.099450
60535.931993	1628349.000000	113927.229493	104999999.999200	99999999.998100	22737007.998740	28855440.098930
60535.932005	1629404.000000	113927.229363	105000000.001200	99999999.999400	22737007.998940	28855440.099880
60535.932018	1630460.000000	113927.229419	105000000.000700	100000000.000600	22737007.999120	28855440.099420
60535.932030	1631513.000000	113927.229272	104999999.999500	99999999.998900	22737007.999720	28855440.099590
60535.932042	1632567.000000	113927.229339	105000000.001200	100000000.001200	22737008.000840	28855440.099630
60535.932054	1633621.000000	113927.229260	105000000.001200	99999999.998500	22737008.001380	28855440.100510
60535.932066	1634675.000000	113927.229179	105000000.000400	100000000.000400	22737008.001200	28855440.100740
60535.932079	1635728.000000	113927.229720	104999999.999300	100000000.000500	22737008.001370	28855440.100120
60535.932091	1636783.000000	113927.229328	104999999.999900	99999999.999000	22737008.000870	28855440.099470
60535.932103	1637837.000000	113927.229105	104999999.999800	100000000.000100	22737007.999670	28855440.099770
60535.932115	1638891.000000	113927.229326	105000000.001400	99999999.999200	22737007.998630	28855440.100370
60535.932127	1639946.000000	113927.229363	104999999.999300	99999999.999800	22737007.998780	28855440.099980
60535.932140	1641000.000000	113927.229405	105000000.000900	100000000.000000	22737007.998690	28855440.100220
60535.932152	1642054.000000	113927.229321	105000000.001300	99999999.999200	22737007.999220	28855440.100050
60535.932164	1643109.000000	113927.229396	104999999.999600	100000000.001500	22737007.999830	28855440.099680
60535.932176	1644163.000000	113927.229276	105000000.001200	100000000.000100	22737008.000780	28855440.100610
60535.932189	1645218.000000	113927.229405	105000000.001600	99999999.999200	22737008.001020	28855440.099880
60535.932201	1646273.000000	113927.229326	104999999.999500	100000000.000700	22737008.001360	28855440.100460
60535.932213	1647326.000000	113927.229222	104999999.999800	99999999.997800	22737008.001410	28855440.099790
60535.932225	1648381.000000	113927.229575	105000000.001400	100000000.000600	22737008.000600	28855440.100040
60535.932237	1649435.000000	113927.229212	105000000.000600	100000000.000600	22737007.999670	28855440.099270
60535.932250	1650489.000000	113927.229314	105000000.000200	99999999.999600	22737007.998630	28855440.100050
60535.932262	1651543.000000	113927.229250	104999999.999400	100000000.000600	22737007.998860	28855440.100140
60535.932274	1652598.000000	113927.229039	105000000.000000	99999999.997600	22737007.998560	28855440.099350
60535.932286	1653651.000000	113927.229667	105000000.001200	100000000.000800	22737007.999090	28855440.100110
60535.932298	1654704.000000	113927.229424	104999999.999700	100000000.000500	22737007.999820	28855440.100140
60535.932310	1655758.000000	113927.229172	105000000.001500	99999999.999600	22737008.000650	28855440.100640
60535.932323	1656813.000000	113927.229358	105000000.001100	100000000.000200	22737008.001280	28855440.100530
60535.932335	1657868.000000	113927.229552	105000000.000600	99999999.998200	22737008.001550	28855440.100100
60535.932347	1658921.000000	113927.229126	104999999.999300	99999999.999300	22737008.001480	28855440.100150
60535.932359	1659976.000000	113927.229223	105000000.000200	100000000.000300	22737008.000410	28855440.100850
60535.932371	1661029.000000	113927.229225	104999999.999800	99999999.999200	22737007.999370	28855440.100010
60535.932384	1662083.000000	113927.229265	105000000.000700	100000000.000200	22737007.998730	28855440.099850
60535.932396	1663137.000000	113927.229177	105000000.001000	99999999.998600	22737007.998560	28855440.100010
60535.932408	1664191.000000	113927.229555	105000000.000800	100000000.000500	22737007.998830	28855440.099970
60535.932420	1665247.000000	113927.229423	105000000.000100	100000000.001100	22737007.999150	28855440.099930
60535.932433	1666301.000000	113927.229251	104999999.999900	99999999.999400	22737007.999890	28855440.099220
60535.932445	1667354.000000	113927.229322	105000000.001500	100000000.001100	22737008.000820	28855440.100370
60535.932457	1668408.000000	113927.229173	105000000.001200	99999999.998900	22737008.001340	28855440.099730
60535.932469	1669464.000000	113927.229585	105000000.001000	99999999.999800	22737008.001230	28855440.100380
60535.932481	1670518.000000	113927.229316	104999999.999600	100000000.000300	22737008.001380	28855440.099440
60535.932493	1671570.000000	113927.229083	105000000.001200	99999999.999100	22737008.000730	28855440.100040
60535.932506	1672626.000000	113927.229409	104999999.999400	100000000.000500	22737007.999390	28855440.099190
60535.932518	1673679.000000	113927.229202	105000000.001300	99999999.999600	22737007.998590	28855440.099870
60535.932530	1674732.000000	113927.229264	105000000.001500	99999999.999900	22737007.998280	28855440.100990
60535.932542	1675788.000000	113927.229715	104999999.999400	100000000.000500	22737007.998640	28855440.100010
60535.932555	1676842.000000	113927.229197	105000000.001300	99999999.997900	22737007.999330	28855440.099820
60535.932567	1677896.000000	113927.229266	105000000.000700	100000000.000500	22737008.000110	28855440.099620
60535.932579	1678953.000000	113927.229315	105000000.001000	100000000.000200	22737008.000880	28855440.100790
60535.932591	1680006.000000	113927.229311	104999999.999700	99999999.999700	22737008.001390	28855440.100300
60535.932603	1681061.000000	113927.229446	105000000.000400	100000000.000200	22737008.001330	28855440.099470
