01/24/2025	11:15:08	(analyzed:  1/24/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60699.901003	5464547.000000	NaN	nan	NaN	NaN	NaN
60699.901015	5465604.000000	NaN	nan	NaN	NaN	NaN
60699.901027	5466662.000000	NaN	nan	NaN	NaN	NaN
60699.901040	5467718.000000	NaN	nan	NaN	NaN	NaN
60699.901052	5468775.000000	NaN	nan	NaN	NaN	NaN
60699.901064	5469831.000000	NaN	nan	NaN	NaN	NaN
60699.901076	5470888.000000	NaN	nan	NaN	NaN	NaN
60699.901089	5471945.000000	NaN	nan	NaN	NaN	NaN
60699.901101	5473000.000000	NaN	nan	NaN	NaN	NaN
60699.901113	5474056.000000	NaN	nan	NaN	NaN	NaN
60699.901125	5475112.000000	NaN	nan	NaN	NaN	NaN
60699.901137	5476170.000000	NaN	nan	NaN	NaN	NaN
60699.901150	5477226.000000	NaN	nan	NaN	NaN	NaN
60699.901162	5478282.000000	NaN	nan	NaN	NaN	NaN
60699.901174	5479340.000000	NaN	nan	NaN	NaN	NaN
60699.901186	5480396.000000	NaN	nan	NaN	NaN	NaN
60699.901199	5481454.000000	NaN	nan	NaN	NaN	NaN
60699.901211	5482511.000000	NaN	nan	NaN	NaN	NaN
60699.901223	5483566.000000	NaN	nan	NaN	NaN	NaN
60699.901235	5484623.000000	NaN	nan	NaN	NaN	NaN
60699.901247	5485681.000000	NaN	nan	NaN	NaN	NaN
60699.901260	5486736.000000	NaN	nan	NaN	NaN	NaN
60699.901272	5487794.000000	NaN	nan	NaN	NaN	NaN
60699.901284	5488850.000000	NaN	nan	NaN	NaN	NaN
60699.901296	5489909.000000	NaN	nan	NaN	NaN	NaN
60699.901309	5490965.000000	NaN	nan	NaN	NaN	NaN
60699.901321	5492022.000000	NaN	nan	NaN	NaN	NaN
60699.901333	5493079.000000	NaN	nan	NaN	NaN	NaN
60699.901345	5494135.000000	NaN	nan	NaN	NaN	NaN
60699.901358	5495191.000000	NaN	nan	NaN	NaN	NaN
60699.901370	5496248.000000	NaN	nan	NaN	NaN	NaN
60699.901382	5497305.000000	NaN	nan	NaN	NaN	NaN
60699.901394	5498362.000000	NaN	nan	NaN	NaN	NaN
60699.901407	5499419.000000	NaN	nan	NaN	NaN	NaN
60699.901419	5500475.000000	NaN	nan	NaN	NaN	NaN
60699.901431	5501532.000000	NaN	nan	NaN	NaN	NaN
60699.901443	5502588.000000	NaN	nan	NaN	NaN	NaN
60699.901455	5503644.000000	NaN	nan	NaN	NaN	NaN
60699.901468	5504701.000000	NaN	nan	NaN	NaN	NaN
60699.901480	5505756.000000	NaN	nan	NaN	NaN	NaN
60699.901492	5506815.000000	NaN	nan	NaN	NaN	NaN
60699.901504	5507871.000000	NaN	nan	NaN	NaN	NaN
60699.901517	5508927.000000	NaN	nan	NaN	NaN	NaN
60699.901529	5509984.000000	NaN	nan	NaN	NaN	NaN
60699.901541	5511040.000000	NaN	nan	NaN	NaN	NaN
60699.901553	5512096.000000	NaN	nan	NaN	NaN	NaN
60699.901565	5513153.000000	NaN	nan	NaN	NaN	NaN
60699.901578	5514208.000000	NaN	nan	NaN	NaN	NaN
60699.901590	5515266.000000	43718995.389957	142220053.955468	379043.157925	10000000.000100	640000000.001000
60699.901602	5516323.000000	43718995.393270	142220053.932564	379043.158178	9999999.998960	640000000.008000
60699.901614	5517379.000000	43718995.372134	142220053.979337	379043.158030	9999999.999980	639999999.997000
60699.901627	5518435.000000	43718995.401444	142220053.96137202	379043.158062	10000000.000110	640000000.001000
60699.901639	5519492.000000	43718995.344570	142220053.917962	379043.158346	9999999.999280	639999999.996000
60699.901651	5520547.000000	43718995.416862	142220053.960836	379043.157997	10000000.000030	640000000.001000
60699.901663	5521604.000000	43718995.401016	142220053.977734	379043.158020	10000000.000050	640000000.002000
60699.901675	5522660.000000	43718995.380736	142220053.929106	379043.157972	9999999.999600	640000000.000000
60699.901688	5523718.000000	43718995.387583	142220053.951807	379043.158389	10000000.000030	640000000.002000
60699.901700	5524775.000000	43718995.374583	142220053.959166	379043.158030	10000000.000080	639999999.997000
60699.901712	5525831.000000	43718995.397846	142220053.96017802	379043.157996	9999999.999660	639999999.999000
60699.901724	5526887.000000	43718995.378612	142220053.938902	379043.158389	10000000.000020	640000000.003000
60699.901737	5527943.000000	43718995.389060	142220053.967864	379043.157998	9999999.999920	639999999.998000
60699.901749	5529001.000000	43718995.391784	142220053.95272	379043.158042	10000000.000060	640000000.004000
60699.901761	5530059.000000	43718995.394488	142220053.951855	379043.158096	10000000.000110	640000000.003000
60699.901773	5531115.000000	43718995.396680	142220053.932005	379043.158015	10000000.000020	640000000.002000
60699.901786	5532172.000000	43718995.386977	142220053.986058	379043.158116	9999999.999520	640000000.001000
60699.901798	5533229.000000	43718995.399125	142220053.940846	379043.158095	10000000.000010	639999999.997000
60699.901810	5534284.000000	43718995.381954	142220053.976476	379043.158262	10000000.000100	640000000.002000
60699.901822	5535341.000000	43718995.384604	142220053.946486	379043.157918	9999999.999940	639999999.998000
60699.901834	5536397.000000	43718995.400710	142220053.955515	379043.158145	9999999.999890	640000000.000000
60699.901847	5537454.000000	43718995.373375	142220053.94606102	379043.158456	10000000.000040	640000000.003000
60699.901859	5538511.000000	43718995.407609	142220053.971925	379043.157861	10000000.000120	639999999.998000
60699.901871	5539567.000000	43718995.391161	142220053.927967	379043.158096	10000000.000010	640000000.002000
60699.901883	5540624.000000	43718995.374300	142220053.958097	379043.157901	10000000.000090	640000000.001000
60699.901896	5541679.000000	43718995.396442	142220053.956896	379043.157956	10000000.000290	639999999.996000
60699.901908	5542735.000000	43718995.407030	142220053.966738	379043.158372	9999999.999840	639999999.998000
60699.901920	5543793.000000	43718995.354501	142220053.918139	379043.158019	9999999.999880	640000000.000000
60699.901932	5544849.000000	43718995.418703	142220053.97083	379043.158230	10000000.000650	640000000.001000
60699.901945	5545908.000000	43718995.391901	142220053.961269	379043.157977	9999999.999960	639999999.999000
60699.901957	5546966.000000	43718995.408877	142220053.969884	379043.158032	10000000.000130	639999999.999000
60699.901971	5548162.000000	43718995.396919	142220053.962841	379043.157984	9999999.999280	639999999.997000
60699.901983	5549218.000000	43718995.375120	142220053.913511	379043.158003	9999999.999920	640000000.001000
60699.901995	5550274.000000	43718995.396510	142220053.975834	379043.158008	10000000.000010	640000000.000000
60699.902007	5551331.000000	43718995.373617	142220053.953855	379043.158268	9999999.999240	639999999.995000
60699.902020	5552389.000000	43718995.377129	142220053.932414	379043.158195	9999999.999990	640000000.000000
60699.902032	5553446.000000	43718995.394460	142220053.973902	379043.157911	9999999.999980	640000000.002000
60699.902044	5554503.000000	43718995.395795	142220053.930781	379043.158182	9999999.999460	639999999.999000
60699.902056	5555561.000000	43718995.368563	142220053.972174	379043.158300	10000000.000010	640000000.000000
60699.902069	5556617.000000	43718995.417853	142220053.931896	379043.157942	9999999.999970	640000000.001000
60699.902081	5557672.000000	43718995.383709	142220053.94453502	379043.157943	9999999.999280	639999999.998000
60699.902093	5558727.000000	43718995.377990	142220053.980916	379043.158207	10000000.000050	640000000.001000
60699.902105	5559785.000000	43718995.401702	142220053.983958	379043.158409	9999999.999970	639999999.999000
60699.902117	5560843.000000	43718995.373101	142220053.929274	379043.157666	9999999.999330	640000000.000000
60699.902130	5561901.000000	43718995.392841	142220053.94350702	379043.157963	9999999.999970	639999999.998000
60699.902142	5562957.000000	43718995.411150	142220053.981255	379043.158193	10000000.000120	640000000.002000
60699.902154	5564016.000000	43718995.389962	142220053.952294	379043.158264	9999999.999370	640000000.005000
60699.902166	5565072.000000	43718995.382688	142220053.936873	379043.157519	10000000.000140	639999999.992000
60699.902179	5566129.000000	43718995.367601	142220053.965642	379043.158219	9999999.999980	640000000.003000
60699.902191	5567185.000000	43718995.411900	142220053.949008	379043.158162	9999999.999290	640000000.006000
60699.902203	5568243.000000	43718995.376760	142220053.93991	379043.158188	9999999.999920	640000000.001000
60699.902215	5569299.000000	43718995.382538	142220053.952558	379043.158100	10000000.000210	639999999.999000
60699.902228	5570358.000000	43718995.382550	142220053.96425098	379043.157791	9999999.999440	640000000.002000
60699.902240	5571415.000000	43718995.384220	142220053.957327	379043.158231	9999999.999990	640000000.000000
60699.902252	5572470.000000	43718995.400264	142220053.956848	379043.158014	9999999.999860	640000000.002000
60699.902264	5573528.000000	43718995.407707	142220053.928906	379043.158121	9999999.999110	639999999.996000
60699.902276	5574584.000000	43718995.359430	142220053.967453	379043.158362	9999999.999930	640000000.000000
60699.902289	5575641.000000	43718995.391499	142220053.94309598	379043.157824	10000000.000090	639999999.995000
60699.902301	5576697.000000	43718995.419479	142220053.977269	379043.158085	9999999.999280	639999999.997000
60699.902313	5577753.000000	43718995.364401	142220053.942896	379043.158301	9999999.999980	640000000.003000
60699.902325	5578808.000000	43718995.389669	142220053.926666	379043.158206	10000000.000110	640000000.000000
60699.902338	5579864.000000	43718995.398431	142220053.979191	379043.158013	9999999.999490	639999999.997000
60699.902350	5580921.000000	43718995.399733	142220053.941717	379043.157947	9999999.999940	640000000.005000
60699.902362	5581979.000000	43718995.378660	142220053.943788	379043.158156	9999999.999880	639999999.999000
60699.902374	5583036.000000	43718995.390902	142220053.946231	379043.158059	9999999.999460	639999999.999000
60699.902387	5584092.000000	43718995.407914	142220053.949995	379043.158042	10000000.000030	640000000.000000
60699.902399	5585149.000000	43718995.383277	142220053.954081	379043.158252	10000000.000000	639999999.999000
60699.902411	5586204.000000	43718995.349384	142220053.945453	379043.158116	9999999.999460	640000000.002000
60699.902423	5587262.000000	43718995.438509	142220053.973018	379043.158124	9999999.999940	640000000.004000
60699.902435	5588318.000000	43718995.374457	142220053.924065	379043.158021	9999999.999910	640000000.000000
60699.902448	5589375.000000	43718995.378123	142220053.941489	379043.158117	9999999.999450	640000000.004000
60699.902460	5590433.000000	43718995.420209	142220053.98579	379043.158150	9999999.999820	640000000.000000
60699.902472	5591490.000000	43718995.352586	142220053.9359	379043.158005	9999999.999890	639999999.999000
60699.902484	5592547.000000	43718995.398076	142220053.981159	379043.158269	9999999.999840	639999999.996000
60699.902497	5593602.000000	43718995.378083	142220053.90524	379043.158247	10000000.000080	639999999.999000
60699.902509	5594658.000000	43718995.397627	142220053.967188	379043.158077	9999999.999850	640000000.000000
60699.902521	5595715.000000	43718995.381932	142220053.979722	379043.158196	10000000.000310	639999999.995000
60699.902533	5596772.000000	43718995.423221	142220053.949338	379043.158226	9999999.999920	640000000.003000
60699.902546	5597830.000000	43718995.373435	142220053.939122	379043.157946	10000000.000030	639999999.998000
60699.902558	5598887.000000	43718995.385552	142220053.934679	379043.158116	10000000.000430	640000000.003000
60699.902570	5599943.000000	43718995.417448	142220053.98977602	379043.158277	9999999.999960	640000000.001000
60699.902582	5601000.000000	43718995.410222	142220053.95596302	379043.158185	10000000.000000	640000000.002000
60699.902594	5602056.000000	43718995.399970	142220053.96193302	379043.158277	9999999.999920	640000000.000000
60699.902607	5603114.000000	43718995.355172	142220053.93717802	379043.158069	10000000.000150	639999999.996000
60699.902619	5604171.000000	43718995.391831	142220053.960646	379043.157886	10000000.000030	640000000.004000
60699.902631	5605227.000000	43718995.410411	142220053.95535702	379043.158279	10000000.000170	639999999.997000
60699.902643	5606285.000000	43718995.360149	142220053.952747	379043.158034	10000000.000040	640000000.001000
60699.902656	5607341.000000	43718995.410791	142220053.933429	379043.158237	10000000.000040	640000000.001000
60699.902668	5608397.000000	43718995.403650	142220053.95624602	379043.158254	10000000.000630	640000000.001000
60699.902680	5609454.000000	43718995.383969	142220053.956884	379043.158067	10000000.000090	640000000.003000
60699.902692	5610509.000000	43718995.376930	142220053.96665	379043.158046	9999999.999960	640000000.005000
60699.902705	5611567.000000	43718995.421427	142220053.946912	379043.157719	10000000.000700	639999999.994000
60699.902717	5612623.000000	43718995.401159	142220053.989349	379043.158391	9999999.999920	640000000.004000
60699.902729	5613679.000000	43718995.366329	142220053.91679698	379043.158200	9999999.999920	639999999.997000
60699.902741	5614736.000000	43718995.386590	142220053.941058	379043.157964	10000000.000540	639999999.999000
60699.902753	5615795.000000	43718995.416120	142220053.971236	379043.157931	10000000.000090	640000000.002000
60699.902766	5616850.000000	43718995.363433	142220053.955676	379043.158250	9999999.999850	640000000.002000
60699.902778	5617908.000000	43718995.390528	142220053.962147	379043.158316	10000000.000500	639999999.996000
60699.902790	5618967.000000	43718995.386687	142220053.944039	379043.157854	9999999.999990	640000000.006000
60699.902802	5620023.000000	43718995.388074	142220053.939176	379043.158042	9999999.999930	639999999.999000
60699.902815	5621078.000000	43718995.404194	142220053.97672302	379043.158169	10000000.000770	639999999.998000
60699.902827	5622137.000000	43718995.400462	142220053.943622	379043.158139	10000000.000050	640000000.001000
60699.902839	5623194.000000	43718995.370491	142220053.948887	379043.158036	9999999.999940	640000000.000000
60699.902851	5624250.000000	43718995.390873	142220053.927665	379043.158232	10000000.000770	640000000.003000
60699.902864	5625307.000000	43718995.414628	142220053.986321	379043.158224	10000000.000000	640000000.002000
60699.902876	5626364.000000	43718995.388620	142220053.930838	379043.158133	9999999.999950	640000000.000000
60699.902888	5627422.000000	43718995.375329	142220053.957109	379043.157928	10000000.000520	640000000.001000
60699.902900	5628479.000000	43718995.408441	142220053.962379	379043.158223	10000000.000010	640000000.003000
60699.902913	5629536.000000	43718995.371126	142220053.953415	379043.158166	9999999.999960	640000000.004000
60699.902925	5630593.000000	43718995.412997	142220053.951679	379043.157975	10000000.000710	640000000.002000
60699.902937	5631650.000000	43718995.372363	142220053.957185	379043.158076	9999999.999960	640000000.000000
60699.902949	5632705.000000	43718995.409514	142220053.932576	379043.158129	9999999.999990	640000000.003000
60699.902961	5633762.000000	43718995.378972	142220053.97501302	379043.158029	10000000.001020	640000000.001000
60699.902974	5634818.000000	43718995.378324	142220053.928126	379043.158235	10000000.000030	639999999.999000
60699.902986	5635874.000000	43718995.385881	142220053.96687502	379043.157863	10000000.000110	640000000.000000
60699.902998	5636931.000000	43718995.404920	142220053.946629	379043.158245	10000000.000620	640000000.001000
60699.903010	5637987.000000	43718995.397816	142220053.950039	379043.157575	10000000.000030	639999999.999000
60699.903023	5639044.000000	43718995.381040	142220053.961414	379043.158095	10000000.000040	640000000.002000
60699.903035	5640102.000000	43718995.392699	142220053.946356	379043.158450	10000000.000710	640000000.000000
60699.903047	5641158.000000	43718995.399737	142220053.958481	379043.158241	10000000.000090	640000000.003000
60699.903059	5642215.000000	43718995.379159	142220053.957867	379043.157920	10000000.000120	639999999.999000
60699.903071	5643271.000000	43718995.381703	142220053.943672	379043.158247	10000000.000520	639999999.998000
60699.903084	5644327.000000	43718995.385245	142220053.96940202	379043.158097	10000000.000120	640000000.001000
60699.903096	5645385.000000	43718995.405265	142220053.92373002	379043.158028	9999999.999890	639999999.997000
60699.903108	5646442.000000	43718995.418218	142220053.987411	379043.158328	10000000.000380	639999999.998000
60699.903120	5647500.000000	43718995.381265	142220053.937413	379043.158025	10000000.000040	640000000.000000
60699.903133	5648555.000000	43718995.389091	142220053.950895	379043.158013	9999999.999980	640000000.000000
60699.903145	5649611.000000	43718995.380736	142220053.948194	379043.157926	10000000.000500	640000000.000000
60699.903157	5650669.000000	43718995.394319	142220053.987981	379043.158234	9999999.999990	639999999.999000
60699.903169	5651725.000000	43718995.393266	142220053.938355	379043.158383	9999999.999950	640000000.000000
60699.903182	5652783.000000	43718995.367285	142220053.928851	379043.157830	10000000.000400	639999999.999000
60699.903194	5653840.000000	43718995.420564	142220053.976049	379043.158071	10000000.000110	639999999.995000
60699.903206	5654895.000000	43718995.393419	142220053.975822	379043.158275	10000000.000050	639999999.999000
60699.903218	5655952.000000	43718995.369770	142220053.917138	379043.158172	10000000.000430	640000000.000000
60699.903230	5657008.000000	43718995.415993	142220053.977845	379043.158046	9999999.999910	639999999.998000
60699.903243	5658064.000000	43718995.390910	142220053.935751	379043.158091	9999999.999950	640000000.000000
60699.903255	5659120.000000	43718995.396524	142220053.947955	379043.158328	10000000.000440	640000000.003000
60699.903267	5660177.000000	43718995.391369	142220053.981727	379043.158015	10000000.000020	639999999.998000
60699.903279	5661234.000000	43718995.398485	142220053.953529	379043.158078	10000000.000030	640000000.000000
60699.903292	5662291.000000	43718995.385278	142220053.941834	379043.157924	10000000.000600	639999999.998000
60699.903304	5663348.000000	43718995.369882	142220053.937681	379043.158156	10000000.000090	640000000.005000
60699.903316	5664405.000000	43718995.416049	142220053.963763	379043.158350	9999999.999870	639999999.998000
60699.903328	5665463.000000	43718995.358878	142220053.952493	379043.157963	10000000.000460	640000000.001000
60699.903341	5666519.000000	43718995.377976	142220053.961735	379043.158209	10000000.000020	640000000.004000
60699.903353	5667576.000000	43718995.418476	142220053.941431	379043.158191	10000000.000060	640000000.001000
60699.903365	5668634.000000	43718995.377498	142220053.95109	379043.157844	10000000.000530	639999999.998000
60699.903377	5669690.000000	43718995.413473	142220053.973773	379043.158273	10000000.000130	640000000.007000
60699.903390	5670748.000000	43718995.363047	142220053.928846	379043.157998	9999999.999990	640000000.000000
60699.903402	5671803.000000	43718995.401037	142220053.974505	379043.158129	10000000.000340	640000000.000000
60699.903414	5672861.000000	43718995.381429	142220053.96353	379043.157919	9999999.999980	640000000.002000
60699.903426	5673918.000000	43718995.390080	142220053.932276	379043.158346	9999999.999910	639999999.997000
60699.903438	5674973.000000	43718995.406110	142220053.96116298	379043.157889	10000000.000500	639999999.999000
60699.903451	5676030.000000	43718995.396043	142220053.969188	379043.158295	10000000.000030	640000000.004000
60699.903463	5677089.000000	43718995.379223	142220053.927413	379043.158329	10000000.000000	639999999.999000
60699.903475	5678146.000000	43718995.387774	142220053.947359	379043.158197	10000000.000410	640000000.001000
60699.903487	5679202.000000	43718995.411571	142220053.977602	379043.157916	10000000.000230	640000000.000000
60699.903500	5680258.000000	43718995.374297	142220053.930352	379043.158129	10000000.000150	639999999.999000
60699.903512	5681316.000000	43718995.409201	142220053.946768	379043.158284	10000000.000690	640000000.001000
60699.903524	5682371.000000	43718995.412370	142220053.978714	379043.158183	10000000.000000	639999999.998000
60699.903536	5683427.000000	43718995.362332	142220053.958928	379043.157716	10000000.000040	640000000.002000
60699.903548	5684484.000000	43718995.404306	142220053.941556	379043.158219	10000000.000410	639999999.999000
60699.903561	5685542.000000	43718995.385294	142220053.96319	379043.158197	9999999.999940	640000000.003000
60699.903573	5686599.000000	43718995.387892	142220053.94097	379043.158063	9999999.999980	639999999.996000
60699.903585	5687655.000000	43718995.399520	142220053.961949	379043.157858	10000000.000620	639999999.997000
60699.903597	5688710.000000	43718995.380909	142220053.950695	379043.158458	9999999.999920	639999999.998000
60699.903610	5689767.000000	43718995.392085	142220053.941044	379043.158142	9999999.999890	640000000.005000
60699.903622	5690824.000000	43718995.399929	142220053.956502	379043.157741	10000000.000450	640000000.000000
60699.903634	5691880.000000	43718995.407789	142220053.976525	379043.158246	9999999.999940	640000000.000000
60699.903646	5692938.000000	43718995.372822	142220053.92475098	379043.158183	10000000.000210	640000000.002000
60699.903659	5693996.000000	43718995.386009	142220053.98321	379043.157830	10000000.000650	640000000.004000
60699.903671	5695053.000000	43718995.374349	142220053.953302	379043.158404	10000000.000040	640000000.000000
60699.903683	5696109.000000	43718995.394178	142220053.93166602	379043.158225	9999999.999960	639999999.997000
60699.903695	5697168.000000	43718995.401960	142220053.985636	379043.158092	10000000.000450	640000000.001000
60699.903708	5698225.000000	43718995.376880	142220053.934917	379043.157977	10000000.000020	640000000.000000
60699.903720	5699279.000000	43718995.392107	142220053.95104	379043.158095	10000000.000020	640000000.000000
60699.903732	5700338.000000	43718995.404146	142220053.954413	379043.158106	10000000.000650	639999999.998000
60699.903744	5701394.000000	NaN	nan	NaN	NaN	NaN
60699.903756	5702450.000000	NaN	nan	379043.158113	9999999.999990	640000000.001000
60699.903769	5703506.000000	43718995.414214	142220053.970922	379043.158048	10000000.000490	639999999.998000
60699.903781	5704562.000000	43718995.388604	142220053.959433	379043.157828	9999999.999990	640000000.006000
60699.903793	5705620.000000	43718995.403510	142220053.950706	379043.158159	10000000.000110	640000000.000000
60699.903805	5706677.000000	43718995.356611	142220053.936209	379043.158505	10000000.000460	639999999.999000
60699.903818	5707733.000000	43718995.394374	142220053.937937	379043.158037	9999999.999850	640000000.002000
60699.903830	5708790.000000	43718995.389165	142220053.96281	379043.157668	10000000.000080	640000000.003000
60699.903842	5709846.000000	43718995.403164	142220053.971646	379043.158383	10000000.000600	639999999.999000
60699.903854	5710903.000000	43718995.373718	142220053.937052	379043.158124	9999999.999930	640000000.003000
60699.903866	5711961.000000	43718995.421542	142220053.975409	379043.158048	9999999.999880	640000000.001000
60699.903879	5713017.000000	43718995.393005	142220053.941364	379043.158202	10000000.000440	640000000.002000
60699.903891	5714074.000000	43718995.386831	142220053.949051	379043.158141	9999999.999960	640000000.001000
60699.903903	5715130.000000	43718995.397973	142220053.960454	379043.158438	10000000.000000	640000000.000000
60699.903915	5716184.000000	43718995.397677	142220053.946933	379043.157926	10000000.000630	640000000.000000
60699.903928	5717242.000000	43718995.390331	142220053.949519	379043.157823	10000000.000050	640000000.001000
60699.903940	5718298.000000	43718995.405299	142220053.941646	379043.158279	9999999.999900	639999999.998000
60699.903952	5719356.000000	43718995.381817	142220053.972154	379043.158326	10000000.000530	639999999.999000
60699.903964	5720412.000000	43718995.372416	142220053.953476	379043.157990	10000000.000050	640000000.005000
60699.903977	5721468.000000	43718995.399989	142220053.967201	379043.158069	9999999.999940	639999999.998000
60699.903989	5722526.000000	43718995.360317	142220053.915895	379043.158278	10000000.000340	640000000.003000
60699.904001	5723583.000000	43718995.421038	142220053.978468	379043.158219	9999999.999980	639999999.998000
60699.904013	5724640.000000	43718995.365523	142220053.938148	379043.157875	9999999.999940	640000000.003000
60699.904025	5725697.000000	43718995.412689	142220053.962923	379043.157955	10000000.000490	640000000.001000
60699.904038	5726752.000000	43718995.407450	142220053.971857	379043.158166	9999999.999960	639999999.997000
60699.904050	5727810.000000	43718995.381387	142220053.936649	379043.158424	9999999.999940	640000000.004000
60699.904062	5728868.000000	43718995.409216	142220053.963813	379043.158053	10000000.000630	640000000.000000
60699.904074	5729925.000000	43718995.392896	142220053.97680598	379043.157812	9999999.999950	640000000.002000
60699.904087	5730982.000000	43718995.399029	142220053.933715	379043.158216	10000000.000170	639999999.998000
60699.904099	5732042.000000	43718995.384589	142220053.975116	379043.158148	10000000.000520	639999999.995000
60699.904111	5733100.000000	43718995.363935	142220053.922579	379043.157881	10000000.000090	640000000.002000
60699.904123	5734156.000000	43718995.433226	142220053.968694	379043.158409	9999999.999970	639999999.998000
60699.904136	5735215.000000	43718995.355159	142220053.951906	379043.157889	10000000.000480	639999999.998000
60699.904148	5736271.000000	43718995.415759	142220053.945459	379043.158082	9999999.999960	640000000.000000
60699.904160	5737328.000000	43718995.387099	142220053.950192	379043.158161	10000000.000000	640000000.003000
60699.904172	5738385.000000	43718995.407043	142220053.94466	379043.158278	10000000.000420	640000000.001000
60699.904185	5739442.000000	43718995.372857	142220053.972042	379043.158028	10000000.000050	639999999.998000
60699.904197	5740499.000000	43718995.405921	142220053.93880302	379043.158033	9999999.999980	640000000.001000
60699.904209	5741557.000000	43718995.374261	142220053.95360202	379043.158225	10000000.000590	640000000.003000
60699.904221	5742613.000000	43718995.413867	142220053.959899	379043.158170	9999999.999840	639999999.998000
60699.904234	5743672.000000	43718995.364955	142220053.94374502	379043.157963	10000000.000190	640000000.002000
60699.904246	5744728.000000	43718995.420515	142220053.975158	379043.158035	10000000.000440	640000000.004000
60699.904258	5745783.000000	43718995.393717	142220053.928907	379043.157997	9999999.999950	640000000.000000
60699.904270	5746840.000000	43718995.365937	142220053.967709	379043.158269	9999999.999990	640000000.000000
60699.904282	5747898.000000	43718995.436779	142220053.950665	379043.158221	10000000.000490	640000000.001000
60699.904295	5748953.000000	43718995.377770	142220053.959024	379043.157921	10000000.000060	640000000.002000
60699.904307	5750010.000000	43718995.352734	142220053.918419	379043.158123	10000000.000030	640000000.004000
60699.904319	5751066.000000	43718995.403465	142220053.948776	379043.158261	10000000.000460	640000000.000000
60699.904331	5752124.000000	43718995.385753	142220053.967399	379043.158195	10000000.000090	639999999.994000
60699.904344	5753181.000000	43718995.390401	142220053.96173298	379043.157910	10000000.000010	640000000.001000
60699.904356	5754236.000000	43718995.405922	142220053.944448	379043.158208	10000000.000470	640000000.003000
60699.904368	5755294.000000	43718995.392414	142220053.955925	379043.158282	9999999.999960	640000000.001000
60699.904380	5756350.000000	43718995.396089	142220053.962537	379043.158236	10000000.000030	640000000.002000
60699.904392	5757406.000000	43718995.388267	142220053.94802898	379043.157796	10000000.000530	640000000.002000
60699.904405	5758463.000000	43718995.429747	142220053.971281	379043.158025	9999999.999960	640000000.001000
60699.904417	5759521.000000	43718995.371809	142220053.947532	379043.158210	9999999.999980	639999999.999000
60699.904429	5760577.000000	43718995.398045	142220053.934647	379043.158081	10000000.000370	639999999.998000
60699.904441	5761634.000000	43718995.387378	142220053.970603	379043.158299	10000000.000070	639999999.997000
60699.904454	5762690.000000	43718995.385381	142220053.96942902	379043.157649	10000000.000020	640000000.002000
60699.904466	5763746.000000	43718995.394136	142220053.951894	379043.158306	10000000.000420	639999999.998000
60699.904478	5764802.000000	43718995.388031	142220053.950706	379043.158359	9999999.999870	639999999.993000
60699.904490	5765857.000000	43718995.385561	142220053.945884	379043.158150	10000000.000040	640000000.002000
60699.904503	5766915.000000	43718995.391242	142220053.926933	379043.158050	10000000.000490	639999999.999000
60699.904515	5767972.000000	43718995.399468	142220053.965721	379043.158017	9999999.999880	640000000.004000
60699.904527	5769030.000000	43718995.388892	142220053.927555	379043.158155	10000000.000010	640000000.005000
60699.904539	5770086.000000	43718995.402113	142220053.97222298	379043.158060	10000000.000500	639999999.995000
60699.904551	5771143.000000	43718995.381665	142220053.946049	379043.158148	9999999.999990	639999999.998000
60699.904564	5772200.000000	43718995.367112	142220053.923942	379043.158307	10000000.000050	640000000.000000
60699.904576	5773258.000000	43718995.409698	142220053.978861	379043.157876	10000000.000560	639999999.999000
60699.904588	5774316.000000	43718995.397139	142220053.951017	379043.158087	10000000.000210	640000000.002000
60699.904600	5775373.000000	43718995.373881	142220053.942425	379043.158044	9999999.999880	639999999.999000
60699.904613	5776431.000000	43718995.432622	142220053.972956	379043.158343	10000000.000510	640000000.002000
60699.904625	5777489.000000	43718995.347995	142220053.924464	379043.158035	9999999.999970	640000000.003000
60699.904637	5778544.000000	43718995.413112	142220053.983085	379043.158251	10000000.000040	639999999.998000
60699.904649	5779603.000000	43718995.386657	142220053.93145	379043.157948	10000000.000380	640000000.001000
60699.904662	5780660.000000	43718995.368126	142220053.932264	379043.158196	9999999.999950	639999999.998000
60699.904674	5781716.000000	43718995.397647	142220053.979943	379043.158065	10000000.000040	640000000.001000
60699.904686	5782774.000000	43718995.412761	142220053.94177902	379043.158166	10000000.000390	640000000.004000
60699.904698	5783831.000000	43718995.381697	142220053.958857	379043.158018	10000000.000000	639999999.995000
60699.904711	5784885.000000	43718995.378826	142220053.935313	379043.158074	10000000.000040	639999999.998000
60699.904723	5785943.000000	43718995.388173	142220053.972485	379043.158246	10000000.000420	639999999.998000
60699.904735	5787000.000000	43718995.377486	142220053.949754	379043.157955	9999999.999970	640000000.009000
60699.904747	5788056.000000	43718995.404519	142220053.96826202	379043.158168	10000000.000000	640000000.004000
60699.904759	5789113.000000	43718995.405813	142220053.965026	379043.158153	10000000.000400	640000000.000000
60699.904772	5790168.000000	43718995.360560	142220053.927724	379043.158208	10000000.000190	640000000.001000
60699.904784	5791227.000000	43718995.400481	142220053.96030098	379043.158406	9999999.999990	640000000.005000
60699.904796	5792282.000000	43718995.397582	142220053.949145	379043.157660	10000000.000440	640000000.001000
