# Readme Information 
# Data taken on 250313, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250313.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2229), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0615), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.615861e+04 s, uptime fraction 8.461747e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0747702024560000e+04	   6.3000001723588683e+07	   1.0000000000000000e+00	
   6.0747702035150003e+04	   6.3000001722546667e+07	   1.0000000000000000e+00	
   6.0747702045719998e+04	   6.3000001721486278e+07	   1.0000000000000000e+00	
   6.0747702056299997e+04	   6.3000001724310018e+07	   1.0000000000000000e+00	
   6.0747702066890000e+04	   6.3000001727985419e+07	   1.0000000000000000e+00	
   6.0747702077460002e+04	   6.3000001732063003e+07	   1.0000000000000000e+00	
   6.0747702088040001e+04	   6.3000001735672578e+07	   1.0000000000000000e+00	
   6.0747702098620000e+04	   6.3000001744175278e+07	   1.0000000000000000e+00	
   6.0747702109190002e+04	   6.3000001754144371e+07	   1.0000000000000000e+00	
   6.0747702119779999e+04	   6.3000001761434197e+07	   1.0000000000000000e+00	
   6.0747702130350001e+04	   6.3000001766902789e+07	   1.0000000000000000e+00	
   6.0747702140930000e+04	   6.3000001769420929e+07	   1.0000000000000000e+00	
   6.0747702151509999e+04	   6.3000001773057699e+07	   1.0000000000000000e+00	
   6.0747702162089998e+04	   6.3000001774512507e+07	   1.0000000000000000e+00	
   6.0747702172669997e+04	   6.3000001771902718e+07	   1.0000000000000000e+00	
   6.0747702183250003e+04	   6.3000001758716367e+07	   1.0000000000000000e+00	
   6.0747702193830002e+04	   6.3000001743646704e+07	   1.0000000000000000e+00	
   6.0747702204399997e+04	   6.3000001729678482e+07	   1.0000000000000000e+00	
   6.0747702214990000e+04	   6.3000001717327341e+07	   1.0000000000000000e+00	
   6.0747702225569999e+04	   6.3000001702358313e+07	   1.0000000000000000e+00	
