MJD,shift,IS_GOOD
60507.82836789,63000002.974125884473323822021484375,True
60507.82837857,63000002.962917007505893707275390625,True
60507.82838924,63000002.954787433147430419921875,True
60507.82839991,63000002.941893242299556732177734375,True
60507.82841058,63000002.935167737305164337158203125,True
60507.82842125,63000002.940341062843799591064453125,True
60507.82843192,63000002.939276956021785736083984375,True
60507.82844259,63000002.939663775265216827392578125,True
60507.82845326,63000002.93963371217250823974609375,True
60507.82846392,63000002.9658262729644775390625,True
60507.82847459,63000003.010117881000041961669921875,True
60507.82848527,63000003.041077949106693267822265625,True
60507.82849592,63000003.05398307740688323974609375,True
60507.82850659,63000003.07032729685306549072265625,True
60507.82851728,63000003.073074124753475189208984375,True
60507.82852796,63000003.083340831100940704345703125,True
60507.82853862,63000003.08835627138614654541015625,True
60507.82854931,63000003.066440410912036895751953125,True
60507.82855996,63000003.02010832726955413818359375,True
60507.82857064,63000002.988484032452106475830078125,True
60507.82858132,63000002.974400423467159271240234375,True
60507.82859197,63000002.964512296020984649658203125,True
60507.82860264,63000002.962622500956058502197265625,True
60507.82861331,63000002.958311446011066436767578125,True
60507.82862398,63000002.953360460698604583740234375,True
60507.82863465,63000002.956007443368434906005859375,True
60507.82864531,63000002.971143424510955810546875,True
60507.828656,63000002.980856873095035552978515625,True
60507.82866667,63000002.9781794846057891845703125,True
60507.82867733,63000002.9663760662078857421875,True
60507.82868803,63000002.943388186395168304443359375,True
60507.82869869,63000002.925654418766498565673828125,True
60507.82870935,63000002.923249639570713043212890625,True
60507.82872001,63000002.949803166091442108154296875,True
60507.82873069,63000002.984113626182079315185546875,True
60507.82874135,63000003.00653554499149322509765625,True
60507.82875202,63000002.9943895041942596435546875,True
60507.82876269,63000002.9665708839893341064453125,True
60507.82877336,63000002.934156604111194610595703125,True
60507.82878404,63000002.9007534086704254150390625,True
60507.82879471,63000002.863941498100757598876953125,True
60507.82880538,63000002.842002570629119873046875,True
60507.82881605,63000002.82893143594264984130859375,True
60507.82882673,63000002.828354112803936004638671875,True
60507.8288374,63000002.824924848973751068115234375,True
60507.82884806,63000002.82789395749568939208984375,True
60507.82885873,63000002.8456658422946929931640625,True
60507.8288694,63000002.862379364669322967529296875,True
60507.82888007,63000002.896091200411319732666015625,True
60507.82889074,63000002.93614037334918975830078125,True
60507.82890142,63000002.959702201187610626220703125,True
60507.82891208,63000002.9796047210693359375,True
60507.82892276,63000002.989948876202106475830078125,True
60507.82893343,63000002.98813246190547943115234375,True
60507.82894409,63000002.977223925292491912841796875,True
60507.82895481,63000002.964432500302791595458984375,True
60507.82896544,63000002.937321208417415618896484375,True
60507.8289761,63000002.911753319203853607177734375,True
60507.82898677,63000002.899480305612087249755859375,True
60507.82899745,63000002.882332138717174530029296875,True
60507.82900811,63000002.862932972609996795654296875,True
60507.82901878,63000002.855788476765155792236328125,True
60507.82902946,63000002.854933045804500579833984375,True
60507.82904012,63000002.86178977787494659423828125,True
60507.8290508,63000002.8722785413265228271484375,True
60507.82906146,63000002.8998065292835235595703125,True
60507.82907213,63000002.937683083117008209228515625,True
60507.82908281,63000002.972629882395267486572265625,True
60507.82909351,63000002.99850980937480926513671875,True
60507.82910415,63000003.0176674425601959228515625,True
60507.82911481,63000003.023032568395137786865234375,True
60507.8291255,63000003.026814319193363189697265625,True
60507.82913617,63000003.02592016756534576416015625,True
60507.82914683,63000003.014172591269016265869140625,True
60507.82915751,63000002.9871002733707427978515625,True
60507.82916818,63000002.965834774076938629150390625,True
60507.82917885,63000002.949448525905609130859375,True
60507.82918952,63000002.941730715334415435791015625,True
60507.82920018,63000002.9415564835071563720703125,True
60507.82921086,63000002.94874005019664764404296875,True
60507.82922152,63000002.96311463415622711181640625,True
60507.82923219,63000002.973785139620304107666015625,True
60507.82924286,63000002.98852373659610748291015625,True
60507.82925354,63000003.000311143696308135986328125,True
60507.8292642,63000003.018249221146106719970703125,True
60507.82927487,63000003.0046710669994354248046875,True
60507.82928555,63000002.96444571018218994140625,True
60507.82929621,63000002.9338106811046600341796875,True
60507.82930689,63000002.922260351479053497314453125,True
60507.82931756,63000002.915991164743900299072265625,True
60507.82932825,63000002.9229529798030853271484375,True
60507.8293389,63000002.922850139439105987548828125,True
60507.82934956,63000002.919548511505126953125,True
60507.82936023,63000002.920795701444149017333984375,True
60507.8293709,63000002.930619813501834869384765625,True
60507.82938158,63000002.93457798659801483154296875,True
60507.82939225,63000002.93877579271793365478515625,True
60507.82940293,63000002.94382064044475555419921875,True
60507.8294136,63000002.947996847331523895263671875,True
60507.82942427,63000002.9501844346523284912109375,True
60507.82943493,63000002.957674570381641387939453125,True
60507.82944561,63000002.966655321419239044189453125,True
60507.82945627,63000002.985472805798053741455078125,True
60507.82946695,63000003.0089358985424041748046875,True
60507.82947761,63000003.027607403695583343505859375,True
60507.82948827,63000003.02863200008869171142578125,True
60507.82949895,63000003.02126221358776092529296875,True
60507.82950962,63000003.0183090865612030029296875,True
60507.82952029,63000003.025605894625186920166015625,True
60507.82953096,63000003.021555833518505096435546875,True
60507.82954165,63000002.99727456271648406982421875,True
60507.82955231,63000002.97094638645648956298828125,True
60507.82956298,63000002.95575188100337982177734375,True
60507.82957365,63000002.94122053682804107666015625,True
60507.82958432,63000002.941278599202632904052734375,True
60507.829595,63000002.925456114113330841064453125,True
60507.82960565,63000002.90751741826534271240234375,True
60507.82961633,63000002.8963893353939056396484375,True
60507.82962699,63000002.907397605478763580322265625,True
60507.82963767,63000002.91666591167449951171875,True
60507.82964833,63000002.9264995157718658447265625,True
60507.829659,63000002.94764451682567596435546875,True
60507.82966969,63000002.978840805590152740478515625,True
60507.82968035,63000003.0085277557373046875,True
60507.82969102,63000003.03558290004730224609375,True
60507.82970169,63000003.057957641780376434326171875,True
60507.82971235,63000003.064179241657257080078125,True
60507.82972304,63000003.070803463459014892578125,True
60507.8297337,63000003.080017663538455963134765625,True
60507.82974436,63000003.0735538005828857421875,True
60507.82975504,63000003.060413964092731475830078125,True
60507.8297657,63000003.04703520238399505615234375,True
60507.82977638,63000003.03522221744060516357421875,True
60507.82978705,63000003.012139402329921722412109375,True
60507.82979772,63000002.991935424506664276123046875,True
60507.82980839,63000002.96902506053447723388671875,True
60507.82981907,63000002.9546222686767578125,True
60507.82982975,63000002.953032605350017547607421875,True
60507.82984041,63000002.96038858592510223388671875,True
60507.82985108,63000002.967028923332691192626953125,True
60507.82986174,63000002.968692593276500701904296875,True
60507.82987241,63000002.98385341465473175048828125,True
60507.82988309,63000003.011282078921794891357421875,True
60507.82989375,63000003.0295025408267974853515625,True
60507.82990442,63000003.027492821216583251953125,True
60507.8299151,63000003.022153474390506744384765625,True
60507.82992576,63000003.013971202075481414794921875,True
60507.82993644,63000003.000664554536342620849609375,True
60507.82994711,63000002.981695570051670074462890625,True
60507.82995778,63000002.977096877992153167724609375,True
60507.82996846,63000002.973999090492725372314453125,True
60507.82997913,63000002.969558574259281158447265625,True
60507.82998978,63000002.950238265097141265869140625,True
60507.83000046,63000002.939239025115966796875,True
60507.83001113,63000002.940875329077243804931640625,True
60507.83002179,63000002.936765722930431365966796875,True
60507.83003247,63000002.925897784531116485595703125,True
60507.83004314,63000002.927866511046886444091796875,True
60507.83005381,63000002.931826613843441009521484375,True
60507.83006449,63000002.939467854797840118408203125,True
60507.83007515,63000002.938579015433788299560546875,True
60507.83008583,63000002.939582236111164093017578125,True
60507.8300965,63000002.932866685092449188232421875,True
60507.83010722,63000002.928148798644542694091796875,True
60507.83011783,63000002.92646028101444244384765625,True
60507.8301285,63000002.929735042154788970947265625,True
60507.83013917,63000002.94036252796649932861328125,True
60507.83014984,63000002.961434341967105865478515625,True
60507.83016052,63000002.98447342216968536376953125,True
60507.83017119,63000003.0112482607364654541015625,True
60507.83018185,63000003.042175404727458953857421875,True
60507.83019252,63000003.056193239986896514892578125,True
60507.83020321,63000003.0550405979156494140625,True
60507.83021388,63000003.025901801884174346923828125,True
60507.83022455,63000002.959902070462703704833984375,True
60507.8302352,63000002.8913338482379913330078125,True
60507.83024587,63000002.829087160527706146240234375,True
60507.83025656,63000002.796664714813232421875,True
60507.83026722,63000002.79622311890125274658203125,True
60507.83027792,63000002.79445697367191314697265625,True
60507.83028855,63000002.7832286655902862548828125,True
60507.83029924,63000002.805022418498992919921875,True
60507.8303099,63000002.865489959716796875,True
60507.83032057,63000002.919673599302768707275390625,True
60507.83033123,63000002.9669916331768035888671875,True
60507.83034191,63000003.00746922194957733154296875,True
60507.83035261,63000003.036645375192165374755859375,True
60507.83036327,63000003.06225682795047760009765625,True
60507.83037393,63000003.0770599544048309326171875,True
60507.83038459,63000003.074236929416656494140625,True
60507.83039526,63000003.046386398375034332275390625,True
60507.83040593,63000003.01850213110446929931640625,True
60507.83041661,63000002.98411263525485992431640625,True
60507.83042727,63000002.962947987020015716552734375,True
60507.83043795,63000002.947058208286762237548828125,True
60507.83044862,63000002.928002454340457916259765625,True
60507.83045929,63000002.902490139007568359375,True
60507.83046996,63000002.90271271765232086181640625,True
60507.83048064,63000002.92764832079410552978515625,True
60507.83049129,63000002.956605263054370880126953125,True
60507.83050196,63000002.965482890605926513671875,True
60507.83051263,63000002.975341327488422393798828125,True
60507.83052329,63000002.98824965953826904296875,True
60507.83053398,63000002.99984650313854217529296875,True
60507.83054465,63000003.0155859887599945068359375,True
60507.83055534,63000003.03208018839359283447265625,True
60507.83056599,63000003.024623394012451171875,True
60507.83057666,63000003.024939931929111480712890625,True
60507.83058733,63000003.030176706612110137939453125,True
60507.830598,63000003.0306145250797271728515625,True
60507.83060867,63000003.0246456563472747802734375,True
60507.83061933,63000003.021308340132236480712890625,True
60507.83063002,63000003.01355285942554473876953125,True
60507.83064067,63000003.005506508052349090576171875,True
60507.83065135,63000002.98837830126285552978515625,True
60507.83066203,63000002.97266496717929840087890625,True
60507.83067269,63000002.956601224839687347412109375,True
60507.83068336,63000002.940029688179492950439453125,True
60507.83069404,63000002.924618266522884368896484375,True
60507.83070471,63000002.901803620159626007080078125,True
60507.83071539,63000002.88701309263706207275390625,True
60507.83072605,63000002.886330187320709228515625,True
60507.83073691,63000002.90111280977725982666015625,True
60507.83074737,63000002.914014987647533416748046875,True
60507.83075805,63000002.923352740705013275146484375,True
60507.83076872,63000002.944408021867275238037109375,True
60507.8307794,63000002.995245151221752166748046875,True
60507.83079007,63000003.02583383023738861083984375,True
60507.83080074,63000003.03966327011585235595703125,True
60507.83081141,63000003.03574226796627044677734375,True
60507.83082208,63000003.017565347254276275634765625,True
60507.83083275,63000002.98819458484649658203125,True
60507.83084343,63000002.962325356900691986083984375,True
60507.8308541,63000002.933164007961750030517578125,True
60507.83086475,63000002.90497280657291412353515625,True
60507.83087542,63000002.872075103223323822021484375,True
60507.83088608,63000002.844589836895465850830078125,True
60507.83089677,63000002.833622634410858154296875,True
60507.83090745,63000002.854490220546722412109375,True
60507.83091811,63000002.87939985096454620361328125,True
60507.83092878,63000002.904091082513332366943359375,True
60507.83093946,63000002.942015103995800018310546875,True
60507.83095013,63000002.9920752346515655517578125,True
60507.83096082,63000003.04971353709697723388671875,True
60507.83097148,63000003.100819647312164306640625,True
60507.83098214,63000003.124692238867282867431640625,True
60507.8309928,63000003.11950862407684326171875,True
60507.83100347,63000003.118317402899265289306640625,True
60507.83101414,63000003.129258848726749420166015625,True
60507.83102482,63000003.132704317569732666015625,True
60507.8310355,63000003.105053119361400604248046875,True
60507.83104615,63000003.074212081730365753173828125,True
60507.83105683,63000003.0319187343120574951171875,True
60507.8310675,63000002.995726920664310455322265625,True
60507.83107816,63000002.964490018784999847412109375,True
60507.83108884,63000002.941990591585636138916015625,True
60507.83109952,63000002.918438874185085296630859375,True
60507.83111018,63000002.9202438890933990478515625,True
60507.83112085,63000002.94892854988574981689453125,True
60507.83113153,63000002.977740280330181121826171875,True
60507.83114219,63000002.9944662749767303466796875,True
60507.83115286,63000003.0064585506916046142578125,True
60507.83116353,63000003.004898242652416229248046875,True
60507.8311742,63000003.004727900028228759765625,True
60507.83118487,63000003.00308953225612640380859375,True
60507.83119554,63000002.99590684473514556884765625,True
60507.83120622,63000002.987074218690395355224609375,True
60507.83121688,63000002.97807745635509490966796875,True
60507.83122757,63000002.975503623485565185546875,True
60507.83123823,63000002.970819078385829925537109375,True
60507.83124889,63000002.980027236044406890869140625,True
60507.83125956,63000002.98224978148937225341796875,True
60507.83127024,63000002.990301810204982757568359375,True
60507.83128091,63000002.992573611438274383544921875,True
60507.83129158,63000002.989362142980098724365234375,True
60507.83130224,63000002.982923932373523712158203125,True
60507.83131293,63000002.9804864227771759033203125,True
60507.83132358,63000002.97668413817882537841796875,True
60507.83133426,63000002.969753324985504150390625,True
60507.83134494,63000002.959800302982330322265625,True
60507.8313556,63000002.956279136240482330322265625,True
60507.83136627,63000002.9520808160305023193359375,True
60507.83137692,63000002.950720541179180145263671875,True
60507.8313876,63000002.95637476444244384765625,True
60507.83139828,63000002.96401734650135040283203125,True
60507.83140895,63000002.97346360981464385986328125,True
60507.83141962,63000002.9858228266239166259765625,True
60507.8314303,63000002.998519815504550933837890625,True
60507.83144096,63000003.002993308007717132568359375,True
60507.83145163,63000003.008644066751003265380859375,True
60507.8314623,63000003.003470338881015777587890625,True
60507.83147297,63000002.999152176082134246826171875,True
60507.83148365,63000002.9878259599208831787109375,True
60507.83149432,63000002.974119089543819427490234375,True
60507.83150499,63000002.962995238602161407470703125,True
60507.83151565,63000002.94357593357563018798828125,True
60507.83152632,63000002.927192769944667816162109375,True
60507.831537,63000002.91737221181392669677734375,True
60507.83154767,63000002.9168006479740142822265625,True
60507.83155834,63000002.90268109738826751708984375,True
60507.83156901,63000002.893223784863948822021484375,True
60507.83157967,63000002.892129771411418914794921875,True
60507.83159035,63000002.906323142349720001220703125,True
60507.83160101,63000002.92127995193004608154296875,True
60507.83161169,63000002.93023936450481414794921875,True
60507.83162235,63000002.939385734498500823974609375,True
60507.83163302,63000002.95885963737964630126953125,True
60507.8316437,63000002.97805278003215789794921875,True
60507.83165438,63000002.994922704994678497314453125,True
60507.83166504,63000003.006425380706787109375,True
60507.8316757,63000003.007668875157833099365234375,True
60507.83168639,63000003.010223634541034698486328125,True
60507.83169705,63000003.022508673369884490966796875,True
60507.83170773,63000003.032717652618885040283203125,True
60507.83171838,63000003.04102824628353118896484375,True
60507.83172908,63000003.0508594214916229248046875,True
60507.83173974,63000003.053400613367557525634765625,True
60507.8317504,63000003.043519683182239532470703125,True
60507.83176107,63000003.024500422179698944091796875,True
60507.83177173,63000003.006669081747531890869140625,True
60507.83178241,63000002.984819591045379638671875,True
60507.83179308,63000002.970129601657390594482421875,True
60507.83180375,63000002.957253776490688323974609375,True
60507.83181443,63000002.942749388515949249267578125,True
60507.83182509,63000002.92595772445201873779296875,True
60507.83183575,63000002.907819278538227081298828125,True
60507.83184643,63000002.90026269853115081787109375,True
60507.83185709,63000002.898930944502353668212890625,True
60507.83186779,63000002.923812352120876312255859375,True
60507.83187845,63000002.9446794986724853515625,True
60507.83188911,63000002.973115585744380950927734375,True
60507.83189978,63000003.001706071197986602783203125,True
60507.83191047,63000003.047655083239078521728515625,True
60507.83192112,63000003.073427356779575347900390625,True
60507.83193179,63000003.0754094421863555908203125,True
60507.83194246,63000003.086647875607013702392578125,True
60507.83195314,63000003.09984244406223297119140625,True
60507.83196382,63000003.077795974910259246826171875,True
60507.83197449,63000003.030076123774051666259765625,True
60507.83198515,63000002.98939852416515350341796875,True
60507.83199582,63000002.97085662186145782470703125,True
60507.83200648,63000002.95303760468959808349609375,True
60507.83201717,63000002.940248675644397735595703125,True
60507.83202783,63000002.92772825062274932861328125,True
60507.8320385,63000002.9284008443355560302734375,True
60507.83204917,63000002.940660990774631500244140625,True
60507.83205984,63000002.973764039576053619384765625,True
60507.83207051,63000003.00952441990375518798828125,True
60507.83208118,63000003.036628045141696929931640625,True
60507.83209185,63000003.043464958667755126953125,True
60507.83210253,63000003.041046805679798126220703125,True
60507.8321132,63000003.03703095018863677978515625,True
60507.83212388,63000003.034082762897014617919921875,True
60507.83213453,63000003.0187966525554656982421875,True
60507.83214521,63000002.983696527779102325439453125,True
60507.83215587,63000002.941451422870159149169921875,True
60507.83216654,63000002.90692053735256195068359375,True
60507.83217722,63000002.8956216275691986083984375,True
60507.83218789,63000002.911101557314395904541015625,True
60507.83219855,63000002.91847462952136993408203125,True
60507.83220923,63000002.921548046171665191650390625,True
60507.8322199,63000002.933970071375370025634765625,True
60507.83223057,63000002.96550942957401275634765625,True
60507.83224124,63000002.995729722082614898681640625,True
60507.8322519,63000003.0215101540088653564453125,True
60507.83226257,63000003.026808746159076690673828125,True
60507.83227325,63000003.0149160325527191162109375,True
60507.83228392,63000002.999251477420330047607421875,True
60507.83229458,63000002.981030523777008056640625,True
60507.83230526,63000002.964776240289211273193359375,True
60507.83231593,63000002.950613655149936676025390625,True
60507.8323266,63000002.927767567336559295654296875,True
60507.83233726,63000002.90173138678073883056640625,True
60507.83234795,63000002.9070040285587310791015625,True
60507.83235862,63000002.941447801887989044189453125,True
60507.83236929,63000002.973806969821453094482421875,True
60507.83237995,63000002.996773563325405120849609375,True
60507.83239062,63000003.017787031829357147216796875,True
60507.83240128,63000003.040896199643611907958984375,True
60507.83241195,63000003.08019603788852691650390625,True
60507.83242266,63000003.123484782874584197998046875,True
60507.8324333,63000003.158445231616497039794921875,True
60507.83244399,63000003.16982610523700714111328125,True
60507.83245466,63000003.190302394330501556396484375,True
60507.83246532,63000003.202009551227092742919921875,True
60507.83247598,63000003.20296420156955718994140625,True
60507.83248668,63000003.175054609775543212890625,True
60507.83249733,63000003.14214263856410980224609375,True
60507.83250799,63000003.108672939240932464599609375,True
60507.8325187,63000003.08319263160228729248046875,True
60507.83252935,63000003.0520820915699005126953125,True
60507.83254001,63000003.0202065408229827880859375,True
60507.83255068,63000002.99790115654468536376953125,True
60507.83256135,63000002.998163156211376190185546875,True
60507.83257202,63000003.024872936308383941650390625,True
60507.83258269,63000003.048671662807464599609375,True
60507.83259336,63000003.07685299217700958251953125,True
60507.83260403,63000003.090585924685001373291015625,True
60507.8326147,63000003.105553090572357177734375,True
60507.83262538,63000003.118995249271392822265625,True
60507.83263604,63000003.14045728743076324462890625,True
60507.83264672,63000003.121956408023834228515625,True
60507.83265738,63000003.07813663780689239501953125,True
60507.83266806,63000003.04215984046459197998046875,True
60507.83267873,63000003.0189668238162994384765625,True
60507.83268939,63000002.99840946495532989501953125,True
60507.83270007,63000002.996275700628757476806640625,True
60507.83271073,63000002.990927450358867645263671875,True
60507.83272141,63000002.97624672949314117431640625,True
60507.83273208,63000002.9710543453693389892578125,True
60507.83274275,63000002.985042192041873931884765625,True
60507.83275343,63000002.997579634189605712890625,True
60507.8327641,63000003.021134592592716217041015625,True
60507.83277476,63000003.055345587432384490966796875,True
60507.83278543,63000003.07996939122676849365234375,True
60507.8327961,63000003.107245497405529022216796875,True
60507.83280676,63000003.12293799221515655517578125,True
60507.83281743,63000003.12299109995365142822265625,True
60507.83282811,63000003.10102312266826629638671875,True
60507.83283879,63000003.082091458141803741455078125,True
60507.83284945,63000003.05857460200786590576171875,True
60507.83286014,63000003.034757308661937713623046875,True
60507.8328708,63000003.00485138595104217529296875,True
60507.83288147,63000002.9735123813152313232421875,True
60507.83289212,63000002.950872309505939483642578125,True
60507.83290279,63000002.925844840705394744873046875,True
60507.83291347,63000002.884557224810123443603515625,True
60507.83292413,63000002.868999458849430084228515625,True
60507.83293479,63000002.862428136169910430908203125,True
60507.83294548,63000002.846877075731754302978515625,True
60507.83295616,63000002.8423311710357666015625,True
60507.83296682,63000002.835105411708354949951171875,True
60507.83297749,63000002.836860381066799163818359375,True
60507.83298817,63000002.843417726457118988037109375,True
60507.83299886,63000002.85767473280429840087890625,True
60507.83300951,63000002.87415969371795654296875,True
60507.83302017,63000002.892492525279521942138671875,True
60507.83303084,63000002.9139864146709442138671875,True
60507.83304151,63000002.93676249682903289794921875,True
60507.83305218,63000002.96427680552005767822265625,True
60507.83306285,63000002.995003961026668548583984375,True
60507.83307353,63000003.020156316459178924560546875,True
60507.8330842,63000003.03304700553417205810546875,True
60507.83309488,63000003.054552309215068817138671875,True
60507.83310554,63000003.076447062194347381591796875,True
60507.83311621,63000003.08351905643939971923828125,True
60507.83312691,63000003.08400265872478485107421875,True
60507.83313755,63000003.081251658499240875244140625,True
60507.8331482,63000003.07680200040340423583984375,True
60507.83315888,63000003.067926831543445587158203125,True
60507.83316954,63000003.04017014801502227783203125,True
60507.83318023,63000003.0162723958492279052734375,True
60507.8331909,63000002.994081757962703704833984375,True
60507.83320157,63000002.98496054112911224365234375,True
60507.83321224,63000002.980476535856723785400390625,True
60507.83322291,63000002.97619022428989410400390625,True
60507.83323358,63000002.9706746041774749755859375,True
60507.83324426,63000002.973099358379840850830078125,True
60507.83325493,63000002.987314261496067047119140625,True
60507.83326559,63000003.00037826597690582275390625,True
60507.83327626,63000003.01030455529689788818359375,True
60507.83328693,63000003.0198962390422821044921875,True
60507.8332976,63000003.030707292258739471435546875,True
60507.83330826,63000003.035061620175838470458984375,True
60507.83331894,63000003.054845996201038360595703125,True
60507.83332961,63000003.074002481997013092041015625,True
60507.83334028,63000003.09420494735240936279296875,True
60507.83335096,63000003.111274801194667816162109375,True
60507.83336162,63000003.12554268538951873779296875,True
60507.83337247,63000003.118663527071475982666015625,True
60507.83338297,63000003.108348585665225982666015625,True
60507.83339364,63000003.095101825892925262451171875,True
60507.83340431,63000003.07847242057323455810546875,True
60507.83341497,63000003.069546855986118316650390625,True
60507.83342564,63000003.055004827678203582763671875,True
60507.83343633,63000003.03685013949871063232421875,True
60507.83344699,63000003.0065479576587677001953125,True
60507.83345766,63000002.98490750789642333984375,True
60507.83346833,63000002.975912161171436309814453125,True
60507.833479,63000002.9613235294818878173828125,True
60507.83348965,63000002.941602669656276702880859375,True
60507.83350034,63000002.931274063885211944580078125,True
60507.83351102,63000002.941674649715423583984375,True
60507.83352168,63000002.950714521110057830810546875,True
60507.83353235,63000002.964493148028850555419921875,True
60507.83354302,63000002.983145393431186676025390625,True
60507.83355369,63000003.00699014961719512939453125,True
60507.83356436,63000003.02976977825164794921875,True
60507.83357504,63000003.0547060668468475341796875,True
60507.83358571,63000003.0653001368045806884765625,True
60507.83359638,63000003.04415754973888397216796875,True
60507.83360705,63000003.04201881587505340576171875,True
60507.83361771,63000003.03795515000820159912109375,True
60507.8336284,63000003.021192990243434906005859375,True
60507.83363905,63000002.992905318737030029296875,True
60507.83364972,63000002.969545893371105194091796875,True
60507.83366038,63000002.951882757246494293212890625,True
60507.83367107,63000002.942515082657337188720703125,True
60507.83368175,63000002.939431250095367431640625,True
60507.83369241,63000002.93385280668735504150390625,True
60507.83370308,63000002.928313858807086944580078125,True
60507.83371375,63000002.9229405820369720458984375,True
60507.83372443,63000002.929818235337734222412109375,True
60507.83373509,63000002.932577170431613922119140625,True
60507.83374576,63000002.94223834574222564697265625,True
60507.83375642,63000002.959589779376983642578125,True
60507.8337671,63000002.97938327491283416748046875,True
60507.83377776,63000002.9993298053741455078125,True
60507.83378844,63000003.01369874179363250732421875,True
60507.83379912,63000003.023974426090717315673828125,True
60507.83380981,63000003.022065393626689910888671875,True
60507.83382045,63000003.01733298599720001220703125,True
60507.83383112,63000003.004072763025760650634765625,True
60507.83384179,63000002.986375033855438232421875,True
60507.83385246,63000002.960077710449695587158203125,True
60507.83386313,63000002.935150153934955596923828125,True
60507.83387382,63000002.915078662335872650146484375,True
60507.83388448,63000002.918973676860332489013671875,True
60507.83389515,63000002.94982551038265228271484375,True
60507.83390581,63000002.972176037728786468505859375,True
60507.83391648,63000002.98531822860240936279296875,True
60507.83392716,63000002.995867334306240081787109375,True
60507.83393782,63000003.01442849636077880859375,True
60507.83394849,63000003.027926139533519744873046875,True
60507.83395916,63000003.05057980120182037353515625,True
60507.83396984,63000003.065679885447025299072265625,True
60507.83398051,63000003.07663987576961517333984375,True
60507.83399118,63000003.08322824537754058837890625,True
60507.83400185,63000003.089569069445133209228515625,True
60507.83401253,63000003.0783558785915374755859375,True
60507.83402319,63000003.065199173986911773681640625,True
60507.83403384,63000003.05043248832225799560546875,True
60507.83404452,63000003.0417120456695556640625,True
60507.83405519,63000003.029036410152912139892578125,True
60507.83406587,63000003.022266618907451629638671875,True
60507.83407654,63000003.016445092856884002685546875,True
60507.83408721,63000003.0188181102275848388671875,True
60507.83409788,63000003.02000857889652252197265625,True
60507.83410855,63000003.027957193553447723388671875,True
60507.83411925,63000003.0342403948307037353515625,True
60507.83412989,63000003.04773505032062530517578125,True
60507.83414058,63000003.04612910747528076171875,True
60507.83415125,63000003.026992700994014739990234375,True
60507.83416194,63000003.01467619836330413818359375,True
60507.83417258,63000003.01220665872097015380859375,True
60507.8341833,63000003.007313840091228485107421875,True
60507.83419392,63000002.998764120042324066162109375,True
60507.83420458,63000002.990784637629985809326171875,True
60507.83421526,63000002.979358501732349395751953125,True
60507.83422593,63000002.9901954233646392822265625,True
60507.83423659,63000003.010941796004772186279296875,True
60507.83424731,63000003.02831055223941802978515625,True
60507.83425794,63000003.022712446749210357666015625,True
60507.83426862,63000003.02036269009113311767578125,True
60507.83427928,63000003.018478833138942718505859375,True
60507.83428995,63000003.016404025256633758544921875,True
60507.83430061,63000003.012286908924579620361328125,True
60507.83431128,63000003.018579542636871337890625,True
60507.83432196,63000003.025208823382854461669921875,True
60507.83433264,63000003.03552694618701934814453125,True
60507.8343433,63000003.032514758408069610595703125,True
60507.83435397,63000003.030126355588436126708984375,True
60507.83436465,63000003.0320214331150054931640625,True
60507.83437532,63000003.025556810200214385986328125,True
60507.83438599,63000003.017715938389301300048828125,True
60507.83439665,63000003.0162559449672698974609375,True
60507.83440731,63000003.0228367149829864501953125,True
60507.83441799,63000003.01708962023258209228515625,True
60507.83442866,63000003.00593139231204986572265625,True
60507.83443933,63000002.99422700703144073486328125,True
60507.83444999,63000002.987117893993854522705078125,True
60507.83446069,63000002.979433357715606689453125,True
60507.83447135,63000002.971080489456653594970703125,True
60507.83448203,63000002.9568717777729034423828125,True
60507.83449269,63000002.940598405897617340087890625,True
60507.83450336,63000002.92556576430797576904296875,True
60507.83451402,63000002.926438547670841217041015625,True
60507.8345247,63000002.93422253429889678955078125,True
60507.83453536,63000002.94707281887531280517578125,True
60507.83454603,63000002.958262912929058074951171875,True
60507.8345567,63000002.9616675674915313720703125,True
60507.83456739,63000002.963755302131175994873046875,True
60507.83457804,63000002.96891896426677703857421875,True
60507.83458872,63000002.978738240897655487060546875,True
60507.83459939,63000002.983399353921413421630859375,True
60507.83461006,63000002.992300517857074737548828125,True
60507.83462074,63000002.999980337917804718017578125,True
60507.8346314,63000003.01159276068210601806640625,True
60507.83464206,63000003.02238094806671142578125,True
60507.83465275,63000003.03049467504024505615234375,True
60507.83466342,63000003.030050791800022125244140625,True
60507.83467409,63000003.028975427150726318359375,True
60507.83468475,63000003.02697716653347015380859375,True
60507.83469543,63000003.020688809454441070556640625,True
60507.83470609,63000003.0040436089038848876953125,True
60507.83471676,63000002.987220205366611480712890625,True
60507.83472743,63000002.97044704854488372802734375,True
60507.8347381,63000002.957270272076129913330078125,True
60507.83474878,63000002.94858907163143157958984375,True
60507.83475945,63000002.94452679157257080078125,True
60507.83477011,63000002.9468059539794921875,True
60507.83478078,63000002.966763056814670562744140625,True
60507.83479146,63000002.99473379552364349365234375,True
60507.83480213,63000003.021052725613117218017578125,True
60507.8348128,63000003.03499190509319305419921875,True
60507.83482346,63000003.037343494594097137451171875,True
60507.83483413,63000003.019399903714656829833984375,True
60507.83484481,63000003.005757577717304229736328125,True
60507.83485547,63000002.997425921261310577392578125,True
60507.83486615,63000002.99514997005462646484375,True
60507.83487682,63000002.987406514585018157958984375,True
