"MJD" "shift"
"60507.7417125948" "-165702996.3027960360050"
"60507.7418052662" "-165702996.3210331201553"
"60507.7418979694" "-165702996.3021798431873"
"60507.7419906610" "-165702996.3212690651417"
"60507.7420832882" "-165702996.2751551568508"
"60507.7421760419" "-165702996.2555270195007"
"60507.7422686885" "-165702996.2268273830414"
"60507.7423614072" "-165702996.2013363242149"
"60507.7424540598" "-165702996.2091394960880"
"60507.7425467963" "-165702996.2718799710274"
"60507.7426393661" "-165702996.2764774560928"
"60507.7427321272" "-165702996.2496991455555"
"60507.7428248273" "-165702996.1999823749065"
"60507.7429174831" "-165702996.2025809884071"
"60507.7430102232" "-165702996.1894860565662"
"60507.7431028552" "-165702996.1838901042938"
"60507.7431956126" "-165702996.2195352911949"
"60507.7432882238" "-165702996.2221091091633"
"60507.7433810020" "-165702996.1398870050907"
"60507.7434736354" "-165702996.1727279126644"
"60507.7435663371" "-165702996.2704361379147"
"60507.7436590506" "-165702996.1752697825432"
"60507.7437517203" "-165702996.1934950053692"
"60507.7438444183" "-165702996.2416906654835"
"60507.7440180294" "-165702996.1963184475899"
"60507.7441916405" "-165702996.1879284381866"
"60507.7443652516" "-165702996.1795384287834"
"60507.7445388628" "-165702996.1711484193802"
"60507.7447124739" "-165702996.1627584099770"
"60507.7448860850" "-165702996.1543684303761"
"60507.7450596961" "-165702996.1459784209728"
"60507.7452333072" "-165702996.1375884115696"
"60507.7454069183" "-165702996.1291984021664"
"60507.7455805294" "-165702996.1208083927631"
"60507.7457541405" "-165702996.1124184131622"
"60507.7457908696" "-165702996.0070349276066"
"60507.7458835844" "-165702996.1286418139935"
"60507.7459762101" "-165702996.2165037393570"
"60507.7460689311" "-165702996.1669568121433"
"60507.7461617060" "-165702996.1242652237415"
"60507.7462543006" "-165702996.1263042092323"
"60507.7463469886" "-165702996.1333475410938"
"60507.7464396705" "-165702996.1595848202705"
"60507.7465324240" "-165702996.1783387064934"
"60507.7466250939" "-165702996.1824091672897"
"60507.7467178049" "-165702996.1410441696644"
"60507.7468105061" "-165702996.0789901316166"
"60507.7469031365" "-165702996.1969270110130"
"60507.7469958464" "-165702996.2088147401810"
"60507.7470885213" "-165702996.1222370266914"
"60507.7471811972" "-165702996.1607130169868"
"60507.7472739073" "-165702996.1722409725189"
"60507.7474475184" "-165702996.1937879323959"
"60507.7474592920" "-165702996.2191299200058"
"60507.7475519271" "-165702996.2167533934116"
"60507.7476446721" "-165702996.2426553666592"
"60507.7477373245" "-165702996.2536059319973"
"60507.7478300379" "-165702996.2464541196823"
"60507.7479227205" "-165702996.2099387049675"
"60507.7480154289" "-165702996.1814133822918"
"60507.7481080957" "-165702996.1637499928474"
"60507.7482007773" "-165702996.1981793344021"
"60507.7482934787" "-165702996.1084754467010"
"60507.7483861767" "-165702996.1136730313301"
"60507.7484788608" "-165702996.2491800785065"
"60507.7485716103" "-165702996.3215307295322"
"60507.7486642583" "-165702996.3068144917488"
"60507.7487569161" "-165702996.2317347228527"
"60507.7488495917" "-165702996.1598362028599"
"60507.7489422939" "-165702996.1410233974457"
"60507.7490349927" "-165702996.2263723909855"
"60507.7491276923" "-165702996.1852440536022"
"60507.7492203636" "-165702996.2238448858261"
"60507.7493130698" "-165702996.2245347797871"
"60507.7494057560" "-165702996.1914812028408"
"60507.7494984066" "-165702996.2653880715370"
"60507.7495911068" "-165702996.2580001950264"
"60507.7496838349" "-165702996.1314675211906"
"60507.7497764926" "-165702996.1207213997841"
"60507.7498691876" "-165702996.1758879423141"
"60507.7499619181" "-165702996.2150392532349"
"60507.7500545660" "-165702996.1711848974228"
"60507.7501472368" "-165702996.1452624201775"
"60507.7502399617" "-165702996.1651296317577"
"60507.7503326754" "-165702996.1621235609055"
"60507.7504253217" "-165702996.1178595721722"
"60507.7505180445" "-165702996.0964880585670"
"60507.7506107246" "-165702996.1645717024803"
"60507.7507034468" "-165702996.1319825947285"
"60507.7507961142" "-165702996.2257381975651"
"60507.7508887849" "-165702996.2035816907883"
"60507.7509815015" "-165702996.1951861083508"
"60507.7510741439" "-165702996.1056380271912"
"60507.7511668071" "-165702996.1336612999439"
"60507.7512595876" "-165702996.1756999194622"
"60507.7513521901" "-165702996.1087396442890"
"60507.7514448271" "-165702996.0962730050087"
"60507.7515375883" "-165702996.1306888461113"
"60507.7516302542" "-165702996.1524207890034"
"60507.7517230079" "-165702996.1236228644848"
"60507.7518156788" "-165702996.0624998211861"
"60507.7519083258" "-165702996.1203012764454"
"60507.7520011078" "-165702996.1029891371727"
"60507.7520936931" "-165702996.0803504288197"
"60507.7521864339" "-165702996.0193992257118"
"60507.7522791196" "-165702996.0815031230450"
"60507.7523717631" "-165702996.0779337286949"
"60507.7524644783" "-165702996.0669622421265"
"60507.7525571842" "-165702996.0313604474068"
"60507.7526499057" "-165702996.0335305929184"
"60507.7527425412" "-165702996.1395229399204"
"60507.7528352491" "-165702996.2044613063335"
"60507.7529279617" "-165702996.0788212418556"
"60507.7530205471" "-165702995.9671034812927"
"60507.7531133018" "-165702995.9825548231602"
"60507.7532060046" "-165702996.1014147400856"
"60507.7532986920" "-165702996.1165313422680"
"60507.7533914528" "-165702996.0489474534988"
"60507.7534840718" "-165702996.0604221224785"
"60507.7535767834" "-165702996.0891333222389"
"60507.7536694054" "-165702996.0722200870514"
"60507.7537621347" "-165702996.0936321318150"
"60507.7538547987" "-165702996.0999504625797"
"60507.7539475062" "-165702996.1453529894352"
"60507.7540402616" "-165702996.1237238049507"
"60507.7541329095" "-165702996.1624879240990"
"60507.7542255649" "-165702996.0669307410717"
"60507.7543182440" "-165702996.0771330893040"
"60507.7544109731" "-165702996.1395612955093"
"60507.7545036134" "-165702996.1315944194794"
"60507.7545963258" "-165702996.0703953802586"
"60507.7546890321" "-165702996.0822228491306"
"60507.7547816930" "-165702996.1067983210087"
"60507.7548744006" "-165702996.0894843041897"
"60507.7549670603" "-165702996.0679819583893"
"60507.7550597545" "-165702996.1015910506248"
"60507.7551525016" "-165702996.0868959724903"
"60507.7552451650" "-165702995.9961223602295"
"60507.7554187761" "-165702996.0618170797825"
"60507.7554305935" "-165702996.1194127798080"
"60507.7555232402" "-165702996.0043339729309"
"60507.7556159431" "-165702996.0373056232929"
"60507.7557086061" "-165702996.0784550309181"
"60507.7558013008" "-165702996.0885015130043"
"60507.7558940229" "-165702996.0776351690292"
"60507.7559866918" "-165702996.0900411903858"
"60507.7560793733" "-165702996.1642721593380"
"60507.7561720896" "-165702996.1548355817795"
"60507.7562647556" "-165702996.1259993314743"
"60507.7563574658" "-165702996.0912655889988"
"60507.7564501465" "-165702996.1406655609608"
"60507.7565428298" "-165702996.1356524229050"
"60507.7566354814" "-165702996.1641029715538"
"60507.7567282096" "-165702996.0809655487537"
"60507.7568209344" "-165702996.1734365820885"
"60507.7569135731" "-165702996.2192967832088"
"60507.7570062224" "-165702996.1677521169186"
"60507.7570989211" "-165702996.1211537122726"
"60507.7571916063" "-165702996.1843303740025"
"60507.7572843308" "-165702996.2270144522190"
"60507.7573769912" "-165702996.1398134827614"
"60507.7574696721" "-165702996.0697367787361"
"60507.7575624001" "-165702996.0988663434982"
"60507.7577360112" "-165702996.0722823739052"
"60507.7577477551" "-165702996.0491579771042"
"60507.7578404800" "-165702995.9999920427799"
"60507.7579330943" "-165702996.0260015130043"
"60507.7580257911" "-165702996.0132009685040"
"60507.7581185183" "-165702996.0173853933811"
"60507.7582921294" "-165702996.0405758023262"
"60507.7583039184" "-165702996.0413361191750"
"60507.7583965661" "-165702996.0726577043533"
"60507.7584893005" "-165702996.0717883408070"
"60507.7585819608" "-165702996.0784868001938"
"60507.7586746763" "-165702996.0781140625477"
"60507.7587673638" "-165702996.0539032816887"
"60507.7588600202" "-165702996.0482038557529"
"60507.7589527786" "-165702996.0205535292625"
"60507.7590453950" "-165702996.0729268491268"
"60507.7591380805" "-165702996.1279137134552"
"60507.7592308291" "-165702996.0674126446247"
"60507.7593234549" "-165702996.0067718625069"
"60507.7594161123" "-165702995.9412086009979"
"60507.7595088633" "-165702996.0177525281906"
"60507.7596015724" "-165702996.0752888023853"
"60507.7596942543" "-165702996.0646094083786"
"60507.7597869938" "-165702996.0483475327492"
"60507.7598796356" "-165702996.1009993851185"
"60507.7599723016" "-165702996.1106191575527"
"60507.7600650041" "-165702996.0913600623608"
"60507.7602386152" "-165702996.0561540722847"
"60507.7602504111" "-165702996.0248337686062"
"60507.7603430715" "-165702996.0653214454651"
"60507.7604357680" "-165702996.0001486837864"
"60507.7605284206" "-165702995.9634756147861"
"60507.7606212015" "-165702995.9757831096649"
"60507.7607138041" "-165702995.9865528643131"
"60507.7608064941" "-165702996.0037564039230"
"60507.7608992728" "-165702996.0676321685314"
"60507.7609919174" "-165702996.0297027826309"
"60507.7610846471" "-165702996.0150975584984"
"60507.7611772719" "-165702995.9799600541592"
"60507.7612699505" "-165702995.9648478925228"
"60507.7613626522" "-165702995.9801174104214"
"60507.7614553350" "-165702996.0116506218910"
"60507.7615480033" "-165702996.0497133135796"
"60507.7616406757" "-165702996.0336611866951"
"60507.7617333974" "-165702996.0268467664719"
"60507.7618261375" "-165702995.9878418445587"
"60507.7619187554" "-165702995.9951937198639"
"60507.7620114462" "-165702996.0166268944740"
"60507.7621041410" "-165702996.0904532074928"
"60507.7621968590" "-165702996.0576127767563"
"60507.7622895715" "-165702996.0343181192875"
"60507.7623822094" "-165702995.9625308811665"
"60507.7624749218" "-165702995.9369994699955"
"60507.7625675741" "-165702995.9352173507214"
"60507.7626603561" "-165702995.9566704332829"
"60507.7627530025" "-165702995.9706149995327"
"60507.7628456375" "-165702995.9647518992424"
"60507.7629383467" "-165702995.9553346633911"
"60507.7630310853" "-165702996.0006390810013"
"60507.7631237785" "-165702996.0249110460281"
"60507.7632164609" "-165702996.0121531784534"
"60507.7633091079" "-165702995.9629691839218"
"60507.7634017951" "-165702996.0488958656788"
"60507.7634944831" "-165702996.0340213775635"
"60507.7635871681" "-165702995.9760416746140"
"60507.7636799050" "-165702995.9515125453472"
"60507.7637725758" "-165702995.9830676913261"
"60507.7638652950" "-165702995.9511013031006"
"60507.7639579242" "-165702996.0252001881599"
"60507.7640505907" "-165702995.9648313522339"
"60507.7641433479" "-165702995.9705490469933"
"60507.7642360002" "-165702995.9603646397591"
"60507.7643286924" "-165702995.9380197227001"
"60507.7644214427" "-165702996.0403603911400"
"60507.7645140845" "-165702996.0458316802979"
"60507.7646067725" "-165702995.9471789300442"
"60507.7646994540" "-165702995.9705803394318"
"60507.7647921457" "-165702995.9956810176373"
"60507.7648849080" "-165702996.0509975552559"
"60507.7649775153" "-165702996.0564602911472"
"60507.7650701956" "-165702996.0505845546722"
"60507.7651628926" "-165702995.9902410209179"
"60507.7652555843" "-165702996.0264466106892"
"60507.7653482879" "-165702996.0191113948822"
"60507.7654409971" "-165702996.0274639129639"
"60507.7655336521" "-165702995.9869659841061"
"60507.7656264042" "-165702996.0284363925457"
"60507.7657190511" "-165702996.0136179029942"
"60507.7658116966" "-165702995.9832164347172"
"60507.7659044294" "-165702996.0131516158581"
"60507.7659970854" "-165702996.0189630389214"
"60507.7660898199" "-165702996.0283502936363"
"60507.7661824813" "-165702996.0251847505569"
"60507.7662751801" "-165702996.0028044581413"
"60507.7663678920" "-165702995.9820954203606"
"60507.7664604801" "-165702996.0726635754108"
"60507.7665532662" "-165702996.1053963303566"
"60507.7666459708" "-165702996.0391176939011"
"60507.7667385974" "-165702995.9763414561749"
"60507.7668313108" "-165702995.9134396910667"
"60507.7669240442" "-165702995.9742714762688"
"60507.7670166845" "-165702995.9754917919636"
"60507.7671093332" "-165702996.0347737967968"
"60507.7672021207" "-165702996.0586588680744"
"60507.7672947492" "-165702996.0137509405613"
"60507.7673874082" "-165702995.9886814653873"
"60507.7675610193" "-165702996.0023503303528"
"60507.7677346304" "-165702996.0004320442677"
"60507.7679082416" "-165702995.9985137283802"
"60507.7680818527" "-165702995.9965954422951"
"60507.7682554638" "-165702995.9946771562099"
"60507.7684290749" "-165702995.9927588403225"
"60507.7686026860" "-165702995.9908405542374"
"60507.7687762971" "-165702995.9889222681522"
"60507.7689499082" "-165702995.9870039522648"
"60507.7691235193" "-165702995.9850856661797"
"60507.7692971304" "-165702995.9831673800945"
"60507.7694707415" "-165702995.9812490940094"
"60507.7696443526" "-165702995.9793307781219"
"60507.7698179638" "-165702995.9774124920368"
"60507.7699915749" "-165702995.9754942059517"
"60507.7701651860" "-165702995.9735758900642"
"60507.7703387971" "-165702995.9716576039791"
"60507.7705124082" "-165702995.9697393178940"
"60507.7706860193" "-165702995.9678210318089"
"60507.7708596304" "-165702995.9659027159214"
"60507.7710332415" "-165702995.9639844298363"
"60507.7712068526" "-165702995.9620661437511"
"60507.7713804637" "-165702995.9601478278637"
"60507.7715540748" "-165702995.9582295417786"
"60507.7717276859" "-165702995.9563112556934"
"60507.7719012970" "-165702995.9543929696083"
"60507.7720749081" "-165702995.9524746537209"
"60507.7722485193" "-165702995.9505563676357"
"60507.7724221304" "-165702995.9486380815506"
"60507.7725957415" "-165702995.9467197656631"
"60507.7727693526" "-165702995.9448014795780"
"60507.7728057679" "-165702995.8732093870640"
"60507.7728983871" "-165702995.9813970625401"
"60507.7729911683" "-165702995.9969868659973"
"60507.7730837774" "-165702995.9946786761284"
"60507.7731765477" "-165702995.9945287406445"
"60507.7732691268" "-165702996.0178788006306"
"60507.7733618534" "-165702995.9936577379704"
"60507.7734545498" "-165702995.9574494659901"
"60507.7735472687" "-165702996.0020103156567"
"60507.7736399217" "-165702995.9939551353455"
"60507.7737325711" "-165702996.0085697770119"
"60507.7738252729" "-165702995.9958179891109"
"60507.7739179874" "-165702995.9746635556221"
"60507.7740106873" "-165702995.9995990991592"
"60507.7741033672" "-165702996.0356231331825"
"60507.7741960451" "-165702996.0386775135994"
"60507.7742887583" "-165702996.0936033427715"
"60507.7743814598" "-165702995.9630042016506"
"60507.7744741709" "-165702995.9451069831848"
"60507.7745668459" "-165702995.9441179037094"
"60507.7746595458" "-165702995.9339722096920"
"60507.7747522429" "-165702995.9535700082779"
"60507.7748449178" "-165702996.0004462301731"
"60507.7749375916" "-165702995.9555565416813"
"60507.7750303200" "-165702995.9754090011120"
"60507.7751230347" "-165702996.0368883609772"
"60507.7752156644" "-165702996.0272578299046"
"60507.7753083744" "-165702995.9769206941128"
"60507.7754010578" "-165702995.9309846162796"
"60507.7754937283" "-165702995.9098722040653"
"60507.7755864657" "-165702995.9651999473572"
"60507.7756790904" "-165702995.9899186491966"
"60507.7757717355" "-165702995.8886592686176"
"60507.7758645325" "-165702995.9293090701103"
"60507.7759571919" "-165702995.9901707470417"
"60507.7760498814" "-165702995.9724279642105"
"60507.7761425883" "-165702995.9065213203430"
"60507.7762352019" "-165702996.0152940750122"
"60507.7763279313" "-165702996.0035752356052"
"60507.7764205907" "-165702995.9630312025547"
"60507.7765133457" "-165702995.9263949990273"
"60507.7766059826" "-165702995.9611019790173"
"60507.7766986476" "-165702995.9340743124485"
"60507.7767913963" "-165702995.9089445769787"
"60507.7768841339" "-165702995.9218091964722"
"60507.7769767709" "-165702995.9740487933159"
"60507.7770694686" "-165702995.9527316987514"
"60507.7771621992" "-165702995.9055357277393"
"60507.7772548130" "-165702995.9393284618855"
"60507.7773475170" "-165702995.9711479842663"
"60507.7774402254" "-165702995.9544058740139"
"60507.7775329591" "-165702995.9516324102879"
"60507.7776255021" "-165702995.9234857261181"
"60507.7777182638" "-165702995.8603125810623"
"60507.7778109451" "-165702995.8190400600433"
"60507.7779036159" "-165702995.8796774744987"
"60507.7779963545" "-165702995.9240076839924"
"60507.7780890199" "-165702995.9169777929783"
"60507.7781816905" "-165702995.9216147661209"
"60507.7782743614" "-165702995.9094896316528"
"60507.7783670729" "-165702995.8958450257778"
"60507.7784597423" "-165702995.8969001471996"
"60507.7785524671" "-165702995.9336072206497"
"60507.7786451274" "-165702995.9232566356659"
"60507.7787378666" "-165702995.9010444879532"
"60507.7788305966" "-165702995.9698334336281"
"60507.7789232009" "-165702995.9649804532528"
"60507.7790159271" "-165702995.9920507073402"
"60507.7791086032" "-165702995.9703965187073"
"60507.7792012583" "-165702995.9792761802673"
"60507.7792939907" "-165702995.9467788636684"
"60507.7793866779" "-165702995.9638722240925"
"60507.7794793725" "-165702995.9335333108902"
"60507.7795720252" "-165702995.8585960268974"
"60507.7796647648" "-165702995.8943805396557"
"60507.7797574312" "-165702995.8938547968864"
"60507.7798501245" "-165702995.8721692860126"
"60507.7799428321" "-165702995.9040064513683"
"60507.7800354997" "-165702995.8740811347961"
"60507.7801281870" "-165702995.8994113802910"
"60507.7802209002" "-165702995.8796581923962"
"60507.7803135443" "-165702995.9046882987022"
"60507.7804062267" "-165702995.8624123632908"
"60507.7804989750" "-165702995.9040796756744"
"60507.7805916311" "-165702995.8825823962688"
"60507.7806842844" "-165702995.8246791064739"
"60507.7807770684" "-165702995.8787499666214"
"60507.7808696783" "-165702995.9047272801399"
"60507.7809623225" "-165702995.9318003058434"
"60507.7810550958" "-165702995.8948933184147"
"60507.7811477600" "-165702995.8148846626282"
"60507.7812404182" "-165702995.8366630077362"
"60507.7813331802" "-165702995.7719974815845"
"60507.7814258243" "-165702995.7986017167568"
"60507.7815185328" "-165702995.8459266722202"
"60507.7816112620" "-165702995.8471290171146"
"60507.7817038862" "-165702995.9058892726898"
"60507.7817965462" "-165702995.9286324977875"
"60507.7818892350" "-165702995.8599178791046"
"60507.7819818858" "-165702995.8860742449760"
"60507.7820746762" "-165702995.9106521010399"
"60507.7821673341" "-165702995.9108321070671"
"60507.7822600435" "-165702995.8711434900761"
"60507.7823527742" "-165702995.9211492538452"
"60507.7824454603" "-165702995.9236079752445"
"60507.7825381104" "-165702995.8840704262257"
"60507.7826307502" "-165702995.9200708866119"
"60507.7827234704" "-165702995.9804165065289"
"60507.7828161763" "-165702995.9639676809311"
"60507.7829088516" "-165702995.8997258245945"
"60507.7830015374" "-165702995.8279947042465"
"60507.7830942581" "-165702995.8618301749229"
"60507.7831869143" "-165702995.8817458450794"
"60507.7832796074" "-165702995.9086623489857"
"60507.7833723337" "-165702995.9053906798363"
"60507.7834649499" "-165702995.8156740069389"
"60507.7835577223" "-165702995.8354644775391"
"60507.7836504248" "-165702995.9123367667198"
"60507.7837430185" "-165702995.9462593793869"
"60507.7838357024" "-165702995.9636478424072"
"60507.7839284591" "-165702995.9472346603870"
"60507.7840211433" "-165702995.9039712250233"
"60507.7841137872" "-165702995.9327282011509"
"60507.7842064793" "-165702995.8772166967392"
"60507.7842991884" "-165702995.8903183043003"
"60507.7843918827" "-165702995.9448772966862"
"60507.7844845930" "-165702995.9498823881149"
"60507.7845772496" "-165702995.8698940277100"
"60507.7846699605" "-165702995.8309584558010"
"60507.7847626302" "-165702995.8542028069496"
"60507.7848554050" "-165702995.9310197234154"
"60507.7849480808" "-165702995.9221158325672"
"60507.7850407686" "-165702995.9496759474277"
"60507.7851334116" "-165702995.9571057856083"
"60507.7852260830" "-165702995.8977521657944"
"60507.7853187020" "-165702995.8451051712036"
"60507.7854114103" "-165702995.8837791383266"
"60507.7855041282" "-165702995.8592900633812"
"60507.7855968737" "-165702995.8984346687794"
"60507.7856896009" "-165702995.8971162438393"
"60507.7857822230" "-165702995.8563494980335"
"60507.7858748821" "-165702995.9194080233574"
"60507.7859675670" "-165702995.9222840964794"
"60507.7860602710" "-165702995.8351760506630"
"60507.7861529651" "-165702995.8996043205261"
"60507.7862456237" "-165702995.9070000946522"
"60507.7863383843" "-165702995.8940020203590"
"60507.7864310387" "-165702995.9349510073662"
"60507.7865237110" "-165702995.9206160604954"
"60507.7866163724" "-165702995.9424430429935"
"60507.7867091105" "-165702995.9660240709782"
"60507.7868018424" "-165702995.9488860368729"
"60507.7868944593" "-165702995.9353264868259"
"60507.7869871705" "-165702995.9030559659004"
"60507.7870798364" "-165702995.9332357048988"
"60507.7871725285" "-165702995.9169331490993"
"60507.7872652540" "-165702995.9298048615456"
"60507.7873578739" "-165702995.9179522693157"
"60507.7874506052" "-165702995.8802696764469"
"60507.7875433841" "-165702995.9908355474472"
"60507.7876360208" "-165702995.9831695258617"
"60507.7877286624" "-165702995.9568353295326"
"60507.7878213885" "-165702995.9088362753391"
"60507.7879140546" "-165702995.8852302432060"
"60507.7880067261" "-165702995.9095599651337"
"60507.7880994510" "-165702995.8547526597977"
"60507.7881921141" "-165702995.8529006540775"
"60507.7882849175" "-165702995.8839801549911"
"60507.7883774479" "-165702995.9124459326267"
"60507.7884701819" "-165702995.8509678542614"
"60507.7885628484" "-165702995.8337949812412"
"60507.7886555951" "-165702995.7630459666252"
"60507.7887482911" "-165702995.8770463168621"
"60507.7888409799" "-165702995.9368950724602"
"60507.7889336472" "-165702995.8718093633652"
"60507.7890263544" "-165702995.8143189847469"
"60507.7891190094" "-165702995.7904839217663"
"60507.7892117311" "-165702995.8568079173565"
"60507.7893043863" "-165702995.8623076081276"
"60507.7893970611" "-165702995.8327258825302"
"60507.7894898107" "-165702995.8235080242157"
"60507.7895824210" "-165702995.8042106032372"
"60507.7896751172" "-165702995.8607962429523"
"60507.7897678151" "-165702995.8569795787334"
"60507.7898605370" "-165702995.8111051023006"
"60507.7899532081" "-165702995.8339839279652"
"60507.7900458339" "-165702995.8412441611290"
"60507.7901385934" "-165702995.7804254889488"
"60507.7902312696" "-165702995.7780806124210"
"60507.7903240118" "-165702995.7906346917152"
"60507.7904166606" "-165702995.7884432077408"
"60507.7905093188" "-165702995.7959353625774"
"60507.7906020652" "-165702995.8692615628242"
"60507.7906947388" "-165702995.7908273637295"
"60507.7907874104" "-165702995.7117837965488"
"60507.7908801403" "-165702995.7951184511185"
"60507.7909727789" "-165702995.8336335122585"
"60507.7910654884" "-165702995.7877782285213"
"60507.7911582034" "-165702995.7576228380203"
"60507.7912508617" "-165702995.7960086762905"
"60507.7913435532" "-165702995.8023531436920"
"60507.7914362687" "-165702995.7565425932407"
"60507.7915289105" "-165702995.7285149395466"
"60507.7916216134" "-165702995.7479729950428"
"60507.7917142793" "-165702995.8316515684128"
"60507.7918070024" "-165702995.8869139254093"
"60507.7918997205" "-165702995.8406265676022"
"60507.7919924003" "-165702995.7779723107815"
"60507.7920850812" "-165702995.8082735836506"
"60507.7921777291" "-165702995.8136131465435"
"60507.7922704418" "-165702995.8043445646763"
"60507.7924440529" "-165702995.8084661960602"
"60507.7924557462" "-165702995.8030978143215"
"60507.7925485481" "-165702995.8093799352646"
"60507.7926412248" "-165702995.8022162914276"
"60507.7927339395" "-165702995.8167880177498"
"60507.7928266091" "-165702995.8423348963261"
"60507.7929192582" "-165702995.8201950788498"
"60507.7930119914" "-165702995.8212691545486"
"60507.7931046436" "-165702995.8100309967995"
"60507.7931973061" "-165702995.8218333423138"
"60507.7932900132" "-165702995.8628696799278"
"60507.7933827217" "-165702995.8219639360905"
"60507.7934754561" "-165702995.8779861629009"
"60507.7935681084" "-165702995.8940634727478"
"60507.7936607589" "-165702995.8704039454460"
"60507.7937534360" "-165702995.8588529229164"
"60507.7938461951" "-165702995.8392375111580"
"60507.7939388607" "-165702995.7799234092236"
"60507.7940315316" "-165702995.8277047574520"
"60507.7941242354" "-165702995.8076782822609"
"60507.7942169339" "-165702995.8505994081497"
"60507.7943096109" "-165702995.8090251088142"
"60507.7944023104" "-165702995.8167650699615"
"60507.7944950161" "-165702995.7857310473919"
"60507.7945876338" "-165702995.8010908067226"
"60507.7946803968" "-165702995.7830307781696"
"60507.7947730160" "-165702995.7654633522034"
"60507.7948657348" "-165702995.7724120914936"
"60507.7949584584" "-165702995.7763083875179"
"60507.7950511801" "-165702995.8283716142178"
"60507.7951437838" "-165702995.8175443708897"
"60507.7952364508" "-165702995.7642490565777"
"60507.7953291735" "-165702995.7425923049450"
"60507.7954218625" "-165702995.7639555037022"
"60507.7955145920" "-165702995.7610557675362"
"60507.7956073063" "-165702995.7192336618900"
"60507.7956999121" "-165702995.7192588746548"
"60507.7957926470" "-165702995.7689700722694"
"60507.7958853017" "-165702995.7708674669266"
"60507.7959780103" "-165702995.7465466558933"
"60507.7960706642" "-165702995.7750478982925"
"60507.7961633705" "-165702995.8275833427906"
"60507.7962560892" "-165702995.8335940241814"
"60507.7963487974" "-165702995.7577226459980"
"60507.7964415243" "-165702995.6603989005089"
"60507.7965341586" "-165702995.7282833456993"
"60507.7966269092" "-165702995.7111291885376"
"60507.7967194893" "-165702995.7396516203880"
"60507.7968121790" "-165702995.7470045089722"
"60507.7969049106" "-165702995.7981285452843"
"60507.7969976018" "-165702995.7592653036118"
"60507.7970902499" "-165702995.7466806471348"
"60507.7971829144" "-165702995.7211538553238"
"60507.7972756263" "-165702995.6929861009121"
"60507.7973683733" "-165702995.6715452075005"
"60507.7974610684" "-165702995.6819668412209"
"60507.7975537435" "-165702995.7189703881741"
"60507.7976464126" "-165702995.7177399396896"
"60507.7977390835" "-165702995.7536432147026"
"60507.7978317836" "-165702995.7684981822968"
"60507.7979244873" "-165702995.7235656678677"
"60507.7980171813" "-165702995.7546536028385"
"60507.7981098317" "-165702995.8076691329479"
"60507.7982025450" "-165702995.8339924216270"
"60507.7982952033" "-165702995.7483773231506"
"60507.7983879371" "-165702995.7618967294693"
"60507.7984805861" "-165702995.7191844880581"
"60507.7985733431" "-165702995.8528740108013"
"60507.7986660168" "-165702995.8562414646149"
"60507.7987586730" "-165702995.7638217210770"
"60507.7988513920" "-165702995.7044426500797"
"60507.7989440745" "-165702995.7565280497074"
"60507.7990367504" "-165702995.7640897631645"
"60507.7991294215" "-165702995.7823745012283"
"60507.7992221271" "-165702995.7543108761311"
"60507.7993148275" "-165702995.7612938880920"
"60507.7994074929" "-165702995.8267025649548"
"60507.7995002135" "-165702995.7203278243542"
"60507.7995928605" "-165702995.6785190105438"
"60507.7997664716" "-165702995.7481860220432"
"60507.7997782850" "-165702995.7700017988682"
"60507.7998710089" "-165702995.8056014478207"
"60507.7999636440" "-165702995.7362527847290"
"60507.8000563184" "-165702995.7426986396313"
"60507.8001489989" "-165702995.7641453444958"
"60507.8002417296" "-165702995.7568045258522"
"60507.8003343776" "-165702995.7506706416607"
"60507.8004270620" "-165702995.7958115339279"
"60507.8005198431" "-165702995.8035066127777"
"60507.8006124457" "-165702995.7122162878513"
"60507.8007051760" "-165702995.7386045753956"
"60507.8007978580" "-165702995.7752436101437"
"60507.8008905387" "-165702995.7756781876087"
"60507.8009832217" "-165702995.7458126544952"
"60507.8010759192" "-165702995.7446357607841"
"60507.8011686259" "-165702995.7810421884060"
"60507.8012612794" "-165702995.6980708539486"
"60507.8013539896" "-165702995.7058442533016"
"60507.8014466930" "-165702995.6414652168751"
"60507.8015393502" "-165702995.5948120951653"
"60507.8016321208" "-165702995.6465922594070"
"60507.8017247351" "-165702995.6800554096699"
"60507.8018174008" "-165702995.6302407979965"
"60507.8019101428" "-165702995.6269345283508"
"60507.8020027892" "-165702995.6648303568363"
"60507.8020954924" "-165702995.6437687575817"
"60507.8021880999" "-165702995.6654181480408"
"60507.8022808899" "-165702995.6574929654598"
"60507.8023735452" "-165702995.6480641067028"
"60507.8024662200" "-165702995.6625969111919"
"60507.8025589165" "-165702995.6704832911491"
"60507.8026515975" "-165702995.7288935184479"
"60507.8027443083" "-165702995.7034967541695"
"60507.8028370189" "-165702995.7246457934380"
"60507.8029296541" "-165702995.6628427207470"
"60507.8030223581" "-165702995.6171733140945"
"60507.8031150451" "-165702995.6361426413059"
"60507.8032077659" "-165702995.6190438568592"
"60507.8033004850" "-165702995.6752510666847"
"60507.8033931379" "-165702995.7203756570816"
"60507.8034858015" "-165702995.6695581376553"
"60507.8035785235" "-165702995.6742684841156"
"60507.8036712093" "-165702995.6611075699329"
"60507.8037639241" "-165702995.6438818573952"
