"MJD" "shift"
"60507.85809554" "63000006.43509986251593"
"60507.85810622" "63000006.43211067467928"
"60507.85811688" "63000006.42908209562302"
"60507.85812757" "63000006.42601406574249"
"60507.85813823" "63000006.42290654778481"
"60507.85814889" "63000006.41975946724415"
"60507.85815955" "63000006.41657277941704"
"60507.85817024" "63000006.41334643214941"
"60507.85818090" "63000006.41008036583662"
"60507.85819159" "63000006.40677453577518"
"60507.85820225" "63000006.40342886745930"
"60507.85821292" "63000006.40004333108664"
"60507.85822359" "63000006.39661785215139"
"60507.85823426" "63000006.39315238595009"
"60507.85824492" "63000006.38964688032866"
"60507.85825559" "63000006.38610126823187"
"60507.85826628" "63000006.38251551240683"
"60507.85827695" "63000006.37888954579830"
"60507.85828761" "63000006.37522332370281"
"60507.85829830" "63000006.37151677906513"
"60507.85830894" "63000006.36776987463236"
"60507.85831961" "63000006.36398253589869"
"60507.85833035" "63000006.36015472561121"
"60507.85834096" "63000006.35628637671471"
"60507.85835164" "63000006.35237744450569"
"60507.85836230" "63000006.34842787683010"
"60507.85837298" "63000006.34443760663271"
"60507.85838365" "63000006.34040658175945"
"60507.85839433" "63000006.33633475750685"
"60507.85840498" "63000006.33222207427025"
"60507.85841565" "63000006.32806847989559"
"60507.85842633" "63000006.32387391477823"
"60507.85843698" "63000006.31963832676411"
"60507.85844765" "63000006.31536166369915"
"60507.85845833" "63000006.31104386597872"
"60507.85846901" "63000006.30668488889933"
"60507.85847968" "63000006.30228466540575"
"60507.85849034" "63000006.29784315079451"
"60507.85850102" "63000006.29336029291153"
"60507.85851168" "63000006.28883602470160"
"60507.85852236" "63000006.28427030146122"
"60507.85853302" "63000006.27966307103634"
"60507.85854368" "63000006.27501426637173"
"60507.85855437" "63000006.27032384276390"
"60507.85856503" "63000006.26559174805880"
"60507.85857570" "63000006.26081792265177"
"60507.85858637" "63000006.25600231438875"
"60507.85859704" "63000006.25114487111568"
"60507.85860772" "63000006.24624553322792"
"60507.85861839" "63000006.24130424857140"
"60507.85862906" "63000006.23632095754147"
"60507.85863973" "63000006.23129561543465"
"60507.85865041" "63000006.22622816264629"
"60507.85866107" "63000006.22111854702234"
"60507.85867173" "63000006.21596670895815"
"60507.85868241" "63000006.21077260375023"
"60507.85869308" "63000006.20553616434336"
"60507.85870374" "63000006.20025734603405"
"60507.85871441" "63000006.19493609666824"
"60507.85872509" "63000006.18957234919071"
"60507.85873575" "63000006.18416605889797"
"60507.85874642" "63000006.17871717363596"
"60507.85875711" "63000006.17322562634945"
"60507.85876778" "63000006.16769137233496"
"60507.85877845" "63000006.16211435943842"
"60507.85878911" "63000006.15649452805519"
"60507.85879979" "63000006.15083182603121"
"60507.85881045" "63000006.14512620121241"
"60507.85882111" "63000006.13937759399414"
"60507.85883179" "63000006.13358595222235"
"60507.85884247" "63000006.12775121629238"
"60507.85885314" "63000006.12187334150076"
"60507.85886381" "63000006.11595226824284"
"60507.85887448" "63000006.10998794436455"
"60507.85888514" "63000006.10398031771183"
"60507.85889581" "63000006.09792932122946"
"60507.85890649" "63000006.09183491766453"
"60507.85891715" "63000006.08569703996181"
"60507.85892782" "63000006.07951564341784"
"60507.85893850" "63000006.07329066097736"
"60507.85894916" "63000006.06702204793692"
"60507.85895984" "63000006.06070975214243"
"60507.85897051" "63000006.05435371398926"
"60507.85898118" "63000006.04795387387276"
"60507.85899185" "63000006.04151018708944"
"60507.85900251" "63000006.03502260148525"
"60507.85901319" "63000006.02849105000496"
"60507.85902387" "63000006.02191548049450"
"60507.85903454" "63000006.01529585570097"
"60507.85904520" "63000006.00863210111856"
"60507.85905587" "63000006.00192416459322"
"60507.85906654" "63000005.99517200887203"
"60507.85907722" "63000005.98837555944920"
"60507.85908787" "63000005.98153477162123"
"60507.85909855" "63000005.97464959323406"
"60507.85910922" "63000005.96771996468306"
"60507.85911990" "63000005.96074583381414"
"60507.85913057" "63000005.95372714102268"
"60507.85914123" "63000005.94666384160519"
"60507.85915190" "63000005.93955587595701"
"60507.85916259" "63000005.93240318447351"
"60507.85917324" "63000005.92520572245121"
"60507.85918390" "63000005.91796343028545"
"60507.85919458" "63000005.91067625582218"
"60507.85920527" "63000005.90334413945675"
"60507.85921592" "63000005.89596703648567"
"60507.85922660" "63000005.88854487985373"
"60507.85923727" "63000005.88107762485743"
"60507.85924794" "63000005.87356521934271"
"60507.85925860" "63000005.86600759625435"
"60507.85926927" "63000005.85840471088886"
"60507.85927994" "63000005.85075651109219"
"60507.85929062" "63000005.84306293725967"
"60507.85930128" "63000005.83532392978668"
"60507.85931196" "63000005.82753944396973"
"60507.85932263" "63000005.81970942765474"
"60507.85933330" "63000005.81183381378651"
"60507.85934396" "63000005.80391255766153"
"60507.85935464" "63000005.79594559967518"
"60507.85936531" "63000005.78793288767338"
"60507.85937598" "63000005.77987436950207"
"60507.85938664" "63000005.77176998555660"
"60507.85939731" "63000005.76361969113350"
"60507.85940799" "63000005.75542341917753"
"60507.85941867" "63000005.74718112498522"
"60507.85942932" "63000005.73889274895191"
"60507.85944000" "63000005.73055823892355"
"60507.85945067" "63000005.72217754274607"
"60507.85946134" "63000005.71375060081482"
"60507.85947201" "63000005.70527736097574"
"60507.85948268" "63000005.69675776362419"
"60507.85949334" "63000005.68819176405668"
"60507.85950404" "63000005.67957931011915"
"60507.85951471" "63000005.67092033475637"
"60507.85952537" "63000005.66221478581429"
"60507.85953604" "63000005.65346261858940"
"60507.85954670" "63000005.64466377347708"
"60507.85955737" "63000005.63581819087267"
"60507.85956804" "63000005.62692582607269"
"60507.85957871" "63000005.61798661947250"
"60507.85958939" "63000005.60900051891804"
"60507.85960007" "63000005.59996745735407"
"60507.85961073" "63000005.59088740497828"
"60507.85962140" "63000005.58176027983427"
"60507.85963208" "63000005.57258605211973"
"60507.85964274" "63000005.56336465477943"
"60507.85965341" "63000005.55409602820873"
"60507.85966408" "63000005.54478012770414"
"60507.85967476" "63000005.53541690111160"
"60507.85968542" "63000005.52600628882647"
"60507.85969608" "63000005.51654823124409"
"60507.85970676" "63000005.50704268366098"
"60507.85971743" "63000005.49748958647251"
"60507.85972810" "63000005.48788888752460"
"60507.85973877" "63000005.47824052721262"
"60507.85974945" "63000005.46854445338249"
"60507.85976012" "63000005.45880062133074"
"60507.85977078" "63000005.44900896400213"
"60507.85978146" "63000005.43916942924261"
"60507.85979213" "63000005.42928197234869"
"60507.85980280" "63000005.41934652626514"
"60507.85981349" "63000005.40936304628849"
"60507.85982413" "63000005.39933147281408"
"60507.85983480" "63000005.38925174623728"
"60507.85984547" "63000005.37912382930517"
"60507.85985616" "63000005.36894764751196"
"60507.85986682" "63000005.35872315615416"
"60507.85987749" "63000005.34845031052828"
"60507.85988816" "63000005.33812903612852"
"60507.85989883" "63000005.32775928825140"
"60507.85990951" "63000005.31734101474285"
"60507.85992017" "63000005.30687416344881"
"60507.85993084" "63000005.29635867476463"
"60507.85994150" "63000005.28579448908567"
"60507.85995220" "63000005.27518156915903"
"60507.85996287" "63000005.26451984047890"
"60507.85997352" "63000005.25380925834179"
"60507.85998419" "63000005.24304977059364"
"60507.85999488" "63000005.23224132508039"
"60507.86000553" "63000005.22138385474682"
"60507.86001620" "63000005.21047731488943"
"60507.86002687" "63000005.19952165335417"
"60507.86003754" "63000005.18851680308580"
"60507.86004821" "63000005.17746272683144"
"60507.86005888" "63000005.16635935753584"
"60507.86006956" "63000005.15520665049553"
"60507.86008024" "63000005.14400453865528"
"60507.86009091" "63000005.13275297731161"
"60507.86010157" "63000005.12145190685987"
"60507.86011223" "63000005.11010128259659"
"60507.86012291" "63000005.09870103746653"
"60507.86013358" "63000005.08725111931562"
"60507.86014425" "63000005.07575148344040"
"60507.86015493" "63000005.06420207023621"
"60507.86016561" "63000005.05260282009840"
"60507.86017627" "63000005.04095368087292"
"60507.86018692" "63000005.02925460040569"
"60507.86019759" "63000005.01750552654266"
"60507.86020827" "63000005.00570640712976"
"60507.86021894" "63000004.99385717511177"
"60507.86022961" "63000004.98195778578520"
"60507.86024027" "63000004.97000818699598"
"60507.86025095" "63000004.95800831913948"
"60507.86026162" "63000004.94595812261105"
"60507.86027230" "63000004.93385756015778"
"60507.86028297" "63000004.92170655727386"
"60507.86029364" "63000004.90950506925583"
"60507.86030431" "63000004.89725305140018"
"60507.86031497" "63000004.88495042920113"
"60507.86032564" "63000004.87259715795517"
"60507.86033631" "63000004.86019319295883"
"60507.86034698" "63000004.84773845970631"
"60507.86035766" "63000004.83523292094469"
"60507.86036833" "63000004.82267651706934"
"60507.86037899" "63000004.81006918847561"
"60507.86038967" "63000004.79741089046001"
"60507.86040034" "63000004.78470155596733"
"60507.86041102" "63000004.77194114029408"
"60507.86042169" "63000004.75912959128618"
"60507.86043235" "63000004.74626684188843"
"60507.86044301" "63000004.73335285484791"
"60507.86045368" "63000004.72038756310940"
"60507.86046436" "63000004.70737091451883"
"60507.86047502" "63000004.69430284947157"
"60507.86048569" "63000004.68118333071470"
"60507.86049637" "63000004.66801228374243"
"60507.86050705" "63000004.65478967130184"
"60507.86051771" "63000004.64151542633772"
"60507.86052839" "63000004.62818950414658"
"60507.86053905" "63000004.61481184512377"
"60507.86054973" "63000004.60138238966465"
"60507.86056038" "63000004.58790109306574"
"60507.86057107" "63000004.57436789572239"
"60507.86058173" "63000004.56078274548054"
"60507.86059241" "63000004.54714559018612"
"60507.86060308" "63000004.53345637023449"
"60507.86061374" "63000004.51971503347158"
"60507.86062442" "63000004.50592152029276"
"60507.86063510" "63000004.49207578599453"
"60507.86064576" "63000004.47817777097225"
"60507.86065643" "63000004.46422741562128"
"60507.86066709" "63000004.45022468268871"
"60507.86067778" "63000004.43616949766874"
"60507.86068843" "63000004.42206181585789"
"60507.86069910" "63000004.40790158510208"
"60507.86070980" "63000004.39368874579668"
"60507.86072045" "63000004.37942324578762"
"60507.86073112" "63000004.36510503292084"
"60507.86074179" "63000004.35073404759169"
"60507.86075246" "63000004.33631023764610"
"60507.86076314" "63000004.32183355093002"
"60507.86077380" "63000004.30730392783880"
"60507.86078447" "63000004.29272131621838"
"60507.86079515" "63000004.27808567136526"
"60507.86080582" "63000004.26339692622423"
"60507.86081647" "63000004.24865502864122"
"60507.86082715" "63000004.23385992646217"
"60507.86083782" "63000004.21901156753302"
"60507.86084850" "63000004.20410989969969"
"60507.86085916" "63000004.18915485590696"
"60507.86086983" "63000004.17414639145136"
"60507.86088051" "63000004.15908445417881"
"60507.86089118" "63000004.14396898448467"
"60507.86090187" "63000004.12879992276430"
"60507.86091251" "63000004.11357723176479"
"60507.86092324" "63000004.09830083698034"
"60507.86093387" "63000004.08297070115805"
"60507.86094454" "63000004.06758675724268"
"60507.86095519" "63000004.05214895308018"
"60507.86096587" "63000004.03665724396706"
"60507.86097737" "63000004.02111157029867"
"60507.86098720" "63000004.00551186501980"
"60507.86099788" "63000003.98985809832811"
"60507.86100856" "63000003.97415019571781"
"60507.86101922" "63000003.95838810503483"
"60507.86102989" "63000003.94257178157568"
"60507.86104056" "63000003.92670116573572"
"60507.86105123" "63000003.91077619791031"
"60507.86106189" "63000003.89479683339596"
"60507.86107256" "63000003.87876301258802"
"60507.86108325" "63000003.86267468333244"
"60507.86109391" "63000003.84653178602457"
"60507.86110458" "63000003.83033427596092"
"60507.86111525" "63000003.81408208608627"
"60507.86112592" "63000003.79777517169714"
"60507.86113659" "63000003.78141347318888"
"60507.86114726" "63000003.76499693840742"
"60507.86115792" "63000003.74852551519871"
"60507.86116861" "63000003.73199915140867"
"60507.86117929" "63000003.71541777998209"
"60507.86118994" "63000003.69878135621548"
"60507.86120061" "63000003.68208982795477"
"60507.86121129" "63000003.66534313559532"
"60507.86122195" "63000003.64854121953249"
"60507.86123261" "63000003.63168404251337"
"60507.86124328" "63000003.61477153003216"
"60507.86125397" "63000003.59780364483595"
"60507.86126464" "63000003.58078031986952"
"60507.86127532" "63000003.56370151042938"
"60507.86128598" "63000003.54656714946032"
"60507.86129665" "63000003.52937719970942"
"60507.86130731" "63000003.51213159412146"
"60507.86131798" "63000003.49483028054237"
"60507.86132865" "63000003.47747320681810"
"60507.86133932" "63000003.46006032079458"
"60507.86135001" "63000003.44259156286716"
"60507.86136068" "63000003.42506688088179"
"60507.86137134" "63000003.40748622268438"
"60507.86138201" "63000003.38984952867031"
"60507.86139268" "63000003.37215674668550"
"60507.86140336" "63000003.35440782457590"
"60507.86141402" "63000003.33660271018744"
"60507.86142468" "63000003.31874133646488"
"60507.86143537" "63000003.30082366615534"
"60507.86144601" "63000003.28284963220358"
"60507.86145670" "63000003.28009971976280"
"60507.86146737" "63000003.28308825939894"
"60507.86147805" "63000003.29013111442327"
"60507.86148871" "63000003.29129116982222"
"60507.86149938" "63000003.31253321468830"
"60507.86151006" "63000003.34502410888672"
"60507.86152073" "63000003.36178682744503"
"60507.86153140" "63000003.35345271229744"
"60507.86154207" "63000003.33620399236679"
"60507.86155274" "63000003.30617029964924"
"60507.86156340" "63000003.27413619309664"
"60507.86157407" "63000003.24618167430162"
"60507.86158474" "63000003.23132438212633"
"60507.86159543" "63000003.23351973295212"
"60507.86160609" "63000003.23715719580650"
"60507.86161678" "63000003.24299285560846"
"60507.86162742" "63000003.25735859572887"
"60507.86163809" "63000003.28037226945162"
"60507.86164878" "63000003.30001281946898"
"60507.86165944" "63000003.31378942728043"
"60507.86167011" "63000003.30899783968925"
"60507.86168078" "63000003.28875158727169"
"60507.86169146" "63000003.27353270351887"
"60507.86170212" "63000003.26431123167276"
"60507.86171279" "63000003.25482838600874"
"60507.86172347" "63000003.24770691245794"
"60507.86173413" "63000003.24353976547718"
"60507.86174479" "63000003.24247144162655"
"60507.86175550" "63000003.24595363438129"
"60507.86176616" "63000003.24897482991219"
"60507.86177682" "63000003.24938923865557"
"60507.86178749" "63000003.25179509073496"
"60507.86179816" "63000003.25325763225555"
"60507.86180883" "63000003.25302902609110"
"60507.86181951" "63000003.25271981954575"
"60507.86183015" "63000003.24530513584614"
"60507.86184084" "63000003.23716137558222"
"60507.86185149" "63000003.23791430890560"
"60507.86186218" "63000003.23416369408369"
"60507.86187285" "63000003.22381174564362"
"60507.86188350" "63000003.21945172548294"
"60507.86189418" "63000003.21537232398987"
"60507.86190486" "63000003.20840945094824"
"60507.86191553" "63000003.19779959321022"
"60507.86192620" "63000003.20274028182030"
"60507.86193687" "63000003.21158551424742"
"60507.86194753" "63000003.20470700412989"
"60507.86195821" "63000003.18137632310390"
"60507.86196888" "63000003.16128336638212"
"60507.86197954" "63000003.15053218603134"
"60507.86199021" "63000003.13406806439161"
"60507.86200088" "63000003.11653131246567"
"60507.86201156" "63000003.11610839515924"
"60507.86202224" "63000003.13951188325882"
"60507.86203290" "63000003.16552840918303"
"60507.86204357" "63000003.19172236323357"
"60507.86205423" "63000003.21582487970591"
"60507.86206492" "63000003.24107205867767"
"60507.86207558" "63000003.26277936995029"
"60507.86208625" "63000003.29051303118467"
"60507.86209692" "63000003.30241822451353"
"60507.86210758" "63000003.29433291405439"
"60507.86211827" "63000003.28767020255327"
"60507.86212893" "63000003.27678209543228"
"60507.86213960" "63000003.25977847725153"
"60507.86215027" "63000003.24402541667223"
"60507.86216094" "63000003.22494720667601"
"60507.86217161" "63000003.20711137354374"
"60507.86218229" "63000003.20530323684216"
"60507.86219297" "63000003.21166979521513"
"60507.86220362" "63000003.22441519796848"
"60507.86221429" "63000003.23188531398773"
"60507.86222496" "63000003.24547459930182"
"60507.86223563" "63000003.26693289726973"
"60507.86224630" "63000003.28965646773577"
"60507.86225698" "63000003.31120562553406"
"60507.86226766" "63000003.32482889294624"
"60507.86227831" "63000003.32587409764528"
"60507.86228900" "63000003.32946582883596"
"60507.86229968" "63000003.34372560679913"
"60507.86231035" "63000003.34343770146370"
"60507.86232119" "63000003.32792372256517"
"60507.86233168" "63000003.31611466407776"
"60507.86234234" "63000003.30888436734676"
"60507.86235301" "63000003.29295569658279"
"60507.86236368" "63000003.27219498902559"
"60507.86237436" "63000003.25162662565708"
"60507.86238502" "63000003.23282974958420"
"60507.86239569" "63000003.23278843611479"
"60507.86240637" "63000003.24138542264700"
"60507.86241703" "63000003.24737551063299"
"60507.86242770" "63000003.24136783927679"
"60507.86243839" "63000003.24086946249008"
"60507.86244905" "63000003.24187177419662"
"60507.86245971" "63000003.24194369465113"
"60507.86247040" "63000003.24048639833927"
"60507.86248105" "63000003.23285304754972"
"60507.86249172" "63000003.21667769551277"
"60507.86250238" "63000003.20307902991772"
"60507.86251307" "63000003.19434049725533"
"60507.86252373" "63000003.19397134333849"
"60507.86253443" "63000003.20397190749645"
"60507.86254510" "63000003.21299708634615"
"60507.86255576" "63000003.21878212690353"
"60507.86256641" "63000003.22804202139378"
"60507.86257709" "63000003.24255347251892"
"60507.86258775" "63000003.26033714413643"
"60507.86259843" "63000003.27441181987524"
"60507.86260909" "63000003.27560909092426"
"60507.86261978" "63000003.26149783283472"
"60507.86263044" "63000003.25029696524143"
"60507.86264111" "63000003.24873394519091"
"60507.86265179" "63000003.25044187903404"
"60507.86266246" "63000003.23418936133385"
"60507.86267313" "63000003.23059819638729"
"60507.86268381" "63000003.22443696856499"
"60507.86269447" "63000003.21315893530846"
"60507.86270512" "63000003.21547240763903"
"60507.86271580" "63000003.21065462380648"
"60507.86272648" "63000003.20902364701033"
"60507.86273716" "63000003.21359093487263"
"60507.86274782" "63000003.22623144090176"
"60507.86275849" "63000003.23601392656565"
"60507.86276915" "63000003.23709376901388"
"60507.86277983" "63000003.24207487702370"
"60507.86279050" "63000003.24612430483103"
"60507.86280117" "63000003.25033746659756"
"60507.86281184" "63000003.25009494274855"
"60507.86282251" "63000003.25344448536634"
"60507.86283317" "63000003.25092633813620"
"60507.86284385" "63000003.23821337521076"
"60507.86285451" "63000003.22200130671263"
"60507.86286518" "63000003.19992645829916"
"60507.86287587" "63000003.17654432356358"
"60507.86288653" "63000003.14877439290285"
"60507.86289720" "63000003.12501417845488"
"60507.86290788" "63000003.11103869229555"
"60507.86291854" "63000003.11977570503950"
"60507.86292921" "63000003.12842654436827"
"60507.86293988" "63000003.13219287246466"
"60507.86295056" "63000003.14891711622477"
"60507.86296121" "63000003.17596100270748"
"60507.86297190" "63000003.20883359760046"
"60507.86298257" "63000003.23337801545858"
"60507.86299324" "63000003.25945834070444"
"60507.86300389" "63000003.27341976761818"
"60507.86301457" "63000003.28519976139069"
"60507.86302523" "63000003.28995144367218"
"60507.86303592" "63000003.28068888932467"
"60507.86304659" "63000003.24933077394962"
"60507.86305726" "63000003.21612103283405"
"60507.86306793" "63000003.18802414834499"
"60507.86307860" "63000003.16640641540289"
"60507.86308926" "63000003.15230836719275"
"60507.86309993" "63000003.14199428260326"
"60507.86311059" "63000003.13396377116442"
"60507.86312128" "63000003.13559579104185"
"60507.86313195" "63000003.15997321903706"
"60507.86314262" "63000003.18330863118172"
"60507.86315330" "63000003.20892006158829"
"60507.86316396" "63000003.22239032387733"
"60507.86317464" "63000003.22916360199451"
"60507.86318531" "63000003.23399065434933"
"60507.86319596" "63000003.24593429267406"
"60507.86320665" "63000003.24228798598051"
"60507.86321731" "63000003.22514759749174"
"60507.86322798" "63000003.21301124989986"
"60507.86323865" "63000003.20292014628649"
"60507.86324932" "63000003.19869714230299"
"60507.86325999" "63000003.20432676374912"
"60507.86327066" "63000003.20591463893652"
"60507.86328135" "63000003.19523257762194"
"60507.86329201" "63000003.19792309403419"
"60507.86330268" "63000003.21026577800512"
"60507.86331334" "63000003.22057184576988"
"60507.86332403" "63000003.22719160467386"
"60507.86333469" "63000003.24077612906694"
"60507.86334536" "63000003.25479456037283"
"60507.86335603" "63000003.26887334138155"
"60507.86336670" "63000003.27847532182932"
"60507.86337737" "63000003.27973025292158"
"60507.86338804" "63000003.27966929227114"
"60507.86339870" "63000003.26677073538303"
"60507.86340938" "63000003.25758060812950"
"60507.86342007" "63000003.24759557098150"
"60507.86343072" "63000003.23306537419558"
"60507.86344140" "63000003.22090291976929"
"60507.86345206" "63000003.21263606101274"
"60507.86346273" "63000003.20578190684319"
"60507.86347340" "63000003.20947039127350"
"60507.86348409" "63000003.20450015366077"
"60507.86349474" "63000003.20743577182293"
"60507.86350542" "63000003.22283821552992"
"60507.86351608" "63000003.24453135579824"
"60507.86352675" "63000003.26224752515554"
"60507.86353743" "63000003.26968582719564"
"60507.86354810" "63000003.27311310917139"
"60507.86355877" "63000003.28183540701866"
"60507.86356943" "63000003.28849337249994"
"60507.86358011" "63000003.29365724325180"
"60507.86359077" "63000003.29108554869890"
"60507.86360144" "63000003.28683193027973"
"60507.86361212" "63000003.28391261398792"
"60507.86362279" "63000003.28755276650190"
"60507.86363346" "63000003.28608807176352"
"60507.86364413" "63000003.28497584909201"
"60507.86365480" "63000003.28970155119896"
"60507.86366547" "63000003.30243536829948"
"60507.86367614" "63000003.31533826142550"
"60507.86368681" "63000003.32719080895185"
"60507.86369747" "63000003.33976473659277"
"60507.86370816" "63000003.33960813283920"
"60507.86371882" "63000003.32743173092604"
"60507.86372949" "63000003.30278951674700"
"60507.86374016" "63000003.28151708841324"
"60507.86375083" "63000003.26874868571758"
"60507.86376150" "63000003.27519654482603"
"60507.86377218" "63000003.28819536417723"
"60507.86378284" "63000003.30020725727081"
"60507.86379352" "63000003.31037969887257"
"60507.86380419" "63000003.30711656808853"
"60507.86381486" "63000003.30310517549515"
"60507.86382554" "63000003.29656516015530"
"60507.86383620" "63000003.30180804431438"
"60507.86384686" "63000003.30479179322720"
"60507.86385753" "63000003.29725925624371"
"60507.86386821" "63000003.29061527550220"
"60507.86387887" "63000003.27679328620434"
"60507.86388954" "63000003.24416955560446"
"60507.86390021" "63000003.21821793913841"
"60507.86391088" "63000003.19151815026999"
"60507.86392155" "63000003.18762132525444"
"60507.86393223" "63000003.19514188915491"
"60507.86394290" "63000003.21731454879045"
"60507.86395358" "63000003.23508884757757"
"60507.86396425" "63000003.24869633466005"
"60507.86397490" "63000003.25352343171835"
"60507.86398558" "63000003.25031419098377"
"60507.86399625" "63000003.25235344469547"
"60507.86400693" "63000003.26172702014446"
"60507.86401759" "63000003.25890437513590"
"60507.86402826" "63000003.24925007671118"
"60507.86403893" "63000003.24481907486916"
"60507.86404960" "63000003.25902386754751"
"60507.86406028" "63000003.26411810517311"
"60507.86407094" "63000003.26673664152622"
"60507.86408162" "63000003.26626878976822"
"60507.86409228" "63000003.26768896728754"
"60507.86410295" "63000003.26504262536764"
"60507.86411362" "63000003.25662951171398"
"60507.86412429" "63000003.25107090920210"
"60507.86413496" "63000003.23542065173388"
"60507.86414563" "63000003.23140062391758"
"60507.86415630" "63000003.23968578130007"
"60507.86416698" "63000003.24904478341341"
"60507.86417764" "63000003.25054200738668"
"60507.86418831" "63000003.26197686791420"
"60507.86419900" "63000003.28246895968914"
"60507.86420967" "63000003.30001465231180"
"60507.86422032" "63000003.30988945811987"
"60507.86423099" "63000003.31618263572454"
"60507.86424166" "63000003.30653508007526"
"60507.86425233" "63000003.29657498002052"
"60507.86426301" "63000003.28811480849981"
"60507.86427368" "63000003.28458996117115"
"60507.86428434" "63000003.27851363271475"
"60507.86429503" "63000003.26450479030609"
"60507.86430567" "63000003.24780648201704"
"60507.86431635" "63000003.23423860222101"
"60507.86432704" "63000003.23276143521070"
"60507.86433770" "63000003.22829903662205"
"60507.86434836" "63000003.22287882119417"
"60507.86435904" "63000003.21334269642830"
"60507.86436972" "63000003.20911925286055"
"60507.86438038" "63000003.21290095895529"
"60507.86439105" "63000003.22616987675428"
"60507.86440174" "63000003.23913111537695"
"60507.86441240" "63000003.24963228404522"
"60507.86442307" "63000003.26309449970722"
"60507.86443374" "63000003.27616069465876"
"60507.86444441" "63000003.28142528235912"
"60507.86445508" "63000003.27268005162477"
"60507.86446576" "63000003.27592685818672"
"60507.86447643" "63000003.27954083681107"
"60507.86448707" "63000003.27916204929352"
"60507.86449775" "63000003.27323728054762"
"60507.86450842" "63000003.27651727199554"
"60507.86451910" "63000003.28026005625725"
"60507.86452976" "63000003.28696061670780"
"60507.86454045" "63000003.28020401299000"
"60507.86455111" "63000003.27307873964310"
"60507.86456177" "63000003.26238878816366"
"60507.86457245" "63000003.25245271623135"
"60507.86458312" "63000003.23612735420465"
"60507.86459380" "63000003.22055872529745"
"60507.86460447" "63000003.21253166347742"
"60507.86461512" "63000003.21594572067261"
"60507.86462580" "63000003.23569983989000"
"60507.86463646" "63000003.25008709728718"
"60507.86464715" "63000003.24569421261549"
"60507.86465782" "63000003.22834319621325"
"60507.86466847" "63000003.20581649988890"
"60507.86467916" "63000003.17989220470190"
"60507.86468983" "63000003.15850218385458"
"60507.86470050" "63000003.15067236125469"
"60507.86471117" "63000003.14274993538857"
"60507.86472183" "63000003.13789401203394"
"60507.86473250" "63000003.13893479853868"
"60507.86474318" "63000003.15075214207172"
"60507.86475384" "63000003.17257572710514"
"60507.86476452" "63000003.19402006268501"
"60507.86477518" "63000003.21371722221375"
"60507.86478586" "63000003.23469436168671"
"60507.86479653" "63000003.24972473084927"
"60507.86480720" "63000003.26384462416172"
"60507.86481787" "63000003.26989053189754"
"60507.86482854" "63000003.26523427665234"
"60507.86483922" "63000003.25422605872154"
"60507.86484990" "63000003.24693701416254"
"60507.86486055" "63000003.24404102563858"
"60507.86487122" "63000003.24353107810020"
"60507.86488187" "63000003.24791602790356"
"60507.86489256" "63000003.25061443448067"
"60507.86490323" "63000003.25416131317616"
"60507.86491390" "63000003.25921349972486"
"60507.86492457" "63000003.26375449448824"
"60507.86493524" "63000003.27039407938719"
"60507.86494593" "63000003.27027215808630"
"60507.86495659" "63000003.26220552623272"
"60507.86496725" "63000003.24968203902245"
"60507.86497795" "63000003.24272998422384"
"60507.86498859" "63000003.23476923257113"
"60507.86499926" "63000003.23558001965284"
"60507.86500994" "63000003.23674297332764"
"60507.86502061" "63000003.23868758976460"
"60507.86503127" "63000003.23617063462734"
"60507.86504194" "63000003.24093981087208"
"60507.86505263" "63000003.24709701538086"
"60507.86506329" "63000003.26968303322792"
"60507.86507397" "63000003.29610669612885"
"60507.86508463" "63000003.32230360060930"
"60507.86509530" "63000003.34982037544250"
"60507.86510596" "63000003.38181372731924"
"60507.86511663" "63000003.40840930491686"
"60507.86512731" "63000003.41126652806997"
"60507.86513798" "63000003.37648982554674"
"60507.86514864" "63000003.34378821402788"
"60507.86515932" "63000003.31979987025261"
"60507.86516999" "63000003.30559351295233"
"60507.86518065" "63000003.28244546800852"
"60507.86519134" "63000003.25037696957588"
"60507.86520201" "63000003.20940048992634"
"60507.86521267" "63000003.18289180845022"
"60507.86522334" "63000003.18214292079210"
"60507.86523401" "63000003.17781378328800"
"60507.86524468" "63000003.17110212147236"
"60507.86525535" "63000003.17810010910034"
"60507.86526602" "63000003.20870397239923"
"60507.86527670" "63000003.23471196740866"
"60507.86528736" "63000003.25569808483124"
"60507.86529805" "63000003.26668758690357"
"60507.86530870" "63000003.26409693807364"
"60507.86531937" "63000003.25927503407001"
"60507.86533005" "63000003.25619240105152"
"60507.86534072" "63000003.25089725852013"
"60507.86535139" "63000003.24144414067268"
"60507.86536205" "63000003.23347035795450"
"60507.86537272" "63000003.23676817119122"
"60507.86538342" "63000003.24983555823565"
"60507.86539406" "63000003.27483278512955"
"60507.86540474" "63000003.30077368021011"
"60507.86541542" "63000003.32740893959999"
"60507.86542608" "63000003.33066199719906"
"60507.86543675" "63000003.31495381891727"
"60507.86544742" "63000003.30880941450596"
"60507.86545808" "63000003.31208061426878"
"60507.86546876" "63000003.30675139278173"
"60507.86547944" "63000003.29379931092262"
"60507.86549009" "63000003.27932710200548"
"60507.86550077" "63000003.26828087866306"
"60507.86551144" "63000003.25700308382511"
"60507.86552210" "63000003.25155421346426"
"60507.86553278" "63000003.24957909435034"
"60507.86554345" "63000003.25186008960009"
