# Readme Information 
# Data taken on 250307, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250308.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2259), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.563057e+04 s, uptime fraction 7.236567e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0741848856880002e+04	   6.3000001656593800e+07	   1.0000000000000000e+00	
   6.0741848868050001e+04	   6.3000001651098594e+07	   1.0000000000000000e+00	
   6.0741848879199999e+04	   6.3000001649927534e+07	   1.0000000000000000e+00	
   6.0741848890349997e+04	   6.3000001643624231e+07	   1.0000000000000000e+00	
   6.0741848901509999e+04	   6.3000001632060401e+07	   1.0000000000000000e+00	
   6.0741848912670001e+04	   6.3000001625193976e+07	   1.0000000000000000e+00	
   6.0741848923830003e+04	   6.3000001623525739e+07	   1.0000000000000000e+00	
   6.0741848934980000e+04	   6.3000001624196485e+07	   1.0000000000000000e+00	
   6.0741848946140002e+04	   6.3000001625715360e+07	   1.0000000000000000e+00	
   6.0741848957299997e+04	   6.3000001636879966e+07	   1.0000000000000000e+00	
   6.0741848968459999e+04	   6.3000001655875467e+07	   1.0000000000000000e+00	
   6.0741848979609997e+04	   6.3000001665115818e+07	   1.0000000000000000e+00	
   6.0741848990780003e+04	   6.3000001665021129e+07	   1.0000000000000000e+00	
   6.0741849001939998e+04	   6.3000001655722558e+07	   1.0000000000000000e+00	
   6.0741849013090003e+04	   6.3000001637147330e+07	   1.0000000000000000e+00	
   6.0741849024240000e+04	   6.3000001619745955e+07	   1.0000000000000000e+00	
   6.0741849035409999e+04	   6.3000001612470321e+07	   1.0000000000000000e+00	
   6.0741849046570002e+04	   6.3000001603398807e+07	   1.0000000000000000e+00	
   6.0741849057710002e+04	   6.3000001595959254e+07	   1.0000000000000000e+00	
   6.0741849068889998e+04	   6.3000001587228857e+07	   1.0000000000000000e+00	
   6.0741849080040003e+04	   6.3000001585534953e+07	   1.0000000000000000e+00	
   6.0741849091190001e+04	   6.3000001585016385e+07	   1.0000000000000000e+00	
   6.0741849102350003e+04	   6.3000001589082882e+07	   1.0000000000000000e+00	
   6.0741849113509998e+04	   6.3000001591427214e+07	   1.0000000000000000e+00	
   6.0741849124670000e+04	   6.3000001594503433e+07	   1.0000000000000000e+00	
   6.0741849135819997e+04	   6.3000001594820715e+07	   1.0000000000000000e+00	
   6.0741849146979999e+04	   6.3000001600443430e+07	   1.0000000000000000e+00	
   6.0741849158129997e+04	   6.3000001607387856e+07	   1.0000000000000000e+00	
   6.0741849169300003e+04	   6.3000001615313709e+07	   1.0000000000000000e+00	
   6.0741849180459998e+04	   6.3000001621603884e+07	   1.0000000000000000e+00	
   6.0741849191610003e+04	   6.3000001630347393e+07	   1.0000000000000000e+00	
   6.0741849202769998e+04	   6.3000001642676726e+07	   1.0000000000000000e+00	
   6.0741849213920003e+04	   6.3000001657162905e+07	   1.0000000000000000e+00	
   6.0741849225090002e+04	   6.3000001668998294e+07	   1.0000000000000000e+00	
   6.0741849236239999e+04	   6.3000001676629320e+07	   1.0000000000000000e+00	
   6.0741849247400001e+04	   6.3000001691406749e+07	   1.0000000000000000e+00	
   6.0741849258560003e+04	   6.3000001701636262e+07	   1.0000000000000000e+00	
   6.0741849269719998e+04	   6.3000001708077863e+07	   1.0000000000000000e+00	
   6.0741849280870003e+04	   6.3000001705459617e+07	   1.0000000000000000e+00	
   6.0741849292029998e+04	   6.3000001700768739e+07	   1.0000000000000000e+00	
   6.0741849303190000e+04	   6.3000001693546534e+07	   1.0000000000000000e+00	
   6.0741849314350002e+04	   6.3000001683650739e+07	   1.0000000000000000e+00	
   6.0741849325490002e+04	   6.3000001661959186e+07	   1.0000000000000000e+00	
   6.0741849336669999e+04	   6.3000001641352706e+07	   1.0000000000000000e+00	
   6.0741849347820003e+04	   6.3000001627196230e+07	   1.0000000000000000e+00	
   6.0741849358990003e+04	   6.3000001616284423e+07	   1.0000000000000000e+00	
   6.0741849370140000e+04	   6.3000001612360857e+07	   1.0000000000000000e+00	
   6.0741849381289998e+04	   6.3000001607745834e+07	   1.0000000000000000e+00	
   6.0741849392459997e+04	   6.3000001604974523e+07	   1.0000000000000000e+00	
   6.0741849403610002e+04	   6.3000001602598988e+07	   1.0000000000000000e+00	
   6.0741849414769997e+04	   6.3000001603457093e+07	   1.0000000000000000e+00	
   6.0741849425929999e+04	   6.3000001604205362e+07	   1.0000000000000000e+00	
   6.0741849437090001e+04	   6.3000001608012132e+07	   1.0000000000000000e+00	
   6.0741849448239998e+04	   6.3000001613046236e+07	   1.0000000000000000e+00	
   6.0741849459400000e+04	   6.3000001622189514e+07	   1.0000000000000000e+00	
   6.0741849470560002e+04	   6.3000001630076513e+07	   1.0000000000000000e+00	
   6.0741849481719997e+04	   6.3000001632460944e+07	   1.0000000000000000e+00	
   6.0741849492859998e+04	   6.3000001624639809e+07	   1.0000000000000000e+00	
   6.0741849504029997e+04	   6.3000001613363214e+07	   1.0000000000000000e+00	
   6.0741849515189999e+04	   6.3000001607058451e+07	   1.0000000000000000e+00	
   6.0741849526350001e+04	   6.3000001613277517e+07	   1.0000000000000000e+00	
   6.0741849537520000e+04	   6.3000001618372865e+07	   1.0000000000000000e+00	
   6.0741849548660000e+04	   6.3000001618727565e+07	   1.0000000000000000e+00	
   6.0741849559820002e+04	   6.3000001623157956e+07	   1.0000000000000000e+00	
   6.0741849570979997e+04	   6.3000001631004341e+07	   1.0000000000000000e+00	
   6.0741849582139999e+04	   6.3000001631536365e+07	   1.0000000000000000e+00	
   6.0741849593259998e+04	   6.3000001622279406e+07	   1.0000000000000000e+00	
   6.0741849604449999e+04	   6.3000001615818471e+07	   1.0000000000000000e+00	
   6.0741849615599996e+04	   6.3000001609394856e+07	   1.0000000000000000e+00	
   6.0741849626780000e+04	   6.3000001605778001e+07	   1.0000000000000000e+00	
   6.0741849637920001e+04	   6.3000001601257339e+07	   1.0000000000000000e+00	
   6.0741849649080003e+04	   6.3000001598999061e+07	   1.0000000000000000e+00	
   6.0741849660239997e+04	   6.3000001603363112e+07	   1.0000000000000000e+00	
   6.0741849671390002e+04	   6.3000001610924140e+07	   1.0000000000000000e+00	
   6.0741849682549997e+04	   6.3000001616450779e+07	   1.0000000000000000e+00	
   6.0741849693700002e+04	   6.3000001624566160e+07	   1.0000000000000000e+00	
   6.0741849704870001e+04	   6.3000001629124783e+07	   1.0000000000000000e+00	
   6.0741849716019999e+04	   6.3000001623771831e+07	   1.0000000000000000e+00	
   6.0741849727189998e+04	   6.3000001613253690e+07	   1.0000000000000000e+00	
   6.0741849738340003e+04	   6.3000001604074836e+07	   1.0000000000000000e+00	
   6.0741849749490000e+04	   6.3000001596915737e+07	   1.0000000000000000e+00	
   6.0741849760659999e+04	   6.3000001591613151e+07	   1.0000000000000000e+00	
   6.0741849771809997e+04	   6.3000001595383108e+07	   1.0000000000000000e+00	
   6.0741849782969999e+04	   6.3000001594914742e+07	   1.0000000000000000e+00	
   6.0741849794130001e+04	   6.3000001596048020e+07	   1.0000000000000000e+00	
   6.0741849805279999e+04	   6.3000001597561084e+07	   1.0000000000000000e+00	
   6.0741849816440001e+04	   6.3000001599722043e+07	   1.0000000000000000e+00	
   6.0741849827600003e+04	   6.3000001601739042e+07	   1.0000000000000000e+00	
   6.0741849838759998e+04	   6.3000001603494987e+07	   1.0000000000000000e+00	
   6.0741849849910002e+04	   6.3000001603467517e+07	   1.0000000000000000e+00	
   6.0741849861069997e+04	   6.3000001603966534e+07	   1.0000000000000000e+00	
   6.0741849872229999e+04	   6.3000001599733256e+07	   1.0000000000000000e+00	
   6.0741849883390001e+04	   6.3000001595104307e+07	   1.0000000000000000e+00	
   6.0741849894539999e+04	   6.3000001586133458e+07	   1.0000000000000000e+00	
   6.0741849905700001e+04	   6.3000001577812321e+07	   1.0000000000000000e+00	
   6.0741849916860003e+04	   6.3000001562867381e+07	   1.0000000000000000e+00	
   6.0741849928019998e+04	   6.3000001553895816e+07	   1.0000000000000000e+00	
   6.0741849939170002e+04	   6.3000001550846063e+07	   1.0000000000000000e+00	
   6.0741849950329997e+04	   6.3000001556448996e+07	   1.0000000000000000e+00	
   6.0741849961489999e+04	   6.3000001560177289e+07	   1.0000000000000000e+00	
   6.0741849972639997e+04	   6.3000001564605221e+07	   1.0000000000000000e+00	
   6.0741849983810003e+04	   6.3000001567990810e+07	   1.0000000000000000e+00	
   6.0741849994960001e+04	   6.3000001579952188e+07	   1.0000000000000000e+00	
   6.0741850006120003e+04	   6.3000001594041422e+07	   1.0000000000000000e+00	
   6.0741850017270001e+04	   6.3000001612153240e+07	   1.0000000000000000e+00	
   6.0741850028410001e+04	   6.3000001621967532e+07	   1.0000000000000000e+00	
   6.0741850039589997e+04	   6.3000001629058771e+07	   1.0000000000000000e+00	
   6.0741850050749999e+04	   6.3000001634095274e+07	   1.0000000000000000e+00	
   6.0741850061919999e+04	   6.3000001643517621e+07	   1.0000000000000000e+00	
   6.0741850073070003e+04	   6.3000001650893927e+07	   1.0000000000000000e+00	
   6.0741850084229998e+04	   6.3000001654432565e+07	   1.0000000000000000e+00	
   6.0741850095380003e+04	   6.3000001658913307e+07	   1.0000000000000000e+00	
   6.0741850106539998e+04	   6.3000001660321966e+07	   1.0000000000000000e+00	
   6.0741850117700000e+04	   6.3000001653756358e+07	   1.0000000000000000e+00	
   6.0741850128860002e+04	   6.3000001639547102e+07	   1.0000000000000000e+00	
   6.0741850140009999e+04	   6.3000001629430979e+07	   1.0000000000000000e+00	
   6.0741850151170001e+04	   6.3000001625321522e+07	   1.0000000000000000e+00	
   6.0741850162330004e+04	   6.3000001623130202e+07	   1.0000000000000000e+00	
   6.0741850173489998e+04	   6.3000001619104236e+07	   1.0000000000000000e+00	
   6.0741850184640003e+04	   6.3000001616796575e+07	   1.0000000000000000e+00	
   6.0741850195799998e+04	   6.3000001614825785e+07	   1.0000000000000000e+00	
   6.0741850206960000e+04	   6.3000001610933386e+07	   1.0000000000000000e+00	
   6.0741850218120002e+04	   6.3000001608333722e+07	   1.0000000000000000e+00	
   6.0741850229279997e+04	   6.3000001607281066e+07	   1.0000000000000000e+00	
   6.0741850240439999e+04	   6.3000001607549697e+07	   1.0000000000000000e+00	
   6.0741850251600001e+04	   6.3000001601614192e+07	   1.0000000000000000e+00	
   6.0741850262760003e+04	   6.3000001595870085e+07	   1.0000000000000000e+00	
   6.0741850273910000e+04	   6.3000001589737698e+07	   1.0000000000000000e+00	
   6.0741850285070002e+04	   6.3000001588345014e+07	   1.0000000000000000e+00	
   6.0741850296229997e+04	   6.3000001589278728e+07	   1.0000000000000000e+00	
   6.0741850307380002e+04	   6.3000001593032315e+07	   1.0000000000000000e+00	
   6.0741850318530000e+04	   6.3000001594625033e+07	   1.0000000000000000e+00	
   6.0741850329690002e+04	   6.3000001594965309e+07	   1.0000000000000000e+00	
   6.0741850340849996e+04	   6.3000001594086662e+07	   1.0000000000000000e+00	
   6.0741850352009998e+04	   6.3000001592368558e+07	   1.0000000000000000e+00	
   6.0741850363160003e+04	   6.3000001587126128e+07	   1.0000000000000000e+00	
   6.0741850374319998e+04	   6.3000001581367567e+07	   1.0000000000000000e+00	
   6.0741850385480000e+04	   6.3000001576904677e+07	   1.0000000000000000e+00	
   6.0741850396649999e+04	   6.3000001572416514e+07	   1.0000000000000000e+00	
   6.0741850407799997e+04	   6.3000001569005437e+07	   1.0000000000000000e+00	
   6.0741850418959999e+04	   6.3000001565803029e+07	   1.0000000000000000e+00	
   6.0741850430120001e+04	   6.3000001568690345e+07	   1.0000000000000000e+00	
   6.0741850441260001e+04	   6.3000001577742673e+07	   1.0000000000000000e+00	
   6.0741850452420003e+04	   6.3000001588085257e+07	   1.0000000000000000e+00	
   6.0741850463579998e+04	   6.3000001598635048e+07	   1.0000000000000000e+00	
   6.0741850474749997e+04	   6.3000001607707530e+07	   1.0000000000000000e+00	
   6.0741850485900002e+04	   6.3000001615698308e+07	   1.0000000000000000e+00	
   6.0741850497059997e+04	   6.3000001621627375e+07	   1.0000000000000000e+00	
   6.0741850508210002e+04	   6.3000001627488591e+07	   1.0000000000000000e+00	
   6.0741850519369997e+04	   6.3000001631555140e+07	   1.0000000000000000e+00	
   6.0741850530529999e+04	   6.3000001638593733e+07	   1.0000000000000000e+00	
   6.0741850541680004e+04	   6.3000001642545484e+07	   1.0000000000000000e+00	
   6.0741850552850003e+04	   6.3000001640172839e+07	   1.0000000000000000e+00	
   6.0741850564009997e+04	   6.3000001638115510e+07	   1.0000000000000000e+00	
   6.0741850575160002e+04	   6.3000001640548065e+07	   1.0000000000000000e+00	
   6.0741850586319997e+04	   6.3000001641733468e+07	   1.0000000000000000e+00	
   6.0741850597470002e+04	   6.3000001641518146e+07	   1.0000000000000000e+00	
   6.0741850608620000e+04	   6.3000001642704494e+07	   1.0000000000000000e+00	
   6.0741850619780002e+04	   6.3000001637479722e+07	   1.0000000000000000e+00	
   6.0741850630950001e+04	   6.3000001631942183e+07	   1.0000000000000000e+00	
   6.0741850642110003e+04	   6.3000001623235643e+07	   1.0000000000000000e+00	
   6.0741850653269998e+04	   6.3000001611157194e+07	   1.0000000000000000e+00	
   6.0741850664420002e+04	   6.3000001596664347e+07	   1.0000000000000000e+00	
   6.0741850675570000e+04	   6.3000001593060218e+07	   1.0000000000000000e+00	
   6.0741850686730002e+04	   6.3000001598633155e+07	   1.0000000000000000e+00	
   6.0741850697889997e+04	   6.3000001614738978e+07	   1.0000000000000000e+00	
   6.0741850709049999e+04	   6.3000001635473788e+07	   1.0000000000000000e+00	
   6.0741850720199996e+04	   6.3000001654064544e+07	   1.0000000000000000e+00	
   6.0741850731359998e+04	   6.3000001666343085e+07	   1.0000000000000000e+00	
   6.0741850742510003e+04	   6.3000001670598358e+07	   1.0000000000000000e+00	
   6.0741850753680003e+04	   6.3000001663038500e+07	   1.0000000000000000e+00	
   6.0741850764839997e+04	   6.3000001664301239e+07	   1.0000000000000000e+00	
   6.0741850776009996e+04	   6.3000001671824597e+07	   1.0000000000000000e+00	
   6.0741850787160001e+04	   6.3000001677590780e+07	   1.0000000000000000e+00	
   6.0741850798320003e+04	   6.3000001682683975e+07	   1.0000000000000000e+00	
   6.0741850809470001e+04	   6.3000001688211434e+07	   1.0000000000000000e+00	
   6.0741850820630003e+04	   6.3000001698576890e+07	   1.0000000000000000e+00	
   6.0741850831789998e+04	   6.3000001698996060e+07	   1.0000000000000000e+00	
   6.0741850842950000e+04	   6.3000001686119348e+07	   1.0000000000000000e+00	
   6.0741850854110002e+04	   6.3000001672809660e+07	   1.0000000000000000e+00	
   6.0741850865269997e+04	   6.3000001658402741e+07	   1.0000000000000000e+00	
   6.0741850876420001e+04	   6.3000001643476330e+07	   1.0000000000000000e+00	
   6.0741850887580003e+04	   6.3000001632101536e+07	   1.0000000000000000e+00	
   6.0741850898739998e+04	   6.3000001619707420e+07	   1.0000000000000000e+00	
   6.0741850909900000e+04	   6.3000001611021541e+07	   1.0000000000000000e+00	
   6.0741850921060002e+04	   6.3000001608587444e+07	   1.0000000000000000e+00	
   6.0741850932200003e+04	   6.3000001611082450e+07	   1.0000000000000000e+00	
   6.0741850943359997e+04	   6.3000001615237541e+07	   1.0000000000000000e+00	
   6.0741850954529997e+04	   6.3000001618261278e+07	   1.0000000000000000e+00	
   6.0741850965689999e+04	   6.3000001623019122e+07	   1.0000000000000000e+00	
   6.0741850976840004e+04	   6.3000001629554830e+07	   1.0000000000000000e+00	
   6.0741850987999998e+04	   6.3000001635274716e+07	   1.0000000000000000e+00	
   6.0741850999150003e+04	   6.3000001635644943e+07	   1.0000000000000000e+00	
   6.0741851010309998e+04	   6.3000001638923645e+07	   1.0000000000000000e+00	
   6.0741851021479997e+04	   6.3000001639491357e+07	   1.0000000000000000e+00	
   6.0741851032630002e+04	   6.3000001639212184e+07	   1.0000000000000000e+00	
   6.0741851043780000e+04	   6.3000001647725075e+07	   1.0000000000000000e+00	
   6.0741851054940002e+04	   6.3000001660228014e+07	   1.0000000000000000e+00	
   6.0741851066099996e+04	   6.3000001668841988e+07	   1.0000000000000000e+00	
   6.0741851077259998e+04	   6.3000001677228749e+07	   1.0000000000000000e+00	
   6.0741851088410003e+04	   6.3000001679586723e+07	   1.0000000000000000e+00	
   6.0741851099569998e+04	   6.3000001671356179e+07	   1.0000000000000000e+00	
   6.0741851110730000e+04	   6.3000001661106363e+07	   1.0000000000000000e+00	
   6.0741851121890002e+04	   6.3000001649574071e+07	   1.0000000000000000e+00	
   6.0741851133060001e+04	   6.3000001639165923e+07	   1.0000000000000000e+00	
   6.0741851144200002e+04	   6.3000001628393956e+07	   1.0000000000000000e+00	
   6.0741851155359996e+04	   6.3000001620572463e+07	   1.0000000000000000e+00	
   6.0741851166519999e+04	   6.3000001611651435e+07	   1.0000000000000000e+00	
   6.0741851177689998e+04	   6.3000001603598207e+07	   1.0000000000000000e+00	
   6.0741851188829998e+04	   6.3000001594585456e+07	   1.0000000000000000e+00	
   6.0741851199990000e+04	   6.3000001593726963e+07	   1.0000000000000000e+00	
   6.0741851211139998e+04	   6.3000001594398014e+07	   1.0000000000000000e+00	
   6.0741851222309997e+04	   6.3000001593179293e+07	   1.0000000000000000e+00	
   6.0741851233460002e+04	   6.3000001597207159e+07	   1.0000000000000000e+00	
   6.0741851244619997e+04	   6.3000001606765881e+07	   1.0000000000000000e+00	
   6.0741851255779999e+04	   6.3000001615555622e+07	   1.0000000000000000e+00	
   6.0741851266930003e+04	   6.3000001618779123e+07	   1.0000000000000000e+00	
   6.0741851278089998e+04	   6.3000001620838113e+07	   1.0000000000000000e+00	
   6.0741851289250000e+04	   6.3000001613148004e+07	   1.0000000000000000e+00	
   6.0741851300410002e+04	   6.3000001607832670e+07	   1.0000000000000000e+00	
   6.0741851311560000e+04	   6.3000001597512029e+07	   1.0000000000000000e+00	
   6.0741851322720002e+04	   6.3000001590572745e+07	   1.0000000000000000e+00	
   6.0741851333879997e+04	   6.3000001583906665e+07	   1.0000000000000000e+00	
   6.0741851345030002e+04	   6.3000001575973451e+07	   1.0000000000000000e+00	
   6.0741851356190004e+04	   6.3000001564427905e+07	   1.0000000000000000e+00	
   6.0741851367340001e+04	   6.3000001559526660e+07	   1.0000000000000000e+00	
   6.0741851378500003e+04	   6.3000001558450222e+07	   1.0000000000000000e+00	
   6.0741851389670002e+04	   6.3000001556047052e+07	   1.0000000000000000e+00	
   6.0741851400829997e+04	   6.3000001555107720e+07	   1.0000000000000000e+00	
   6.0741851411989999e+04	   6.3000001553992055e+07	   1.0000000000000000e+00	
   6.0741851423139997e+04	   6.3000001547399521e+07	   1.0000000000000000e+00	
   6.0741851434299999e+04	   6.3000001543635458e+07	   1.0000000000000000e+00	
   6.0741851445460001e+04	   6.3000001545707509e+07	   1.0000000000000000e+00	
   6.0741851456630000e+04	   6.3000001549423106e+07	   1.0000000000000000e+00	
   6.0741851467770000e+04	   6.3000001556110062e+07	   1.0000000000000000e+00	
   6.0741851478930002e+04	   6.3000001562447824e+07	   1.0000000000000000e+00	
   6.0741851490089997e+04	   6.3000001570248567e+07	   1.0000000000000000e+00	
   6.0741851501259996e+04	   6.3000001573331475e+07	   1.0000000000000000e+00	
   6.0741851512399997e+04	   6.3000001579187214e+07	   1.0000000000000000e+00	
   6.0741851523559999e+04	   6.3000001581200801e+07	   1.0000000000000000e+00	
   6.0741851534720001e+04	   6.3000001584865309e+07	   1.0000000000000000e+00	
   6.0741851545890000e+04	   6.3000001590028554e+07	   1.0000000000000000e+00	
   6.0741851557039998e+04	   6.3000001598998144e+07	   1.0000000000000000e+00	
   6.0741851568209997e+04	   6.3000001600955218e+07	   1.0000000000000000e+00	
   6.0741851579349997e+04	   6.3000001602448031e+07	   1.0000000000000000e+00	
   6.0741851590509999e+04	   6.3000001601053178e+07	   1.0000000000000000e+00	
   6.0741851601670001e+04	   6.3000001594868615e+07	   1.0000000000000000e+00	
   6.0741851612830003e+04	   6.3000001593790300e+07	   1.0000000000000000e+00	
   6.0741851623989998e+04	   6.3000001592166170e+07	   1.0000000000000000e+00	
   6.0741851635140003e+04	   6.3000001588262990e+07	   1.0000000000000000e+00	
   6.0741851646310002e+04	   6.3000001590756007e+07	   1.0000000000000000e+00	
