# Readme Information 
# Data taken on 250204, analyzed on 04-Feb-2025 by script Saveshifts_forTara_v3_250204.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2147), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.177876e+04 s, uptime fraction 9.426336e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0710776981119998e+04	   6.2999999964634426e+07	   0.0000000000000000e+00	
   6.0710776992469997e+04	   6.2999999947227269e+07	   0.0000000000000000e+00	
   6.0710777003809999e+04	   6.2999999949558437e+07	   0.0000000000000000e+00	
   6.0710777015159998e+04	   6.2999999961333603e+07	   0.0000000000000000e+00	
   6.0710777026490003e+04	   6.2999999971353099e+07	   0.0000000000000000e+00	
   6.0710777037840002e+04	   6.2999999979640774e+07	   0.0000000000000000e+00	
   6.0710777049179997e+04	   6.2999999988735169e+07	   0.0000000000000000e+00	
   6.0710777060519998e+04	   6.3000000002294175e+07	   0.0000000000000000e+00	
   6.0710777071860000e+04	   6.3000000015946142e+07	   0.0000000000000000e+00	
   6.0710777083200002e+04	   6.3000000023391403e+07	   0.0000000000000000e+00	
   6.0710777094559999e+04	   6.3000000031431429e+07	   0.0000000000000000e+00	
   6.0710777105890003e+04	   6.3000000034964807e+07	   0.0000000000000000e+00	
   6.0710777117229998e+04	   6.3000000043146089e+07	   0.0000000000000000e+00	
   6.0710777128579997e+04	   6.3000000047349699e+07	   0.0000000000000000e+00	
   6.0710777139919999e+04	   6.3000000044473916e+07	   0.0000000000000000e+00	
   6.0710777151269998e+04	   6.3000000035509951e+07	   0.0000000000000000e+00	
   6.0710777162600003e+04	   6.3000000030793205e+07	   0.0000000000000000e+00	
   6.0710777173939998e+04	   6.3000000034713075e+07	   0.0000000000000000e+00	
   6.0710777185289997e+04	   6.3000000038801402e+07	   0.0000000000000000e+00	
   6.0710777196629999e+04	   6.3000000042482644e+07	   0.0000000000000000e+00	
   6.0710777207970001e+04	   6.3000000047527283e+07	   0.0000000000000000e+00	
   6.0710777219329997e+04	   6.3000000048508331e+07	   0.0000000000000000e+00	
   6.0710777230669999e+04	   6.3000000047520332e+07	   0.0000000000000000e+00	
   6.0710777241999996e+04	   6.3000000044318967e+07	   0.0000000000000000e+00	
   6.0710777253339998e+04	   6.3000000043807842e+07	   0.0000000000000000e+00	
   6.0710777264689998e+04	   6.3000000044928171e+07	   0.0000000000000000e+00	
   6.0710777276039997e+04	   6.3000000048406549e+07	   0.0000000000000000e+00	
   6.0710777287370001e+04	   6.3000000045866959e+07	   0.0000000000000000e+00	
