Al/Sr = 2.162887127516663703
offset = ( 2024ratio - 2020ratio ) / 2020ratio
mjd	offset from 2020 ratio
60424.748238	-1.5590514280833734e-15
60424.74825	-1.1293410772075441e-15
60424.748262	-6.390677298079905e-16
60424.748274	-2.353869993805664e-16
60424.748286	3.067723072695979e-16
60424.748299	2.1695084030795537e-16
60424.748311	-4.250362520750253e-16
60424.748323	-5.754737122066535e-16
60424.748335	2.86559407865922e-16
60424.748347	-2.7276323602302946e-16
60424.74836	-1.5390699404790617e-16
60424.748372	1.0103389013087387e-16
60424.748384	-3.2899422928925716e-16
60424.748396	-2.726873043907632e-16
60424.748408	-3.54523861044197e-17
60424.748421	-2.694474180162737e-16
60424.748433	-7.03218087343433e-16
60424.748445	-1.3751057483729398e-15
60424.748457	-2.226510403309013e-15
60424.748469	-2.2824142836367067e-15
60424.748482	-2.7034028459642547e-15
60424.748494	-2.6209543295071116e-15
60424.748506	-1.9574054977607158e-15
60424.748518	-2.6538084810266077e-15
60424.748531	-1.16116587274185e-15
60424.748543	-3.5043365130719724e-16
60424.748555	-8.864976290313733e-16
60424.748567	-1.1176101455901685e-15
60424.748579	-9.024435844814848e-16
60424.748591	-2.444955066689793e-16
60424.748604	7.024125801374234e-16
60424.748616	1.0732769855213423e-15
60424.748628	8.112368857581458e-16
60424.74864	3.222019333052926e-16
60424.748653	4.526604259636554e-16
60424.748665	2.772056236597953e-16
60424.748677	4.9924281155244e-16
60424.748689	1.208888105979472e-15
60424.748701	1.1893826719046764e-15
60424.748714	5.465772214388899e-16
60424.748726	2.8515394691868784e-16
60424.748738	9.888623221571796e-17
60424.74875	1.0638494793493436e-17
60424.748762	-1.4680236341323073e-15
60424.748775	-1.250064961093153e-15
60424.748787	-1.6784403884358644e-15
