08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.839590	13585820.000000	113927.229146	105000000.000800	100000000.000200	22737007.999790	28855374.099660
60535.839602	13586875.000000	113927.229413	105000000.000500	99999999.999700	22737007.998820	28855374.100230
60535.839614	13587930.000000	113927.229783	104999999.999300	100000000.000600	22737007.998590	28855374.100460
60535.839626	13588984.000000	113927.229035	105000000.001000	99999999.998000	22737007.998700	28855374.099540
60535.839639	13590040.000000	113927.229183	105000000.001100	99999999.999600	22737007.999120	28855374.099300
60535.839651	13591093.000000	113927.229411	105000000.000500	100000000.001000	22737008.000060	28855374.100450
60535.839663	13592146.000000	113927.229570	105000000.000700	99999999.999800	22737008.000820	28855374.099860
60535.839675	13593201.000000	113927.229274	105000000.000900	100000000.000500	22737008.001150	28855374.100450
60535.839687	13594255.000000	113927.229191	104999999.999600	99999999.999800	22737008.001510	28855374.099980
60535.839700	13595310.000000	113927.229354	105000000.001100	99999999.999000	22737008.001510	28855374.100270
60535.839712	13596365.000000	113927.229526	105000000.000300	100000000.001200	22737008.000260	28855374.099390
60535.839724	13597420.000000	113927.229420	104999999.999400	99999999.999700	22737007.999350	28855374.099890
60535.839736	13598474.000000	113927.229322	105000000.000000	100000000.000600	22737007.998800	28855374.099790
60535.839749	13599529.000000	113927.229397	105000000.001500	100000000.000100	22737007.998770	28855374.100410
60535.839761	13600584.000000	113927.229206	104999999.999400	99999999.999000	22737007.998710	28855374.100560
60535.839773	13601639.000000	113927.229249	105000000.000500	100000000.000200	22737007.999350	28855374.099640
60535.839785	13602693.000000	113927.229196	105000000.001300	99999999.998000	22737008.000160	28855374.100160
60535.839797	13603747.000000	113927.229597	104999999.999600	100000000.000400	22737008.000730	28855374.099630
60535.839810	13604799.000000	113927.229506	105000000.000000	100000000.000900	22737008.001450	28855374.100160
60535.839822	13605851.000000	113927.229185	105000000.001500	100000000.000300	22737008.001330	28855374.099940
60535.839834	13606905.000000	113927.229404	104999999.999700	100000000.001300	22737008.001280	28855374.099540
60535.839846	13607959.000000	113927.229370	105000000.001000	99999999.997800	22737008.000090	28855374.099740
60535.839858	13609014.000000	113927.229393	105000000.000200	99999999.999500	22737007.999280	28855374.100530
60535.839871	13610068.000000	113927.229304	105000000.000600	100000000.000500	22737007.998720	28855374.100210
60535.839883	13611122.000000	113927.229628	105000000.000400	100000000.000100	22737007.998480	28855374.099990
60535.839895	13612175.000000	113927.229282	105000000.001100	100000000.000400	22737007.998880	28855374.099810
60535.839907	13613230.000000	113927.229298	105000000.001100	99999999.997900	22737007.999600	28855374.099890
60535.839919	13614284.000000	113927.229339	105000000.001000	99999999.999000	22737008.000520	28855374.100290
60535.839931	13615337.000000	113927.229345	104999999.999700	100000000.000000	22737008.001000	28855374.099960
60535.839944	13616392.000000	113927.229310	105000000.000000	100000000.000600	22737008.001240	28855374.099870
60535.839956	13617446.000000	113927.229364	105000000.000200	100000000.001300	22737008.001590	28855374.100310
60535.839968	13618500.000000	113927.229247	105000000.001300	99999999.999400	22737008.001140	28855374.100010
60535.839980	13619555.000000	113927.229308	104999999.999500	100000000.000100	22737007.999820	28855374.100060
60535.839993	13620609.000000	113927.229591	105000000.002100	100000000.000800	22737007.998370	28855374.099910
60535.840005	13621663.000000	113927.229393	104999999.999500	99999999.999000	22737007.998780	28855374.099410
60535.840017	13622717.000000	113927.229362	105000000.001300	99999999.999900	22737007.998840	28855374.100320
60535.840029	13623772.000000	113927.229163	104999999.999900	100000000.000400	22737007.998940	28855374.099890
60535.840041	13624826.000000	113927.229355	105000000.001900	100000000.000000	22737007.999700	28855374.100330
60535.840054	13625879.000000	113927.229217	104999999.999500	100000000.001400	22737008.000790	28855374.099890
60535.840066	13626934.000000	113927.229473	105000000.000000	99999999.999100	22737008.001200	28855374.100020
60535.840078	13627988.000000	113927.229433	105000000.001200	100000000.000500	22737008.001400	28855374.100200
60535.840090	13629043.000000	113927.229203	104999999.999600	99999999.999600	22737008.001330	28855374.099870
60535.840102	13630099.000000	113927.229706	105000000.000300	100000000.000300	22737008.000670	28855374.099920
60535.840115	13631153.000000	113927.229088	105000000.001200	100000000.000500	22737007.999690	28855374.099930
60535.840127	13632206.000000	113927.229097	105000000.001200	99999999.998900	22737007.998810	28855374.100140
60535.840139	13633261.000000	113927.229522	105000000.000700	99999999.999300	22737007.998750	28855374.099740
60535.840151	13634314.000000	113927.229451	105000000.000200	100000000.000100	22737007.998890	28855374.100100
60535.840163	13635367.000000	113927.229197	105000000.000700	99999999.999600	22737007.999210	28855374.100140
60535.840176	13636422.000000	113927.229394	105000000.000900	100000000.001200	22737008.000250	28855374.100280
60535.840188	13637476.000000	113927.229187	105000000.000300	99999999.999000	22737008.000790	28855374.100450
60535.840200	13638530.000000	113927.229383	104999999.999000	100000000.000300	22737008.001270	28855374.099720
60535.840212	13639585.000000	113927.229299	104999999.999700	100000000.001100	22737008.001250	28855374.100260
60535.840224	13640637.000000	113927.229507	105000000.001700	99999999.999600	22737008.001340	28855374.100340
60535.840237	13641691.000000	113927.229451	105000000.001000	100000000.001100	22737008.000530	28855374.100280
60535.840249	13642747.000000	113927.229340	105000000.000500	99999999.998800	22737007.999230	28855374.099800
60535.840261	13643803.000000	113927.229149	105000000.001000	99999999.998500	22737007.998600	28855374.100180
60535.840273	13644859.000000	113927.229232	105000000.000500	100000000.001200	22737007.998660	28855374.100450
60535.840285	13645914.000000	113927.229375	104999999.999600	99999999.999200	22737007.998880	28855374.099900
60535.840298	13646969.000000	113927.229376	105000000.001000	100000000.000400	22737007.999050	28855374.099790
60535.840310	13648021.000000	113927.229450	104999999.999800	99999999.998600	22737008.000130	28855374.099720
60535.840322	13649076.000000	113927.229325	105000000.001700	100000000.000600	22737008.000900	28855374.100460
60535.840334	13650130.000000	113927.229236	105000000.000500	100000000.000600	22737008.001200	28855374.099770
60535.840346	13651185.000000	113927.229261	105000000.000300	99999999.999300	22737008.001190	28855374.100230
60535.840359	13652240.000000	113927.229436	104999999.999600	100000000.000200	22737008.001360	28855374.100370
60535.840371	13653294.000000	113927.229092	104999999.999800	99999999.998500	22737007.999960	28855374.100010
60535.840383	13654346.000000	113927.229561	105000000.001400	99999999.999100	22737007.999150	28855374.099690
60535.840395	13655402.000000	113927.229071	104999999.999800	100000000.001400	22737007.998710	28855374.099900
60535.840407	13656456.000000	113927.229356	104999999.999500	99999999.998800	22737007.998760	28855374.099830
60535.840420	13657512.000000	113927.229563	105000000.000300	100000000.000600	22737007.998850	28855374.099960
60535.840432	13658567.000000	113927.229320	105000000.000400	99999999.999500	22737007.999300	28855374.099500
60535.840444	13659621.000000	113927.229471	105000000.001100	100000000.000000	22737008.000640	28855374.099240
60535.840456	13660675.000000	113927.229093	104999999.999600	100000000.000500	22737008.000760	28855374.100120
60535.840468	13661730.000000	113927.229490	105000000.000200	99999999.998900	22737008.001280	28855374.100080
60535.840481	13662785.000000	113927.229455	105000000.000300	100000000.000000	22737008.001240	28855374.100020
60535.840493	13663840.000000	113927.229367	105000000.001200	99999999.999600	22737008.001180	28855374.099810
60535.840505	13664895.000000	113927.229043	105000000.000600	99999999.999900	22737007.999890	28855374.100180
60535.840517	13665949.000000	113927.229248	105000000.000800	100000000.000600	22737007.998810	28855374.099860
60535.840529	13667004.000000	113927.229610	104999999.999800	99999999.997800	22737007.998580	28855374.099840
60535.840542	13668059.000000	113927.229380	104999999.999900	100000000.000500	22737007.998600	28855374.099190
60535.840554	13669112.000000	113927.229117	105000000.000200	100000000.000500	22737007.998940	28855374.100040
60535.840566	13670166.000000	113927.229808	105000000.000500	99999999.999800	22737007.999490	28855374.100270
60535.840578	13671219.000000	113927.229548	105000000.000400	100000000.000900	22737008.000600	28855374.100310
60535.840590	13672273.000000	113927.228692	105000000.001700	99999999.997600	22737008.001160	28855374.100660
60535.840603	13673325.000000	113927.229261	104999999.999400	99999999.999800	22737008.001150	28855374.099760
60535.840615	13674379.000000	113927.229600	105000000.001400	100000000.000200	22737008.001250	28855374.099890
60535.840627	13675433.000000	113927.229388	105000000.000500	99999999.999900	22737008.000860	28855374.100140
60535.840639	13676487.000000	113927.229257	104999999.999700	100000000.000600	22737007.999690	28855374.099810
60535.840651	13677543.000000	113927.229260	105000000.000100	99999999.997800	22737007.998370	28855374.100520
60535.840664	13678598.000000	113927.229376	104999999.999900	99999999.999100	22737007.998540	28855374.100220
60535.840676	13679654.000000	113927.229335	105000000.000300	100000000.000600	22737007.998790	28855374.100040
60535.840688	13680706.000000	113927.229211	105000000.001300	100000000.000500	22737007.999230	28855374.099870
60535.840700	13681761.000000	113927.229422	105000000.000900	99999999.999900	22737007.999870	28855374.099680
60535.840713	13682816.000000	113927.229580	104999999.999200	99999999.999200	22737008.000910	28855374.100210
60535.840725	13683871.000000	113927.229153	105000000.001300	99999999.999700	22737008.001240	28855374.100040
60535.840737	13684927.000000	113927.229250	104999999.999500	100000000.001500	22737008.001440	28855374.099810
60535.840749	13685981.000000	113927.229391	105000000.000200	99999999.998100	22737008.001290	28855374.099660
60535.840761	13687034.000000	113927.229249	105000000.001300	100000000.001100	22737008.000560	28855374.100110
60535.840774	13688089.000000	113927.228889	105000000.000800	100000000.000100	22737007.999480	28855374.099950
60535.840786	13689144.000000	113927.229445	105000000.000900	99999999.999900	22737007.998760	28855374.100230
60535.840798	13690199.000000	113927.229666	105000000.001000	100000000.001500	22737007.998660	28855374.099790
60535.840810	13691253.000000	113927.229311	105000000.001000	99999999.998800	22737007.998660	28855374.100120
60535.840822	13692309.000000	113927.229143	104999999.999100	99999999.999800	22737007.999400	28855374.100240
60535.840835	13693362.000000	113927.229300	105000000.000800	99999999.999600	22737008.000120	28855374.099810
60535.840847	13694417.000000	113927.229629	105000000.000700	100000000.000000	22737008.000900	28855374.100390
60535.840859	13695471.000000	113927.229184	105000000.000900	99999999.999800	22737008.001420	28855374.099780
60535.840871	13696523.000000	113927.229323	105000000.000700	99999999.999000	22737008.001160	28855374.100130
60535.840883	13697578.000000	113927.229527	104999999.999100	100000000.000300	22737008.001430	28855374.100520
60535.840896	13698633.000000	113927.229285	105000000.000000	100000000.000000	22737008.000330	28855374.099530
60535.840908	13699687.000000	113927.229286	105000000.000200	99999999.999400	22737007.999120	28855374.099800
60535.840920	13700742.000000	113927.229295	105000000.001000	100000000.000700	22737007.998630	28855374.099920
60535.840932	13701797.000000	113927.229330	105000000.000700	99999999.997300	22737007.998460	28855374.100690
60535.840944	13702851.000000	113927.229331	105000000.000700	100000000.000300	22737007.998830	28855374.100080
60535.840957	13703906.000000	113927.229311	105000000.000500	100000000.001100	22737007.999360	28855374.099910
60535.840969	13704960.000000	113927.229089	104999999.999700	99999999.999600	22737008.000170	28855374.099990
60535.840981	13706013.000000	113927.229564	105000000.000200	100000000.001500	22737008.000730	28855374.099870
60535.840993	13707068.000000	113927.229179	105000000.001300	99999999.998200	22737008.001290	28855374.100240
60535.841005	13708122.000000	113927.229435	105000000.000800	99999999.999500	22737008.001540	28855374.099800
60535.841018	13709177.000000	113927.229251	105000000.000900	100000000.000700	22737008.001330	28855374.099810
60535.841030	13710231.000000	113927.229041	105000000.000500	100000000.000200	22737008.000270	28855374.100090
60535.841042	13711286.000000	113927.229596	105000000.000500	100000000.000000	22737007.998980	28855374.100210
60535.841054	13712340.000000	113927.229468	105000000.000600	99999999.998100	22737007.998770	28855374.100020
60535.841066	13713396.000000	113927.229211	104999999.999600	100000000.000400	22737007.998580	28855374.100130
60535.841079	13714450.000000	113927.229153	105000000.001000	100000000.000700	22737007.999010	28855374.100160
60535.841091	13715503.000000	113927.229427	104999999.999600	99999999.998900	22737007.999410	28855374.100290
60535.841103	13716558.000000	113927.229502	105000000.001000	100000000.000800	22737008.000650	28855374.098850
60535.841115	13717613.000000	113927.229347	104999999.999400	99999999.999100	22737008.001250	28855374.100320
60535.841127	13718668.000000	113927.229285	104999999.999500	99999999.999400	22737008.001470	28855374.100390
60535.841140	13719721.000000	113927.229478	105000000.001700	100000000.001000	22737008.001320	28855374.100120
60535.841152	13720775.000000	113927.229233	105000000.000800	99999999.998500	22737008.001110	28855374.100510
60535.841164	13721830.000000	113927.229392	104999999.999500	100000000.000000	22737007.999910	28855374.099720
60535.841176	13722882.000000	113927.229505	105000000.001400	99999999.999500	22737007.998990	28855374.099810
60535.841188	13723938.000000	113927.229348	105000000.000600	99999999.999700	22737007.998490	28855374.099540
60535.841201	13724993.000000	113927.229472	104999999.999300	100000000.001100	22737007.998790	28855374.100090
60535.841213	13726045.000000	113927.229448	104999999.999700	99999999.998100	22737007.999040	28855374.100220
60535.841225	13727100.000000	113927.229219	105000000.000700	100000000.000400	22737007.999490	28855374.100740
60535.841237	13728153.000000	113927.229214	105000000.001800	100000000.000200	22737008.000460	28855374.099790
60535.841249	13729207.000000	113927.229123	104999999.998800	100000000.000100	22737008.001320	28855374.099990
60535.841262	13730262.000000	113927.229242	105000000.001300	100000000.001200	22737008.001330	28855374.099940
60535.841274	13731317.000000	113927.229433	105000000.000800	99999999.998900	22737008.001640	28855374.100080
60535.841286	13732372.000000	113927.229585	104999999.999700	100000000.000700	22737008.001020	28855374.099720
60535.841298	13733428.000000	113927.229514	105000000.001500	100000000.000300	22737007.999840	28855374.099780
60535.841310	13734481.000000	113927.229087	105000000.001200	100000000.000300	22737007.998740	28855374.100500
60535.841323	13735535.000000	113927.229376	105000000.000400	100000000.000700	22737007.998780	28855374.100160
60535.841335	13736589.000000	113927.229546	105000000.000600	99999999.997400	22737007.998770	28855374.099800
60535.841347	13737642.000000	113927.229243	105000000.000700	99999999.999600	22737007.999360	28855374.100850
60535.841359	13738696.000000	113927.229348	104999999.999300	100000000.000900	22737007.999800	28855374.099840
60535.841371	13739750.000000	113927.229230	105000000.001100	100000000.000100	22737008.000490	28855374.099630
60535.841384	13740806.000000	113927.229150	105000000.000500	100000000.000600	22737008.001300	28855374.099590
60535.841396	13741859.000000	113927.229405	104999999.999600	99999999.998300	22737008.001160	28855374.100300
60535.841408	13742914.000000	113927.229418	105000000.000100	99999999.999600	22737008.001390	28855374.100020
60535.841420	13743968.000000	113927.229447	104999999.999800	100000000.000500	22737008.000670	28855374.100170
60535.841432	13745021.000000	113927.229249	105000000.000200	99999999.999400	22737007.999640	28855374.100440
60535.841445	13746076.000000	113927.229518	105000000.001800	100000000.000700	22737007.998490	28855374.100060
60535.841457	13747131.000000	113927.229396	104999999.999500	99999999.998600	22737007.998720	28855374.100070
60535.841469	13748183.000000	113927.229361	105000000.000200	100000000.000300	22737007.998750	28855374.098720
60535.841481	13749236.000000	113927.229110	105000000.000000	100000000.000300	22737007.999080	28855374.099780
60535.841493	13750291.000000	113927.229521	105000000.001800	99999999.999600	22737007.999810	28855374.100000
60535.841506	13751344.000000	113927.229437	105000000.000800	100000000.001000	22737008.000860	28855374.100050
60535.841518	13752396.000000	113927.229266	105000000.000600	99999999.999000	22737008.001400	28855374.100120
60535.841530	13753450.000000	113927.229121	105000000.000100	99999999.999100	22737008.001490	28855374.099860
60535.841542	13754506.000000	113927.229228	104999999.999500	100000000.000500	22737008.001560	28855374.099330
60535.841554	13755558.000000	113927.229640	104999999.999700	99999999.999400	22737008.000600	28855374.100060
60535.841567	13756613.000000	113927.229326	104999999.999900	99999999.999900	22737007.999340	28855374.099870
60535.841579	13757666.000000	113927.229241	105000000.001800	99999999.999300	22737007.998690	28855374.099450
60535.841591	13758721.000000	113927.229486	104999999.999800	99999999.999900	22737007.998620	28855374.100470
60535.841603	13759776.000000	113927.229250	105000000.000500	100000000.000600	22737007.998670	28855374.100050
60535.841615	13760830.000000	113927.229393	104999999.999800	99999999.998400	22737007.999100	28855374.100550
60535.841628	13761882.000000	113927.229338	105000000.001700	100000000.000700	22737008.000040	28855374.100090
60535.841640	13762936.000000	113927.229199	105000000.000200	99999999.999100	22737008.000860	28855374.100630
60535.841652	13763990.000000	113927.229423	104999999.999800	99999999.999400	22737008.001380	28855374.099500
60535.841664	13765042.000000	113927.229371	104999999.999900	100000000.000700	22737008.001440	28855374.100090
60535.841676	13766095.000000	113927.229194	105000000.000000	99999999.998700	22737008.001260	28855374.099700
60535.841689	13767151.000000	113927.229155	105000000.000300	99999999.999200	22737008.000050	28855374.099320
60535.841701	13768204.000000	113927.229645	105000000.000000	100000000.000600	22737007.999210	28855374.099950
60535.841713	13769256.000000	113927.229594	105000000.001500	100000000.000500	22737007.998650	28855374.099920
60535.841725	13770312.000000	113927.229066	105000000.000900	100000000.000800	22737007.998800	28855374.099680
60535.841737	13771366.000000	113927.229084	105000000.000700	99999999.998900	22737007.998850	28855374.100220
60535.841750	13772419.000000	113927.229716	104999999.999500	100000000.000300	22737007.999310	28855374.100600
60535.841762	13773474.000000	113927.229107	105000000.000200	100000000.000500	22737008.000460	28855374.100590
60535.841774	13774528.000000	113927.229490	105000000.000500	99999999.999900	22737008.001010	28855374.100030
60535.841786	13775582.000000	113927.229134	105000000.000300	100000000.000900	22737008.001210	28855374.100140
60535.841798	13776638.000000	113927.229550	105000000.001700	99999999.999000	22737008.001130	28855374.100460
60535.841811	13777693.000000	113927.229210	104999999.999400	99999999.999100	22737008.001240	28855374.100190
60535.841823	13778747.000000	113927.229445	105000000.000400	100000000.001200	22737008.000050	28855374.099790
60535.841835	13779803.000000	113927.229224	105000000.000200	99999999.999400	22737007.998970	28855374.099910
60535.841847	13780857.000000	113927.229352	105000000.000900	100000000.000400	22737007.998550	28855374.100420
60535.841859	13781911.000000	113927.229392	104999999.999600	99999999.998500	22737007.998740	28855374.099950
60535.841872	13782966.000000	113927.229489	105000000.001400	99999999.999900	22737007.998890	28855374.099810
60535.841884	13784021.000000	113927.229222	105000000.001000	100000000.000900	22737007.999390	28855374.101040
60535.841896	13785074.000000	113927.229686	104999999.999200	99999999.998500	22737008.000540	28855374.100020
60535.841908	13786130.000000	113927.229279	105000000.000300	100000000.000500	22737008.001100	28855374.100290
60535.841920	13787184.000000	113927.229257	105000000.000000	99999999.999800	22737008.001660	28855374.099780
60535.841933	13788237.000000	113927.229516	105000000.001100	99999999.999400	22737008.001240	28855374.099730
60535.841945	13789291.000000	113927.229281	105000000.000700	100000000.000900	22737008.000890	28855374.099090
60535.841957	13790345.000000	113927.229444	105000000.001300	99999999.999200	22737007.999900	28855374.099650
60535.841969	13791400.000000	113927.229236	105000000.000200	99999999.999900	22737007.998690	28855374.100110
60535.841982	13792456.000000	113927.229093	104999999.999400	99999999.999700	22737007.998470	28855374.099780
60535.841994	13793509.000000	113927.229452	105000000.000400	99999999.999800	22737007.998620	28855374.099590
60535.842006	13794562.000000	113927.229785	105000000.001700	100000000.001200	22737007.999260	28855374.100940
60535.842018	13795616.000000	113927.228903	104999999.999800	99999999.998600	22737007.999940	28855374.099480
60535.842030	13796669.000000	113927.228984	105000000.001400	100000000.000100	22737008.000370	28855374.100180
60535.842042	13797724.000000	113927.229768	104999999.999600	99999999.999900	22737008.001280	28855374.099810
60535.842055	13798777.000000	113927.229194	105000000.000300	99999999.999800	22737008.001130	28855374.099990
60535.842067	13799832.000000	113927.229394	105000000.000200	100000000.000600	22737008.001030	28855374.099710
60535.842079	13800886.000000	113927.229606	105000000.001100	99999999.998000	22737008.000610	28855374.099130
60535.842091	13801941.000000	113927.229135	104999999.999500	99999999.999800	22737007.999680	28855374.100080
60535.842103	13802995.000000	113927.229382	105000000.001200	100000000.000900	22737007.998770	28855374.099910
60535.842116	13804050.000000	113927.229426	105000000.000900	100000000.000200	22737007.998550	28855374.099840
60535.842128	13805105.000000	113927.229430	104999999.999600	100000000.000800	22737007.998570	28855374.099290
60535.842140	13806160.000000	113927.229284	105000000.001800	99999999.998100	22737007.999270	28855374.099850
60535.842152	13807214.000000	113927.229298	104999999.999400	99999999.999700	22737008.000040	28855374.101070
60535.842165	13808268.000000	113927.229077	105000000.000200	100000000.000700	22737008.000560	28855374.099620
60535.842177	13809322.000000	113927.229218	105000000.000400	99999999.999600	22737008.001300	28855374.100190
60535.842189	13810376.000000	113927.229685	105000000.001700	100000000.000200	22737008.001510	28855374.100730
60535.842201	13811428.000000	113927.229370	104999999.999700	99999999.998700	22737008.001480	28855374.100120
60535.842213	13812484.000000	113927.229144	105000000.001300	99999999.999500	22737008.000790	28855374.100060
60535.842226	13813539.000000	113927.229549	105000000.000700	100000000.000600	22737007.999550	28855374.100050
60535.842238	13814592.000000	113927.229406	105000000.000800	100000000.000100	22737007.998560	28855374.099730
60535.842250	13815644.000000	113927.229259	104999999.999600	99999999.999800	22737007.998670	28855374.100540
60535.842262	13816699.000000	113927.229271	105000000.001500	99999999.999900	22737007.998770	28855374.100250
60535.842274	13817753.000000	113927.229526	105000000.000800	100000000.000600	22737007.999310	28855374.100580
60535.842287	13818807.000000	113927.229468	105000000.000900	100000000.000800	22737008.000150	28855374.100930
60535.842299	13819862.000000	113927.229233	105000000.000700	99999999.998900	22737008.000910	28855374.099540
60535.842311	13820917.000000	113927.229337	105000000.000800	100000000.000400	22737008.001280	28855374.099590
60535.842323	13821970.000000	113927.229478	104999999.999100	99999999.999900	22737008.001190	28855374.099870
60535.842335	13823024.000000	113927.229199	105000000.001300	99999999.999800	22737008.001360	28855374.099680
60535.842347	13824076.000000	113927.229257	105000000.000600	99999999.999700	22737008.000020	28855374.100030
60535.842360	13825130.000000	113927.229423	104999999.999100	99999999.998000	22737007.999110	28855374.100550
60535.842372	13826185.000000	113927.229299	104999999.999800	100000000.000900	22737007.998870	28855374.099870
60535.842384	13827239.000000	113927.229209	105000000.001400	100000000.000600	22737007.998600	28855374.099960
60535.842396	13828292.000000	113927.229407	104999999.999200	100000000.000100	22737007.998930	28855374.100200
60535.842409	13829349.000000	113927.229390	104999999.999900	100000000.000400	22737007.999350	28855374.099500
60535.842421	13830404.000000	113927.229456	105000000.000200	99999999.998500	22737008.000400	28855374.099610
60535.842433	13831456.000000	113927.229278	105000000.001600	100000000.000100	22737008.001030	28855374.099810
60535.842445	13832512.000000	113927.229129	105000000.000100	100000000.000200	22737008.001270	28855374.100010
60535.842457	13833567.000000	113927.229552	105000000.001200	99999999.999500	22737008.001160	28855374.099990
60535.842470	13834620.000000	113927.229493	105000000.000600	100000000.000100	22737008.001270	28855374.100070
60535.842482	13835676.000000	113927.229144	104999999.999600	99999999.998300	22737008.000190	28855374.100330
60535.842494	13836730.000000	113927.229146	105000000.000200	99999999.999800	22737007.999170	28855374.099560
60535.842506	13837784.000000	113927.229202	105000000.000400	100000000.000700	22737007.998800	28855374.100030
60535.842518	13838840.000000	113927.229540	105000000.001500	99999999.999800	22737007.998810	28855374.099530
60535.842531	13839894.000000	113927.229470	105000000.000400	100000000.000300	22737007.998930	28855374.100010
60535.842543	13840948.000000	113927.229398	104999999.999300	99999999.998200	22737007.999390	28855374.100410
60535.842555	13842003.000000	113927.229117	105000000.000100	100000000.000000	22737008.000490	28855374.099570
60535.842567	13843059.000000	113927.229396	105000000.000000	100000000.000400	22737008.001040	28855374.100290
60535.842579	13844112.000000	113927.229465	105000000.001200	99999999.998500	22737008.001350	28855374.100970
60535.842592	13845166.000000	113927.229107	104999999.999700	100000000.000100	22737008.000990	28855374.099830
60535.842604	13846221.000000	113927.229262	105000000.001500	100000000.000200	22737008.001120	28855374.099770
60535.842616	13847277.000000	113927.229321	105000000.000900	99999999.999500	22737007.999860	28855374.100010
60535.842628	13848331.000000	113927.229237	104999999.999200	100000000.000900	22737007.998750	28855374.099960
60535.842640	13849385.000000	113927.229394	105000000.001400	99999999.999500	22737007.998480	28855374.099850
60535.842653	13850438.000000	113927.229291	104999999.999400	99999999.999600	22737007.998660	28855374.100120
60535.842665	13851493.000000	113927.229318	105000000.000400	99999999.999900	22737007.999020	28855374.100040
60535.842677	13852548.000000	113927.229361	105000000.000400	99999999.999900	22737007.999510	28855374.100140
60535.842689	13853603.000000	113927.229210	105000000.000100	100000000.000700	22737008.000400	28855374.099700
60535.842701	13854658.000000	113927.229260	105000000.002000	99999999.998700	22737008.001210	28855374.100210
60535.842714	13855711.000000	113927.229620	105000000.000000	99999999.999600	22737008.001460	28855374.099990
60535.842726	13856765.000000	113927.229135	104999999.999700	100000000.000500	22737008.001470	28855374.100120
60535.842738	13857821.000000	113927.229200	105000000.000600	100000000.000600	22737008.000670	28855374.099980
60535.842750	13858875.000000	113927.229338	105000000.000100	100000000.000500	22737007.999780	28855374.099510
60535.842762	13859927.000000	113927.229422	105000000.001800	99999999.997900	22737007.998690	28855374.100050
60535.842775	13860983.000000	113927.229458	105000000.000800	99999999.999700	22737007.998620	28855374.100190
60535.842787	13862038.000000	113927.229285	105000000.001100	100000000.000200	22737007.998780	28855374.099800
60535.842799	13863091.000000	113927.229359	105000000.001000	99999999.999900	22737007.999130	28855374.100220
60535.842811	13864146.000000	113927.229459	105000000.000500	100000000.001100	22737007.999800	28855374.099950
60535.842823	13865199.000000	113927.229271	104999999.998800	99999999.997400	22737008.000880	28855374.099980
60535.842836	13866252.000000	113927.229297	105000000.001900	99999999.999800	22737008.001280	28855374.100170
60535.842848	13867307.000000	113927.229603	105000000.000500	100000000.000500	22737008.001430	28855374.100200
60535.842860	13868362.000000	113927.229213	104999999.999000	100000000.000100	22737008.001410	28855374.100080
60535.842872	13869416.000000	113927.229314	104999999.999700	100000000.000600	22737008.000620	28855374.099780
60535.842884	13870471.000000	113927.229382	105000000.000400	99999999.997900	22737007.999640	28855374.100300
60535.842897	13871523.000000	113927.229524	105000000.000600	99999999.999500	22737007.998530	28855374.100260
60535.842909	13872577.000000	113927.229086	105000000.000300	100000000.001000	22737007.998700	28855374.099310
60535.842921	13873630.000000	113927.229231	105000000.001800	99999999.999300	22737007.998740	28855374.100210
60535.842933	13874684.000000	113927.229589	105000000.000700	100000000.000800	22737007.999110	28855374.099790
60535.842945	13875739.000000	113927.229214	104999999.999100	99999999.999500	22737007.999890	28855374.099620
60535.842958	13876792.000000	113927.229323	105000000.000100	99999999.999700	22737008.000920	28855374.099550
60535.842970	13877847.000000	113927.229343	105000000.000500	100000000.000100	22737008.001530	28855374.100440
60535.842982	13878901.000000	113927.229241	105000000.000200	99999999.999000	22737008.001500	28855374.099740
60535.842994	13879956.000000	113927.229444	104999999.999700	100000000.001200	22737008.001450	28855374.099680
60535.843006	13881011.000000	113927.229423	105000000.000400	99999999.999400	22737008.000400	28855374.099770
60535.843019	13882066.000000	113927.229164	105000000.000500	100000000.000000	22737007.999620	28855374.099800
60535.843031	13883120.000000	113927.229486	105000000.001400	100000000.000500	22737007.998420	28855374.099550
60535.843043	13884176.000000	113927.229490	104999999.999700	99999999.998200	22737007.998680	28855374.100180
60535.843055	13885230.000000	113927.229142	105000000.000200	100000000.000400	22737007.998580	28855374.100350
60535.843067	13886284.000000	113927.229407	105000000.000400	100000000.000100	22737007.999150	28855374.100380
60535.843080	13887339.000000	113927.229196	105000000.001100	99999999.999900	22737008.000040	28855374.100530
60535.843092	13888393.000000	113927.229674	104999999.999400	100000000.000100	22737008.000810	28855374.099830
60535.843104	13889447.000000	113927.229361	105000000.000400	99999999.997500	22737008.001280	28855374.099960
60535.843116	13890502.000000	113927.229143	105000000.001400	100000000.000900	22737008.001410	28855374.100210
60535.843129	13891557.000000	113927.229393	104999999.999700	100000000.000100	22737008.001240	28855374.100170
60535.843141	13892611.000000	113927.229175	105000000.000200	100000000.000000	22737008.000350	28855374.100120
60535.843153	13893665.000000	113927.229298	105000000.000500	100000000.000500	22737007.999250	28855374.099840
60535.843165	13894720.000000	113927.229635	105000000.001100	99999999.998400	22737007.998620	28855374.099840
60535.843177	13895775.000000	113927.229508	105000000.000700	100000000.000800	22737007.998670	28855374.100000
