# Readme Information 
# Data taken on 240426, analyzed on 30-Apr-2024 by  SaveShifts_forTara_v3_240429.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frhy778 zers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2130), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0620), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.234323e+04 s, uptime fraction 9.346147e-01. 
 t_mjd	   f_shift[Hz]  	IS_GOOD
   6.0426723835600002e+04	   6.3000001182404771e+07	   0.0000000000000000e+00	
   6.0426723854199998e+04	   6.3000001182446085e+07	   0.0000000000000000e+00	
   6.0426723872800001e+04	   6.3000001182474308e+07	   0.0000000000000000e+00	
   6.0426723891419999e+04	   6.3000001182498276e+07	   0.0000000000000000e+00	
   6.0426723910000001e+04	   6.3000001182521112e+07	   0.0000000000000000e+00	
   6.0426723928610001e+04	   6.3000001182560712e+07	   0.0000000000000000e+00	
   6.0426723947220002e+04	   6.3000001182603285e+07	   0.0000000000000000e+00	
   6.0426723965810001e+04	   6.3000001182661466e+07	   0.0000000000000000e+00	
   6.0426723984409997e+04	   6.3000001182687715e+07	   0.0000000000000000e+00	
   6.0426724003000003e+04	   6.3000001182691492e+07	   0.0000000000000000e+00	
   6.0426724021599999e+04	   6.3000001182677455e+07	   0.0000000000000000e+00	
   6.0426724040189998e+04	   6.3000001182695657e+07	   0.0000000000000000e+00	
   6.0426724058790001e+04	   6.3000001182714626e+07	   0.0000000000000000e+00	
   6.0426724077380000e+04	   6.3000001182705246e+07	   0.0000000000000000e+00	
   6.0426724095990001e+04	   6.3000001182709068e+07	   0.0000000000000000e+00	
   6.0426724114589997e+04	   6.3000001182718329e+07	   0.0000000000000000e+00	
   6.0426724133199998e+04	   6.3000001182730623e+07	   0.0000000000000000e+00	
   6.0426724151789997e+04	   6.3000001182782099e+07	   0.0000000000000000e+00	
   6.0426724170399997e+04	   6.3000001182810530e+07	   0.0000000000000000e+00	
   6.0426724188990003e+04	   6.3000001182795934e+07	   0.0000000000000000e+00	
   6.0426724207610001e+04	   6.3000001182735890e+07	   0.0000000000000000e+00	
   6.0426724226179998e+04	   6.3000001182663284e+07	   0.0000000000000000e+00	
   6.0426724244769997e+04	   6.3000001182593204e+07	   0.0000000000000000e+00	
   6.0426724263390002e+04	   6.3000001182561837e+07	   0.0000000000000000e+00	
   6.0426724281980001e+04	   6.3000001182572432e+07	   0.0000000000000000e+00	
   6.0426724300579997e+04	   6.3000001182621196e+07	   0.0000000000000000e+00	
   6.0426724319180001e+04	   6.3000001182662718e+07	   0.0000000000000000e+00	
   6.0426724337779997e+04	   6.3000001182685576e+07	   0.0000000000000000e+00	
   6.0426724356370003e+04	   6.3000001182710230e+07	   0.0000000000000000e+00	
   6.0426724374969999e+04	   6.3000001182749726e+07	   0.0000000000000000e+00	
   6.0426724393570003e+04	   6.3000001182779498e+07	   0.0000000000000000e+00	
   6.0426724412169999e+04	   6.3000001182786189e+07	   0.0000000000000000e+00	
   6.0426724430759998e+04	   6.3000001182761997e+07	   0.0000000000000000e+00	
   6.0426724449369998e+04	   6.3000001182704039e+07	   0.0000000000000000e+00	
   6.0426724467950000e+04	   6.3000001182678610e+07	   0.0000000000000000e+00	
   6.0426724486550003e+04	   6.3000001182662748e+07	   0.0000000000000000e+00	
   6.0426724505149999e+04	   6.3000001182678610e+07	   0.0000000000000000e+00	
   6.0426724523760000e+04	   6.3000001182717100e+07	   0.0000000000000000e+00	
   6.0426724542349999e+04	   6.3000001182750382e+07	   0.0000000000000000e+00	
   6.0426724560960000e+04	   6.3000001182754777e+07	   0.0000000000000000e+00	
   6.0426724579560003e+04	   6.3000001182787158e+07	   0.0000000000000000e+00	
   6.0426724598159999e+04	   6.3000001183083355e+07	   0.0000000000000000e+00	
   6.0426724616770000e+04	   6.3000001183070146e+07	   0.0000000000000000e+00	
   6.0426724635359999e+04	   6.3000001183013491e+07	   0.0000000000000000e+00	
   6.0426724653940000e+04	   6.3000001182943046e+07	   0.0000000000000000e+00	
   6.0426724672539996e+04	   6.3000001182886183e+07	   0.0000000000000000e+00	
   6.0426724691149997e+04	   6.3000001182813972e+07	   0.0000000000000000e+00	
   6.0426724709740003e+04	   6.3000001182779349e+07	   0.0000000000000000e+00	
   6.0426724728339999e+04	   6.3000001182801791e+07	   0.0000000000000000e+00	
   6.0426724746940003e+04	   6.3000001182811216e+07	   0.0000000000000000e+00	
   6.0426724765539999e+04	   6.3000001182875291e+07	   0.0000000000000000e+00	
   6.0426724784140002e+04	   6.3000001182902321e+07	   0.0000000000000000e+00	
   6.0426724802750003e+04	   6.3000001182916917e+07	   0.0000000000000000e+00	
   6.0426724821349999e+04	   6.3000001182948522e+07	   0.0000000000000000e+00	
   6.0426724839930001e+04	   6.3000001182943597e+07	   0.0000000000000000e+00	
   6.0426724858529997e+04	   6.3000001182926551e+07	   0.0000000000000000e+00	
   6.0426724877130000e+04	   6.3000001182927892e+07	   0.0000000000000000e+00	
   6.0426724895719999e+04	   6.3000001182914905e+07	   0.0000000000000000e+00	
   6.0426724914320002e+04	   6.3000001182904705e+07	   0.0000000000000000e+00	
   6.0426724932919999e+04	   6.3000001182892889e+07	   0.0000000000000000e+00	
   6.0426724951520002e+04	   6.3000001182888635e+07	   0.0000000000000000e+00	
   6.0426724970119998e+04	   6.3000001182883203e+07	   0.0000000000000000e+00	
   6.0426724988720001e+04	   6.3000001182892561e+07	   0.0000000000000000e+00	
   6.0426725007319998e+04	   6.3000001182918772e+07	   0.0000000000000000e+00	
   6.0426725025920001e+04	   6.3000001182915576e+07	   0.0000000000000000e+00	
   6.0426725044519997e+04	   6.3000001182899415e+07	   0.0000000000000000e+00	
   6.0426725063129998e+04	   6.3000001182902992e+07	   0.0000000000000000e+00	
   6.0426725081709999e+04	   6.3000001182923272e+07	   0.0000000000000000e+00	
   6.0426725100310003e+04	   6.3000001182948150e+07	   0.0000000000000000e+00	
   6.0426725118920003e+04	   6.3000001182982333e+07	   0.0000000000000000e+00	
   6.0426725137510002e+04	   6.3000001182999305e+07	   0.0000000000000000e+00	
   6.0426725156109998e+04	   6.3000001182981461e+07	   0.0000000000000000e+00	
   6.0426725174710002e+04	   6.3000001182976872e+07	   0.0000000000000000e+00	
   6.0426725193300001e+04	   6.3000001182959422e+07	   0.0000000000000000e+00	
   6.0426725211899997e+04	   6.3000001182939306e+07	   0.0000000000000000e+00	
   6.0426725230500000e+04	   6.3000001182911403e+07	   0.0000000000000000e+00	
   6.0426725249110001e+04	   6.3000001182912745e+07	   0.0000000000000000e+00	
   6.0426725267709997e+04	   6.3000001182923280e+07	   0.0000000000000000e+00	
   6.0426725286289999e+04	   6.3000001182941303e+07	   0.0000000000000000e+00	
   6.0426725304899999e+04	   6.3000001182936832e+07	   0.0000000000000000e+00	
   6.0426725323489998e+04	   6.3000001182913892e+07	   0.0000000000000000e+00	
   6.0426725342090002e+04	   6.3000001182886131e+07	   0.0000000000000000e+00	
   6.0426725360709999e+04	   6.3000001182878003e+07	   0.0000000000000000e+00	
   6.0426725379290001e+04	   6.3000001182912454e+07	   0.0000000000000000e+00	
   6.0426725397909999e+04	   6.3000001182966128e+07	   0.0000000000000000e+00	
   6.0426725416490000e+04	   6.3000001183003269e+07	   0.0000000000000000e+00	
   6.0426725435100001e+04	   6.3000001183038183e+07	   0.0000000000000000e+00	
   6.0426725453710002e+04	   6.3000001183051161e+07	   0.0000000000000000e+00	
   6.0426725472290003e+04	   6.3000001183022708e+07	   0.0000000000000000e+00	
   6.0426725490880002e+04	   6.3000001182971202e+07	   0.0000000000000000e+00	
   6.0426725509479998e+04	   6.3000001182921663e+07	   0.0000000000000000e+00	
   6.0426725528080002e+04	   6.3000001182883903e+07	   0.0000000000000000e+00	
   6.0426725546690002e+04	   6.3000001182870202e+07	   0.0000000000000000e+00	
   6.0426725565280001e+04	   6.3000001182872243e+07	   0.0000000000000000e+00	
   6.0426725583890002e+04	   6.3000001182876691e+07	   0.0000000000000000e+00	
   6.0426725602480001e+04	   6.3000001182876997e+07	   0.0000000000000000e+00	
   6.0426725621070000e+04	   6.3000001182904199e+07	   0.0000000000000000e+00	
   6.0426725639680000e+04	   6.3000001182948060e+07	   0.0000000000000000e+00	
   6.0426725658269999e+04	   6.3000001182976559e+07	   0.0000000000000000e+00	
   6.0426725676880000e+04	   6.3000001182968751e+07	   0.0000000000000000e+00	
   6.0426725695480003e+04	   6.3000001182942174e+07	   0.0000000000000000e+00	
   6.0426725714059998e+04	   6.3000001182890445e+07	   0.0000000000000000e+00	
   6.0426725732660001e+04	   6.3000001182845615e+07	   0.0000000000000000e+00	
   6.0426725751259997e+04	   6.3000001182812713e+07	   0.0000000000000000e+00	
   6.0426725769860001e+04	   6.3000001182804108e+07	   0.0000000000000000e+00	
   6.0426725788459997e+04	   6.3000001183122046e+07	   0.0000000000000000e+00	
   6.0426725807060000e+04	   6.3000001183134995e+07	   0.0000000000000000e+00	
   6.0426725825649999e+04	   6.3000001183146544e+07	   0.0000000000000000e+00	
   6.0426725844250002e+04	   6.3000001183156185e+07	   0.0000000000000000e+00	
   6.0426725862840001e+04	   6.3000001183182739e+07	   0.0000000000000000e+00	
   6.0426725881470004e+04	   6.3000001183182657e+07	   0.0000000000000000e+00	
   6.0426725900070000e+04	   6.3000001183194183e+07	   0.0000000000000000e+00	
   6.0426725918639997e+04	   6.3000001183206022e+07	   0.0000000000000000e+00	
   6.0426725937240000e+04	   6.3000001183200695e+07	   0.0000000000000000e+00	
   6.0426725955839996e+04	   6.3000001183187358e+07	   0.0000000000000000e+00	
   6.0426725974440000e+04	   6.3000001183167420e+07	   0.0000000000000000e+00	
   6.0426725993040003e+04	   6.3000001183147393e+07	   0.0000000000000000e+00	
   6.0426726011639999e+04	   6.3000001183154322e+07	   0.0000000000000000e+00	
   6.0426726030240003e+04	   6.3000001183137558e+07	   0.0000000000000000e+00	
   6.0426726048830002e+04	   6.3000001183115900e+07	   0.0000000000000000e+00	
   6.0426726067440002e+04	   6.3000001183087721e+07	   0.0000000000000000e+00	
   6.0426726086050003e+04	   6.3000001183059931e+07	   0.0000000000000000e+00	
   6.0426726104660003e+04	   6.3000001183046833e+07	   0.0000000000000000e+00	
   6.0426726123239998e+04	   6.3000001183042914e+07	   0.0000000000000000e+00	
   6.0426726141840001e+04	   6.3000001183058150e+07	   0.0000000000000000e+00	
   6.0426726160439997e+04	   6.3000001183120191e+07	   0.0000000000000000e+00	
   6.0426726179040001e+04	   6.3000001183174960e+07	   0.0000000000000000e+00	
   6.0426726197630000e+04	   6.3000001183222711e+07	   0.0000000000000000e+00	
   6.0426726216230003e+04	   6.3000001183249652e+07	   0.0000000000000000e+00	
   6.0426726234829999e+04	   6.3000001183255441e+07	   0.0000000000000000e+00	
   6.0426726253419998e+04	   6.3000001183275446e+07	   0.0000000000000000e+00	
   6.0426726272029999e+04	   6.3000001183326103e+07	   0.0000000000000000e+00	
   6.0426726290630002e+04	   6.3000001183357902e+07	   0.0000000000000000e+00	
   6.0426726309229998e+04	   6.3000001183363013e+07	   0.0000000000000000e+00	
   6.0426726327819997e+04	   6.3000001183382370e+07	   0.0000000000000000e+00	
   6.0426726346420000e+04	   6.3000001183376253e+07	   0.0000000000000000e+00	
   6.0426726365019997e+04	   6.3000001183335125e+07	   0.0000000000000000e+00	
   6.0426726383620000e+04	   6.3000001183279417e+07	   0.0000000000000000e+00	
   6.0426726402220003e+04	   6.3000001183256611e+07	   0.0000000000000000e+00	
   6.0426726420829997e+04	   6.3000001183273897e+07	   0.0000000000000000e+00	
   6.0426726439409998e+04	   6.3000001183298968e+07	   0.0000000000000000e+00	
   6.0426726458010002e+04	   6.3000001183299966e+07	   0.0000000000000000e+00	
   6.0426726476609998e+04	   6.3000001183299273e+07	   0.0000000000000000e+00	
   6.0426726495210001e+04	   6.3000001183299914e+07	   0.0000000000000000e+00	
   6.0426726513800000e+04	   6.3000001183273613e+07	   0.0000000000000000e+00	
   6.0426726532410001e+04	   6.3000001183225900e+07	   0.0000000000000000e+00	
   6.0426726551009997e+04	   6.3000001183174327e+07	   0.0000000000000000e+00	
   6.0426726569600003e+04	   6.3000001183121100e+07	   0.0000000000000000e+00	
   6.0426726588209996e+04	   6.3000001183104523e+07	   0.0000000000000000e+00	
   6.0426726606800003e+04	   6.3000001183128379e+07	   0.0000000000000000e+00	
   6.0426726625410003e+04	   6.3000001183142908e+07	   0.0000000000000000e+00	
   6.0426726644009999e+04	   6.3000001183146521e+07	   0.0000000000000000e+00	
   6.0426726662599998e+04	   6.3000001183172189e+07	   0.0000000000000000e+00	
   6.0426726681189997e+04	   6.3000001183206044e+07	   0.0000000000000000e+00	
   6.0426726699810002e+04	   6.3000001183245257e+07	   0.0000000000000000e+00	
   6.0426726718389997e+04	   6.3000001183292501e+07	   0.0000000000000000e+00	
   6.0426726736990000e+04	   6.3000001183308452e+07	   0.0000000000000000e+00	
   6.0426726755590003e+04	   6.3000001183333226e+07	   0.0000000000000000e+00	
   6.0426726774180002e+04	   6.3000001183308750e+07	   0.0000000000000000e+00	
   6.0426726792779999e+04	   6.3000001183291420e+07	   0.0000000000000000e+00	
   6.0426726811389999e+04	   6.3000001183259346e+07	   0.0000000000000000e+00	
   6.0426726829990002e+04	   6.3000001183232553e+07	   0.0000000000000000e+00	
   6.0426726848580001e+04	   6.3000001183206931e+07	   0.0000000000000000e+00	
   6.0426726867179997e+04	   6.3000001183182076e+07	   0.0000000000000000e+00	
   6.0426726885780001e+04	   6.3000001183154695e+07	   0.0000000000000000e+00	
   6.0426726904370000e+04	   6.3000001183173634e+07	   0.0000000000000000e+00	
   6.0426726922980000e+04	   6.3000001183194928e+07	   0.0000000000000000e+00	
   6.0426726941579996e+04	   6.3000001183252402e+07	   0.0000000000000000e+00	
   6.0426726960180000e+04	   6.3000001183278054e+07	   0.0000000000000000e+00	
   6.0426726978780003e+04	   6.3000001183279566e+07	   0.0000000000000000e+00	
   6.0426726997359998e+04	   6.3000001183556505e+07	   0.0000000000000000e+00	
   6.0426727015980003e+04	   6.3000001183562472e+07	   0.0000000000000000e+00	
   6.0426727034570002e+04	   6.3000001183548369e+07	   0.0000000000000000e+00	
   6.0426727053160001e+04	   6.3000001183489777e+07	   0.0000000000000000e+00	
   6.0426727071759997e+04	   6.3000001183430098e+07	   0.0000000000000000e+00	
   6.0426727090369997e+04	   6.3000001183357634e+07	   0.0000000000000000e+00	
   6.0426727108960004e+04	   6.3000001183323830e+07	   0.0000000000000000e+00	
   6.0426727127560000e+04	   6.3000001183342293e+07	   0.0000000000000000e+00	
   6.0426727146160003e+04	   6.3000001183355324e+07	   0.0000000000000000e+00	
   6.0426727164759999e+04	   6.3000001183361031e+07	   0.0000000000000000e+00	
   6.0426727183360003e+04	   6.3000001183385767e+07	   0.0000000000000000e+00	
   6.0426727201950001e+04	   6.3000001183457248e+07	   0.0000000000000000e+00	
   6.0426727220549998e+04	   6.3000001183529921e+07	   0.0000000000000000e+00	
   6.0426727239150001e+04	   6.3000001183619022e+07	   0.0000000000000000e+00	
   6.0426727257760002e+04	   6.3000001183665231e+07	   0.0000000000000000e+00	
   6.0426727276350000e+04	   6.3000001183661930e+07	   0.0000000000000000e+00	
   6.0426727294949997e+04	   6.3000001183667891e+07	   0.0000000000000000e+00	
   6.0426727313559997e+04	   6.3000001183695532e+07	   0.0000000000000000e+00	
   6.0426727332150003e+04	   6.3000001183677740e+07	   0.0000000000000000e+00	
   6.0426727350749999e+04	   6.3000001183607452e+07	   0.0000000000000000e+00	
   6.0426727369350003e+04	   6.3000001183541328e+07	   0.0000000000000000e+00	
   6.0426727387949999e+04	   6.3000001183496572e+07	   0.0000000000000000e+00	
   6.0426727406550002e+04	   6.3000001183454573e+07	   0.0000000000000000e+00	
   6.0426727425129997e+04	   6.3000001183437064e+07	   0.0000000000000000e+00	
   6.0426727443720003e+04	   6.3000001183420829e+07	   0.0000000000000000e+00	
   6.0426727462330004e+04	   6.3000001183412530e+07	   0.0000000000000000e+00	
   6.0426727480930000e+04	   6.3000001183428168e+07	   0.0000000000000000e+00	
   6.0426727499530003e+04	   6.3000001183481559e+07	   0.0000000000000000e+00	
   6.0426727518139996e+04	   6.3000001183529966e+07	   0.0000000000000000e+00	
   6.0426727536730003e+04	   6.3000001183570549e+07	   0.0000000000000000e+00	
   6.0426727555329999e+04	   6.3000001183588639e+07	   0.0000000000000000e+00	
   6.0426727573930002e+04	   6.3000001183586694e+07	   0.0000000000000000e+00	
   6.0426727592529998e+04	   6.3000001183591217e+07	   0.0000000000000000e+00	
   6.0426727611130002e+04	   6.3000001183609754e+07	   0.0000000000000000e+00	
   6.0426727629710003e+04	   6.3000001183610700e+07	   0.0000000000000000e+00	
   6.0426727648319997e+04	   6.3000001183581568e+07	   0.0000000000000000e+00	
   6.0426727666920000e+04	   6.3000001183566138e+07	   0.0000000000000000e+00	
   6.0426727685530001e+04	   6.3000001183545947e+07	   0.0000000000000000e+00	
   6.0426727704110002e+04	   6.3000001183528975e+07	   0.0000000000000000e+00	
   6.0426727722709998e+04	   6.3000001183497667e+07	   0.0000000000000000e+00	
   6.0426727741310002e+04	   6.3000001183486059e+07	   0.0000000000000000e+00	
   6.0426727759909998e+04	   6.3000001183483616e+07	   0.0000000000000000e+00	
   6.0426727778519999e+04	   6.3000001183509119e+07	   0.0000000000000000e+00	
   6.0426727797109997e+04	   6.3000001183559567e+07	   0.0000000000000000e+00	
   6.0426727815710001e+04	   6.3000001183594808e+07	   0.0000000000000000e+00	
   6.0426727834309997e+04	   6.3000001183613591e+07	   0.0000000000000000e+00	
   6.0426727852910000e+04	   6.3000001183599271e+07	   0.0000000000000000e+00	
   6.0426727871509996e+04	   6.3000001183575734e+07	   0.0000000000000000e+00	
   6.0426727890110000e+04	   6.3000001183549546e+07	   0.0000000000000000e+00	
   6.0426727908699999e+04	   6.3000001183534272e+07	   0.0000000000000000e+00	
   6.0426727927309999e+04	   6.3000001183504909e+07	   0.0000000000000000e+00	
   6.0426727945899998e+04	   6.3000001183459416e+07	   0.0000000000000000e+00	
   6.0426727964500002e+04	   6.3000001183412708e+07	   0.0000000000000000e+00	
   6.0426727983099998e+04	   6.3000001183377251e+07	   0.0000000000000000e+00	
   6.0426728001700001e+04	   6.3000001183372758e+07	   0.0000000000000000e+00	
   6.0426728020299997e+04	   6.3000001183410719e+07	   0.0000000000000000e+00	
   6.0426728038890004e+04	   6.3000001183437094e+07	   0.0000000000000000e+00	
   6.0426728057480002e+04	   6.3000001183454357e+07	   0.0000000000000000e+00	
   6.0426728076079999e+04	   6.3000001183465838e+07	   0.0000000000000000e+00	
   6.0426728094689999e+04	   6.3000001183491051e+07	   0.0000000000000000e+00	
   6.0426728113290003e+04	   6.3000001183471486e+07	   0.0000000000000000e+00	
   6.0426728131880001e+04	   6.3000001183469526e+07	   0.0000000000000000e+00	
   6.0426728150479998e+04	   6.3000001183443956e+07	   0.0000000000000000e+00	
   6.0426728169089998e+04	   6.3000001183383837e+07	   0.0000000000000000e+00	
   6.0426728187679997e+04	   6.3000001183625877e+07	   0.0000000000000000e+00	
   6.0426728206280000e+04	   6.3000001183584481e+07	   0.0000000000000000e+00	
   6.0426728224869999e+04	   6.3000001183556378e+07	   0.0000000000000000e+00	
   6.0426728243480000e+04	   6.3000001183599912e+07	   0.0000000000000000e+00	
   6.0426728262080003e+04	   6.3000001183643796e+07	   0.0000000000000000e+00	
   6.0426728280679999e+04	   6.3000001183688059e+07	   0.0000000000000000e+00	
   6.0426728299269998e+04	   6.3000001183713958e+07	   0.0000000000000000e+00	
   6.0426728317870002e+04	   6.3000001183751978e+07	   0.0000000000000000e+00	
   6.0426728336469998e+04	   6.3000001183785982e+07	   0.0000000000000000e+00	
   6.0426728355079998e+04	   6.3000001183841690e+07	   0.0000000000000000e+00	
   6.0426728373660000e+04	   6.3000001183864094e+07	   0.0000000000000000e+00	
   6.0426728392270001e+04	   6.3000001183833793e+07	   0.0000000000000000e+00	
   6.0426728410869997e+04	   6.3000001183804110e+07	   0.0000000000000000e+00	
